text,label
"En este #DiaDelLibro celebro a Isabel Allende por regalarnos ""Paula"", mi libro favorito.",3
"Apenas hace 3 meses rezaba en la Capilla de la Virgen de Guadalupe en #NotreDame de #París. Hay pérdidas irreparables y esta es una de las más grandes que he visto. Encomendémonos a Ella para que nos cuide, guíe y proteja a pesar de las tristezas y penas. Instagram 📸 aregil https://t.co/SIUT7DeGli",2
¡El Barcelona se proclama campeón de #LaLiga! 🏆 Los culés están a tan sólo SIETE ligas de empatar al Real Madrid. 😲👇 https://t.co/RLHlvOqdlA,3
"Por mayor decadencia en valores que se destapen en curas por estos tiempos, sinceramente, espero que no caigan catedrales, iglesias; ni arquitectura, ni la historia. #NotreDame",2
Dembelé malo y la RCTM #ChampionsLeague,6
"""Un socialismo mal enfocado que llevó al pueblo de #Venezuela a limites inhumanos. La cantidad de delitos, que las personas que hicieron esto tiene que enfrentar internacionalmente es lo que hace que sigan apoyando el régimen de #Maduro"", dice Reyes - #AM1080",6
Por varias horas ardió #notredame El presidente USER aseguró que sera reconstruida entre todos. Foto: internet https://t.co/3wJjor98du,6
"Mis libros de este momento en el “Día del libro”. Saludos, y tú qué estás leyendo? #DiaDelLibro https://t.co/yJvwONh1ud",6
VIDEO: El golazo de tiro libre de #Messi contra el #Liverpool en la #ChampionsLeague ➡ https://t.co/SxZZQ25TTz https://t.co/DWvJ9ejPo2,6
"""El que lee mucho y anda mucho, ve mucho y sabe mucho"" Cervantes #DíaDelLibro 🌹📚",6
#DíaDelLibro mi novio que ama tanto leer #BBMAsTopSocial GOT7 USER https://t.co/uUewmduhG5,6
Las declaraciones de Zidane antes del USER - USER https://t.co/YhKwZ24RXG #Fútbol #Europa #España #Madrid #LaLiga #LaLigaSantander #RuedaDePrensa #Previa #Zidane #RayoRealMadrid #RayoVallecano #RealMadrid #Vallecas https://t.co/X8b7cMyCTL,2
El Barça es campeón de la liga! #LaLiga #ForçaBarça #BarçaLevante,3
En serio? De verdad? Nos vamos a la ruina absoluta y esto si que es un viaje al pasado. #Elecciones28A #ElecccionesGenerales28A,6
"No me gustan los extremos, ni para un lado ni para el otro #ElecccionesGenerales28A",6
"Larga vida al Messsias, el más grande de la historia!!! 🐐#Messi600 #BarçaLFC #GOAT #ChampionsLeague https://t.co/HkMWneWnxn",0
"Una ya no puede ni estar en la cola del wok sin que los de delante hagan spoiler de #JuegodeTronos madre mía. Tuve que soltar un 'TE QUIERES CALLAR, por favor...'",6
"Qué feliz me hace ver tantos colores en nuestro Congreso de los Diputados, a pesar de. Cuánto ha avanzado España en menos de diez años.#ElecccionesGenerales28A",3
"Lloras por un montón de madera vieja en donde se bendijeron armas que mataron a millones, en donde seguramente se violaron a niños indefensos y mientras tanto el único tesoro que existe en este mundo, se destruye ante tu mirada indolente e infame. #Francia #NotreDame #Paris https://t.co/56ER6xoM4G",6
Un poco de fut para bajar la comida y antes de la final de la #championsleague . #AleYu #BetoYu #backyard #soccer #uefachampionsleague #fcbarcelona #liverpoolfc https://t.co/6SsE3mnSbq https://t.co/j0IGCeIIVn,6
"La gente que os creéis mejor o os sentís ""LOS ELEGIDOS"" por no ver Juego de tronos, sois tontos o abrazáis cactus... #JuegodeTronos #GameofThrones #Got8x03 #AryaStark",4
"#notredame #monumento #paris #todosconnotredame Ver como la historia se las lleva el fuego es una pena, es triste para todos los que disfrutaron de esa maravilla y triste para quien ya no… https://t.co/xyyRHdmfaj",6
Aproveché lo triste de #NotreDame para buscar esta foto con mi querido amigo USER en el 2010. Lástima que no pudimos entrar. https://t.co/cBhrRB4qEH,2
"El de verde solo ha hablado de odio, separación y supremacía, arremete contra todo el mundo. #ElecccionesGenerales28A",6
"USER No depende de el. El PSOE no es libre, debe muchos favores a banca y eléctricas y en sus filas sigue habiendo muchos de la vieja escuela. Te aseguro que todos esos van a presionar para un pacto con CIUDADANOS #EleccionesL6 #ElecccionesGenerales28A",6
En #Venezuela se están inmolando para ser una república libre del dictador Maduro y acá estamos pensando en que vuelva la aliada nro 1 de Maduro. USER . Desde qué lógica se puede entender? Qué pais! #NoVuelvenMas,0
"Por favor, no publiques tus fotos con #NotreDame! Este incendio es un evento desgarrador para #Francia y el mundo. Simplemente muestre su solidaridad con #Paris en esta terrible tragedia. ¡No todo es sobre ti! https://t.co/8YWz6CsDwM",2
"A ESTE PARECE QUE LE COMIÓ LA LENGUA EL GATO, COMO CON VENEZUELA O CUANDO LAS IZQUIERDAS ARGENTINAS SE CAGARON EN LA CATEDRAL METROPOLITANA. ES UN CASO PERDIDO. #NotreDame #NotreDameEnLlamas https://t.co/H9SXvrnh7C",4
Que la luz ilumine a toda #Venezuela que la paz inunde los corazones y Dios de esperanza a su pueblo. #VenezuelaLibre 🙏🏼,3
El Siglo XXI tiene un dueño en el Fútbol de #LaLiga...⚽ ¡BARCELONA! 🔵🔴😎 https://t.co/Yzr5qd4Wyw,3
hoy es el único día de mi vida en que quiero ver a Casado #ElecccionesGenerales28A,0
¿Lo escuchan? Es el silencio. #28A #ElecccionesGenerales28A #EleccionesL6 https://t.co/kEVRsVdI4J,6
"Se ve que solo la empuja, pero no, le cambia toda la dirección al balon. No era nada fácil. Un animal Luisito. #ChampionsLeague",6
Barcelona 🇪🇸 campeón de #laliga el equipo más regular en la temporada 18/19 Felicitaciones al USER ,3
USER USER 💪💪💪 van a salir el pueblo unido jamás será vencido !!!!!! #VenezuelaLibre,3
Buen día amigos. Recuerden que pueden utilizar este fin de semana para preparar los carteles que llevarán a la marcha. Todo debe ser con material reciclado ♻️ como cartón o tela. Nos vemos el viernes! 💚 #FridaysForFutureMx #FridaysforFuture #FelizSabado #GretaThunberg,6
Chávez sigue siendo un gran problema para #EEUU y USER desde la tumba y junto al pueblo le demuestra al #Imperio que #Venezuela no se rinde ante las advercidades del acoso bloque miserable impuesto para quebrantar las bases de la #Revolución el #Pueblo USER ..!,0
"El mundo se estremece ante el devastador incendio de la catedral de #NotreDame, en #París. Los bomberos han conseguido salvar la estructura de esta joya gótica https://t.co/bSwI9ohVkK",2
Soy el único que le vale 1000 hectáreas de verga lo de ? #NotreDame,6
Ante el episodio de ayer de #JuegodeTronos solo tengo un comentario: fbwownriwpdebrjc9wjrifw9wbfuwowbfk. Ya está,6
"Sigo aferrándome al deseo de que Juego de Tronos recupere en los capítulos que quedan su esencia: lo inesperado, lo desagradable, lo temible, la desesperación, lo inhumano... de momento nos conformamos con el capítulo de ayer. #NotToday #JuegodeTronos #VivePoniente",2
"Mientras espero mi reino, hoy he disfrutado de mi templo ❤️💙 #ChampionsLeague #barcalfc",6
"Si frente al intento de golpe de Estado en #Venezuela coincidiste con Pompeo, Trump, Duque y Bolsonaro, revisa tu liberalismo, es muy posible que se incline más a la derecha de lo que pensabas.",6
Hoy es mas complicado evitar spoilers de #JuegodeTronos que saber que pactos habrá después de las elecciones de ayer #28A #dignidad,6
"Leer tiene innumerables beneficios así como resulta un placer practicar la lectura. Nos cultiva, nos entretiene,... #DíaDelLibro https://t.co/bM6JQ5iiR7",6
"#Barcelona #LaLiga USER pobre es tu programa facha, insulzo y aburrido, donde haces odas triunfalistas a un equipo y organización corrupta, como lo es el USER https://t.co/ECiLRK9knD",6
Las playeras del Barcelona se rompen muy fácil. #ChampionsLeague,2
"No sabía si comentar o no. Pero es inevitable (sin spoilers, eso sí). Lo del último capítulo de #JuegoDeTronos ha sido muy grande. CAPITULAZO. Y #Arya no puede molar más… https://t.co/S7ZkSlxcTh",2
PP y Podemos van a pedir el VAR seguro #ElecccionesGenerales28A #Elecciones28A,6
Con el el 17% escrutado el PSOE (126) prácticamente duplica los diputados del PP (66) #EleccionesL6 #ElecccionesGenerales28A,6
España tendrá un Presidente del Gobierno SOCIALISTA Enhorabuena USER Gracias a todas las personas que con su voto lo han hecho posible #HazQuePase ✊🌹 #ElecccionesGenerales28A,6
En estos momentos una tanqueta de la GNB se encuentra en la autopista Francisco Fajardo dirección sureste y está vía se encuentra sin tránsito vehicular #ccs #venezuela #noticias #30Abr… https://t.co/OGUh8bMQmj,6
"He pasado un día de nervios horrible, pero estoy tal que así...#ElecccionesGenerales28A #EleccionesGenerales #28a #EleccionesL6 https://t.co/LbUaG0XmnL",3
"El canciller de Rusia afirmó que la salida a los problemas de #Venezuela en estos momentos debe obedecer a una negociación sin condiciones previas → https://t.co/iel8Vj1rpI Lavrov se inclinó por las normas del derecho internacional, la diplomacia y el diálogo https://t.co/fxlRC7sM3I",6
"#NotreDame La pérdida irreparable que acaba de sufrir la historia de la humanidad ha sido transmitida en vivo a todo el mundo, que desgracia y que pérdida tan grande",2
"Me da una pena increíble lo de NotreDame, es una pena que una joya como esa catedral se rompa. Solo espero que la puedan arreglar cuanto antes y que vuelva, en la medida que pueda, a ser como antes. #NotreDameCathedralFire #Paris #NotreDameEnLlamas",6
En estas horas la población francesa y la comunidad de creyentes estamos realmente muy triste e impactado con la terrible noticia de #NotreDame. Cuidemos a nuestro hospital de campaña ya que esta sufrieron muchas persecuciones,2
Todos pensábamos que Nadie podía matar al Rey de la noche... Y Nadie lo ha matado. #JuegodeTronos #VivePoniente,3
#30Abr en mí opinión lo que dice Pompeo es simplemente una mentira más... Lo que está detrás de eso es su acusación sin fundamento a #Rusia. Claro los medios hacen eco sin análisis alguno o por lo menos una crítica apropiada. #Venezuela,6
"En un libro te sumerges en mundos fantásticos, que te llenan de muchos conocimientos increíbles, te hacen conocer personajes y ambientes impactantes. Miles de géneros, miles de historias que valen oro, miles de sentimientos, un libro es un fiel compañero. #DiaDelLibro",3
Los #libros son para los pobres que no pueden comprar una entrada para el cine o el teatro. #DiaInternacionalDelLibro #DiaDelLibro,6
USER #AhoraONunca #Venezuela fuerza desde #Ecuador #SiSePuede a sacar a estos corruptos,6
Cuál fue el peor gol fallado hoy en el #BarçaLFC #ChampionsLeague #UCL,6
#GretaThunberg de 16 años instigadora del movimiento global contra el cambio climático. Un ejemplo a seguir. Invito a la gente a sumarse a esta #huelgaclimatica los viernes. Nos la jugamos TODOS,3
De nuevo y como siempre... #messi #championsleague https://t.co/ZLTtuYdRfc,6
Nunca dejaré de admirar la belleza arquitectónica de las iglesias. Lástima por lo de #NotreDame,6
Para los católicos será una pérdida que con fe haremos reconstruir esta y cuantas quemen o derriben. Para los no católicos Notre-Dame de Paris será una pérdida irreparable. Que nos costará volverla a ver como antes. Juntos pedimos justicia por tal hecho. #NotreDame https://t.co/T0RHWKMy9s,2
Lamentamos la perdida histórica y Cultural que hoy Tuvo en París Fray el incendio en La Catedral de #NotreDame un Gran sentimiento de tristeza https://t.co/R3C8OHk3ZV,2
¡Esta niña me da mucho repelús! #GretaThunberg teme que los cimientos del planeta sean “menos sólidos que los de Notre Dame” | Sociedad | EL PAÍS https://t.co/WuDxpOuoen,6
"Hasta donde llega la basura comunista???? Son unos hipócritas, gente drogadicta y psicótica. No son Argentinos son #microbios. Son la misma inmundicia que se rasgó las vestiduras por años con la #dictadura de 1976 #Kirchnerismo la peor mugre #Venezuela https://t.co/MwQFDChfAx",4
"Madre mía que bien van las cosas, al fin mejorando #ElecccionesGenerales28A",3
Lo que se perdió Salah!!!! #ChampionsLeague,6
"#Sam es la mera verga del capítulo, peleó acostado toda la madriza y sobrevivió #JuegodeTronos #GameofThrones",6
📢 Sergi Guardiola: “Siempre que van a revisar pitan penalti... pero hoy no”. #Atleti #LaLiga ➡ https://t.co/KRnq5M3179 https://t.co/wynIWA5dnK,6
⚽️ El Barcelona busca el alirón definitivo ante un Levante desesperado https://t.co/hDNtZqyNn0 #laLiga,6
"Leed, leed, malditos... y seréis dioses. #DiaDelLibro",6
USER Bonito #DiaDelLibro 🌹 #MiPecaTraviesa 😋 Besukys a tutiplén y sonrisas 🌈 🤗💕🐾🌙 https://t.co/VWC0SAQlWl,3
Qué puta barbaridad acabo de ver???? #JuegodeTronos,3
"Y como al Manco, hoy todos se lavarán las manos de culpas y acusaran a Quasimodo #NotreDame",0
"#Venezuela| El opositor Leopoldo López, abandona la intentona golpista y se refugia en la embajada de #Chile, dejando a USER , solo; situación que confirma un #NuevoFracaso y el posicionamiento de USER y USER . https://t.co/ZK3KQQv0Yn",6
De la mano de Leo #messi el Barca lleva 8 ligas de 11. #WeColorLaLiga #ForçaBarça #LaLiga https://t.co/kdgpYMU6Xs,6
"Celia Villalobos diciendo “fiesta fiesta, para nadie, que el PSOE ha llegado a sacar 200 diputados”. Joder, pues si sacando 130 escaños, casi el doble que el segundo, no puede celebrarlo... #ElecccionesGenerales28A",5
Duras declaraciones del PACMA después de conseguir 0 escaños en el congreso... #28A #ElecccionesGenerales28A #PACMA28A https://t.co/Mg7I3JLrvb,6
"Este es un poema en el fútbol... 👏 ⚽️ pura magia y muchas emociones en un gol 💪Gracias a Messi,el mejor jugador del mundo 👍🏆😊 . . . . #Messi #Gol #FCBarcelona #Liverpol #Barcelona #CampNou #championsleague #champions #Fútbol #Poesía #Poema #Leyenda #ElMejor https://t.co/MIFcT0WPR5",3
"esperando a #gretathunberg ante la puerta de Brandemburgo te encuentras con este señor que grita ""Soy el ultimo Emperador"" ..(desnudo esta a la vista) https://t.co/tz6Dl2ukmr",5
Lyanna Mormont. No hay enemigo pequeño! #GOT8 #JuegodeTronos https://t.co/VLqZ76thNb,5
El odio nunca puede ganar. ABAJO VOX y ARRIBA ESPAÑA. #ElecccionesGenerales28A,6
"El día para Casado no mejora, tras la debacle de #28A #ElecccionesGenerales2019, se acaba de comer un spoiler de #EndGame y otro de #JuegoDeTronos",6
con todo lo de hoy solo me queda claro que encargado en venezuela de asuntos rusos es diosdi #venezuela,6
"Los que habéis votado al PSOE habéis votado al asesino, terrorista e HDLGP este. No sabéis donde os habéis metido #ElecccionesGenerales28A https://t.co/xDWcoKfIKv",3
"#ElecccionesGenerales28A Gracias, fachas, por venir a esta etiqueta a lloriquear. Me estoy riendo mucho. https://t.co/psn2ZbEuxZ",6
USER USER Lo dejó pagando solo en #venezuela. Como el zorron de malasia a su “amigo”,6
Estamos a 1 mes exacto de ver esta final momentánea entre #Ajax vs #Barcelona que la mayoría gusta por ver. La otra semana se definen los finalistas que darán todo el 1 de junio. #ChampionsLeague,6
"Qué bonitos gestos de filantropía para reconstruir #NotreDame! De la noche a la mañana, alguien anuncia que donará 200 millones de euros así, sin toser. Pero para las clases más bajas de tu país o para crisis humanitarias nos lo tenemos que pensar, y toser mucho.",6
La elite financiera la quemó. Siempre avisan con anterioridad cuando hacen estas cosas. Es una burla por un lado y un aviso por el otro de la persecución que se viene sobre el cristianismo. #NotreDame #NotreDameCathedralFire #NotreDameEnLlamas #NotreDameFire https://t.co/WtpweoeX58,0
"""Para viajar lejos no hay mejor nave que un libro"" Emily Dickinson. #DíaDelLibro https://t.co/cNF1xpRhSd",6
8 de las últimas 11 ligas para el Fútbol Club Barcelona. Hasta la liga italiana se ve más difícil. #LaLiga,6
nos vemos el 24 de mayo para protestar por la inacción para frenar el calentamiento global #globalstrikeforfuture #FridaysForFuture #ClimateChange #globalwarming #ExtintionRebellion #strike #GretaThunberg USER USER USER https://t.co/Li1BRsUFfj,6
"Hasta semis parece haber llegado el sueño #ChampionsLeague de la #PremierLeague . Grandes equipos, competencia, afición, técnicos, estadios, nóminas, pero poca ambición internacional. #Tottenham aún con vida, #liverpool ha buscar un milagro en casa.",5
"Si hay algo que muero por hacer con la beba es leerle cuentos antes de dormir. Soy una ñoñis, seguramente sí pero le haré un bien. #DíadelLibro",6
"USER Totalmente de acuerdo, en mi niñez mi madre trabajaba por lo que me quedaba en casa sin compañía (y sin permiso para jugar afuera 😑) por lo que los libros fueron mis grandes amigos en ésas tardes de soledad y lo siguen siendo!!! 😉👍📚 #DiaDelLibro",6
"Ante casos como el incendio de la catedral de #NotreDame, soluciones tecnológicas. #BIM, impresión 3D y escaneo láser podrán ser sin duda un buen método para recuperarla: https://t.co/u7ZL5YWoI7 Vía USER https://t.co/666Wm6HFHg",5
"¡SE ACABÓ! Gracias a un gol de Suárez y doblete de #Messi, el USER sueña en grande con la Final de la #ChampionsLeague tras vencer 3-0 al USER en la Ida de las Semis. Cifras: https://t.co/S3JZ0EkvY5 📸 Reuters https://t.co/zjrJtLaw3g",3
Mujeres que votan gracias a la lucha feminista votando por #Vox porque no les gusta el feminismo. #ElecccionesGenerales28A,4
"Bueno yo también quería hacer mi homenaje a la Cathédrale #NotreDame (obvio que elegí Twitter para esto), fuimos con mi familia el 2007 y aunque era chica sentí toda esa energía e historia que expele la construcción en sí y su interior, indescriptible realmente https://t.co/7WcCUwqhno",6
"#Venezuela 🇻🇪 tiene un DICTADOR y es un mal para la Humanidad! #Memoria Este año, cuando VOTEMOS, NO NOS OLVIDEMOS que LA JEFA DE UNA ASOCIACIÓN ILÍCITA, (junto a todos sus ""secuaces), fue capaz de “CONDECORAR” al “GENOCIDA de MADURO, con la ÓRDEN del LIBERTADOR SAN MARTÍN!🇦🇷🇦🇷 https://t.co/G15EyNveRs",4
"Para los politólogos la noche de hoy es como una final de un mundial, se vive expectante, cada cuatro años, y en la de hoy España ha perdido antes de llegar a la final. #ElecccionesGenerales28A",6
"#París #NotreDame 💔. Cómo no nos va afectar la pérdida parcial de un lugar tan histórico y emblemático. 200 años en construcción y más de 900 años de #historia. La estructura del techo era de los siglos XIII y XIX. Daño irreparable para el mundo, lo mínimo, conocer la causa. https://t.co/Tpw7FIi8B3",2
Pemex registra pérdida de 35.7 mil mdp en primer trimestre Más Información 👉 https://t.co/nEnjbDJ7Wv . No esperes más y visita nuestra página 👉 https://t.co/xcdfkci6B1 . #LaNetaSiempre #30Abr #FelizDíaDelNiño #ChampionsLeague https://t.co/U4HIi1qHQo,6
"Ya está! Se ha enfadado USER por no incluirlo en las opciones del #MVP, todo para el 👀⚽ #ChampionsLeague",6
"Como me gustaría, que el Verdadero rey de la noche fuera Braan, y el del dragoncito sea un cebo. #JuegodeTronos",3
Como esta sufriendo el Barcelona #ChampionsLeague,2
"A esta hora, los votantes del PSOE que hayan visto el capítulo de Juego de Tronos, tendrán un día de lo más tranquilo. #ElecccionesGenerales28A #JuegodeTronos",6
Soraya viendo el tremendo ostión de Casado #ElecccionesGenerales28A #EleccionesL6 https://t.co/vOADz4D4CD,6
En el #DiaDelLibro la cultura sigue estando casi ausente en el #ElDevateDesicivo . Es el reflejo de la sociedad en que vivimos. https://t.co/GxDtJhNd2n,2
A el estado frances le llevara entre 20 y 30 reconstruir #NotreDame. Cuanto le llevaría reconstruir la devastación que produjo con el genocidio de #Argelia? #Posta,0
"Secretario general de #ONU pide ""máxima moderación"" en #Venezuela con el fin de evitar la violencia y restablecer la calma https://t.co/ubwrpwO38G https://t.co/l84NkjuO1F",6
12 ebooks gratuitos sobre publicidad y creatividad para celebrar el #DíaDelLibro 2019 https://t.co/l5DlYpL8m3 vía USER ,6
"miraculers, me voy a dormir, lo he pasado bien hoy dia con el capitulo tormentosa 2 en latino, y mal por lo que a pasado hoy con la #NotreDame , en verdad a sido triste con la ciudad francia, paris, un pais hermoso, y triste a la vez, por esto, bueno nos vemos, los quiero😊😢😪😪",2
El 8x03 de #JuegodeTronos es en 3 palabras: ÉPICO. MAGESTUOSO. TERRORÍFICO. Una película de 78 minutos llena de silencios y ruidos que hacen que no pestañees en muchos momentos.,0
Que haya 2.500.000 de subnormales representados por 24 Nazis en un parlamento no tiene nada de positivo... #28A #ElecccionesGenerales28A #PSOE #ConRiveraNO,0
Grande USER Campeón de la liga 2018/2019 #LaLiga #BarçaLevante #Barca #Barcelona,6
Por dios santo #JuegoDeTronos va a acabar conmigo! #GOTS8E3 #Got8x03 Posiblemente los mejores 80 minutos de la historia de la televisión.,6
"La tensión en los rostros nos dice todo, esa definición de 🐐 le daría el ⚽️ con el que Barcelona es campeón de la Liga 18/19. 🏆 #LaLiga 🇪🇸 #FCB https://t.co/C5X7XjipTK",6
Palabra de familiar de golpista militar #28A #vox #EspañaViva #EspañaCateta #EspañaNazi #ElecccionesGenerales28A https://t.co/JgTRTL0FWS,3
"""Así en Los Pinos como en la Tierra"" es otra de nuestras recomendaciones en este #DiaDelLibro. Historias incómodas de 7 familias presidenciales escritas por USER USER y USER . Editado por USER . De VENTA en: 👉 https://t.co/Dz36Q9eUfy https://t.co/Y8gOKQUcJp",6
Merece un gol el Liverpool a llegado mucho más que Barcelona #ChampionsLeague,6
#GameofThrones #T803 q capitulo! Espectacular la batalla. Y la musica con las escenas a camara lenta... q buen capitulo 👏👏👏👏 #juegodetronos8x03 #JuegodeTronos #JocDeTrons,3
Me comentan que Thanos ha utilizado el guantelete con los votos del PP #ElecccionesGenerales28A,5
🔥 El #Barça ha conquistado 8 de las últimas 11 ediciones de #LaLiga 🔥 #BarçaLevante #ForçaBarça https://t.co/hy0R0uMfYM,6
#Trump amenaza a #Cuba con recrudecer bloqueo por apoyo a #Venezuela https://t.co/J4jMIxksZr,6
«Los buenos libros son siempre campos magnéticos de cuya atracción no se puede huir». Italo Calvino #DíaDelLibro,6
"Degenerada esa gente que se rie y hace chistes con esta tragedia, ante un hecho devastador como ha sido ver arder #NotreDame de #Paris. Con el favor de Dios y la Virgen se pueda restaurar. LLoré cuando la vi en persona por primera vez.",2
Esta serie estoy seguro que es una final adelantada de la #ChampionsLeague #ForçaBarça #FCBLIV,6
Baja esta aplicacion y comienza a ganar dinero y premios #Venezuela #VenezuelaLibre https://t.co/Bn2fDpxc0U https://t.co/DmeBwHe9IC,6
"Es imposible entender cómo no está Politizada nuestra forma de alimentarnos , siendo el sistema alimentario el responsable de mas del 50% del calentamiento global. #ÚltimaHora #Salud #GretaThunberg #climatestrike",0
Querés darle alas a tus hijos? Enseñarles el amor por la lectura y los libros! #DíaDelLibro,3
"USER USER USER Puñado de infelices son #VendePatria indolentes a la destrucción de #Venezuela su República, arrodillados cumpliendo órdenes de sus patrones de #Cuba y #Rusia USER USER USER USER USER USER USER USER USER USER ",2
Ahora mismo ya no se si me gusta mas #Eurovision o #Juegodetronos Me lo tengo que pensar!!!,4
"El mercado del fútbol no lo permitirá , que lindo sería ver este equipo del Ajax por 10 años todos juntos. #ChampionsLeague",6
Descubre nuestra herramienta y gana más dinero apostando en #Ligue1 y #ChampionsLeague. https://t.co/zAr6LgMaY9,0
Espectantes para ver el tercer capitulo de #JuegoDeTronos #GameOfThrones. El principio empieza bien.,6
#juegodetronos8x03 #nottoday #juegodetronos #AryaStark #ILoveArya La noche es oscura y alberga horrores...pero no para Arya. https://t.co/F5jMrsSWwo,6
De aquellos días para recordar #championsleague https://t.co/SBTdEWyzaP,6
La sonrisa infantil de Lionel Messi. Ha sido un año de ver constantemente al argentino en una faceta más natural. En #LaLiga cierra así. https://t.co/M6B23SRohd,3
Pues mi #DíaDelLibro se termina con este regalito 😍 https://t.co/J6MlCmMALS,6
"Gracias a Melissandre que prendió fuego las trincheras por que si no, no veíamos ni mierda. #QuieroConfesar #GameofThrones #GOTS8E3 #JuegodeTronos https://t.co/EcyZ6P5kSR",2
"Hoy sí que me representa este país, mañana me compro la bandera y la cuelgo en mi terraza con mucho gusto. #ElecccionesGenerales28A",3
"Descubrir un libro es descubrir un tesoro, un mundo diferente cada día, con cada historia, jugar a ser otra persona, es sentir cosas que no podemos explicar, para viajar lejos no hay mejor nave que un libro. Así que no lo olvides, al mal tiempo, un buen libro! 📚❤ #diadellibro https://t.co/1TWmoUqSZs",3
Mi madre dice que van a gobernar los picapiedras. Pedro y Pablo 🤣🤣 Además de progre graciosa la hija puta 😅 #ElecccionesGenerales28A,0
¿Qué hubiera pasado con Susana a los mandos del PSOE? Seguro que ha sido mejor no saberlo... #EleccionesGenerales28A #ElecccionesGenerales28A #Elecciones2019,4
Pinche Messi es un dios Gooolazo #ChampionsLeague #BarcaLiverpool,0
#DiaDelLibro Este no es un rincón cualquiera de mi librería. https://t.co/Kdbgm9mlfd,6
"SATISFACCIÓN, esa é a palabra ✊🏼#ElecccionesGenerales28A #28A",3
"EN DIRECTO | Ningún cambio tras el descanso, los mismos 22 protagonistas sobre el césped aunque ya calientan algunos futbolistas https://t.co/MiARKWkDNO #AthleticAlavés #LaLiga",6
Felicidad es ver que alguien te agarre y te mire como Messi agarra la copa y verle sonreír. #Messi #LaLiga #Barcelona https://t.co/n4XoPMPb4f,3
Que pena que tanta historia se vaya en cuestión de horas. No hace falta ser catolico o francés para sentir una tremenda pena por lo de #NotreDame . Es una pérdida para la humanidad.,2
USER Tienes todo mi permiso. Parece que los bomberos van ganando la batalla. Vetemos a qué precio. #NotreDame vive.,6
Que capítulo el #JuegodeTronos ...... que puto capítulo más bueno .. Que serie más buena,3
"Al ver esta imagen entiendo muchas cosas. Nadie podemos opinar sobre la sisituación de #Venezuela, sólo ellos sabrán la verdad. De verdad creen que Estados Unidos este interviniendo sólo por razones de humanidad y justicia? La pregunta queda en el aire........ https://t.co/zeSixRIJb1",6
#Terrorismo 🚨 Daesh celebra el incendio de #NotreDame https://t.co/YDFZnjPcuT https://t.co/QDcuC595bm,6
#VariedadesPA La Catedral de Notre Dame es una de las catedrales de estilo gótico más antiguas de todo el mundo construida entre 1163 y 1245. #NotreDameFire #NotreDameCathedralFire #NotreDame #NotreDameCathedral #NotreDameEnLlamas,6
"Se ha quedado un Lunes de puta madre para cogerse 4 años de vacaciones..#ElecccionesGenerales28A Además ""Todos los políticos son iguales"" verdad chiquillos? Juas juas",0
GRACIAS A ABSOLUTAMENTE TODOS LOS QUE HAN IDO A VOTAR. GRACIAS X NO PERMITIR QUE VOLVAMOS A 1822. GRACIAS. 💜🌹 #ElecccionesGenerales28A #28A,3
Con 16 años #GretaThunberg es candidata al premio nobel por proteger el planeta y luchar contra el cambio climático. ¿Qué excusa vas a ponerte tú hoy para no hacerlo? https://t.co/SryoqLe3fg,6
"AHORA: Pdte EEUU amenaza a Cuba con ""sanciones al más alto nivel"" si no detienen operaciones militares en #Venezuela #CooperativaConversa https://t.co/qb0TlLNIoZ",6
"Miercoles de no trabajo + tarde de #ChampionsLeague #BarçaLFC , Imperdible!👊🏻🤩",3
"Los discursos en nombre del pueblo! MISERABLES... Siempre diciendo el pueblo esto, el pueblo aquello...Cuando se refieren al Pueblo, son ellos y sus riquezas y su poder y sus narconegocios... y todas esas cosas #Venezuela",0
Fuerza #Venezuela !!! Dios los libre de una vez de tanta tiranía!,2
Bwin lanza su nuevo Bono de Bienvenida ¡¡100% de tu ingreso hasta 250€!! Y DISFRUTA DE LA EMOCIÓN DE #LALIGA 🇪🇸 en su recta final ➡ https://t.co/6c3SKLGdwE https://t.co/pvQ5UNxyT0,6
Que golazo el de Lionel Messi para la #ChampionsLeague en el Camp Nou. De no creer. No se me ocurre nadie en el mundo que le pegue mejor. https://t.co/u5WZjuOkYN,6
🍊 Contentos con las primeras valoraciones #ElecccionesGenerales28A https://t.co/JTlVesxIwm,3
Hay imágenes que no deberían verse nunca. Una vez más el fuego nos recuerda que no somos tan poderosos. Es un día triste para todos los que amamos la belleza 😢 #NotreDame https://t.co/ImpUku8IMM,2
"Hay que tener el culo demasiado demacrado y ser muy imbécil, además de julandrón, o ser una bollera demasiado acomplejada para alegrarse por el incendio en Notre Dame. Independientemente de lo mal que te caiga José Manuel Soto, la iglesia o el Papa. Bobos. #NotreDameEnLlamas",0
LA PALABRA DEL DT 🔵🔴 #ErnestoValverde y su felicidad por el título de la #LaLiga 🏆 ¡Mirá lo que dijo el entrenador! 📢 https://t.co/VJdUQcGBGG,5
Esta chica lo mínimo que se merece es el trono de hierro ¿Estamos de acuerdo? Estamos de acuerdo. #GameofThrones #JuegodeTronos #GamefThrones 🙅🏻⚔️🔥👑 https://t.co/O9c1wSDl5o,6
"#ChampionsLeague que patético, Messi haciendo un Neymar... https://t.co/mgHIcgzTJ0",4
