updated_at	annotator	relevancia	ironia	id	text	annotation_id	lead_time	emocion	answer	sentimento	created_at	tweet_id
2023-04-10T17:53:34.898935Z	1	Si	No	2363	En qué cabeza cabe dejarle los recursos de nuestros infantes jóvenes a personas que están tan untadas de corrupción #PetroRespondaleALosNiños  #PetroRespondaleALosNiños Decir que quiere un mejor futuro para nuestros niños y darle el ICBF armando Benedetti es cinismo puro	893	17.905	Si		{"choices": ["Asco", "Desagrado", "Odio"]}	2023-04-10T17:53:34.898893Z	1536391717473206274
2023-04-10T17:53:47.653284Z	1	Si	No	2364	#VanessaEnSegundaVotoPor Gustavo Petro y Francia, porque es la candidatura que tiene mejores propuestas para el país, que reponde a las necesidades de l@s colombiano@s, que es incluyente, que respeta la diferencia y propone el cambio real que Colombia merece	894	12.445	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-10T17:53:47.653254Z	1536378693370748929
2023-04-10T17:53:58.595028Z	1	Si	No	2365	#UnGolpeBajoEs Lo que seguimos haciendo como sociedad con nuestros niños y jóvenes, mostrándoles que todo vale con tal de conseguir el poder! #UnGolpeBajoEs Esta campaña presidencial. @darcyquinnr @lcvelez	895	10.63	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:53:58.594982Z	1536289770380349442
2023-04-10T17:54:13.998095Z	1	No		2366	#UnGolpeBajoEs desear un amor que destruyera todos los miedos pero en vez de eso encontrar un amor que destruyo mi alma y me lleno de ellos #UnGolpeBajoEs una de las tantas pruebas que vendrán a lo largo de la vida #UnGolpeBajoEs cuando no valoran tus esfuerzos  @darcyquinnr	896	15.051				2023-04-10T17:54:13.998063Z	1536306148067917825
2023-04-10T17:54:24.787653Z	1	Si	No	2367	#UnGolpeBajoEs que se atreva a salir a opinar en las redes y le recuerden que tiene diplomas falsos  que no es periodista y que se caso con un corrupto.	897	10.501	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:54:24.787599Z	1536335500453224450
2023-04-10T17:54:44.151805Z	1	Si		2368	Creer que "es una delicia de vivir hombrecitos por 15 años", vender lotes pequeños a 100 millones y burlarse de ese atracó. #EsUnaBajeza	898	19.091	No		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:54:44.151764Z	1536311010688126977
2023-04-10T17:55:10.431381Z	1	Si	No	2369	#EsUnaBajeza @gusgomez1701 como se tiraron un candidato diciendo que era según todos muy mal candidato pero  seria un muy buen presidente, ahora escojen entre el malo y el más malo.	899	25.93	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:55:10.431321Z	1536344453929086977
2023-04-10T17:55:17.830237Z	1	Si	No	2370	El uribismo #EsUnaBajeza y la cultura narco paramilitar que representa.	900	7.095	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:55:17.830211Z	1536357537175437312
2023-04-10T17:55:26.697929Z	1	Si	No	2371	@patriciajaniot @RevistaSemana Es  #LaMaldadPetrista en su mayor expresión. Pensando que la gente es tonta 🤨🥴😡	901	8.552	Si		{"choices": ["Asco", "Desagrado", "Odio"]}	2023-04-10T17:55:26.697893Z	1536150817434107904
2023-04-10T17:55:46.007444Z	1	Si	No	2372	@jarizabaletaf Cuando el man sube eso redes todo, todito se acabó , se vuelve informacion del universo perdió .#LaMaldadPetrista la corte constituciónal ya lo resolvió en sede de tutela. Paila socito yohir @yohirakerman arizabaleta hagámos que sea Mas tendencia la información es importante	902	18.961	Si		{"choices": ["Asco", "Desagrado", "Tristeza"]}	2023-04-10T17:55:46.007408Z	1536366099436126209
2023-04-10T17:55:57.146828Z	1	Si	No	2373	Que doble moral cuándo dicen los de RH que petro es malo, y hacen exactamente lo mismo con estos trinos que tristeza #LaMaldadPetrista	903	10.792	Si		{"choices": ["Asco", "Desagrado", "Tristeza"]}	2023-04-10T17:55:57.146767Z	1536426259118530567
2023-04-10T17:56:06.119737Z	1	Si	No	2374	#LaMaldadPetrista es la que venden los medios de comunicación con falta de ética profesional, desprestigio a candidatos o personas que no piensan igual que el narco estado	904	8.658	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:56:06.119642Z	1536428820152164354
2023-04-10T17:56:20.069648Z	1	Si	No	2375	Entonces según @RevistaSemana, el equipo Petro empezó una guerra contra Rodolfo viralizando sus vídeos? Pues claro! Qué magnífica conclusión! Qué querían que pasara? Además, se estan viralizando videos y audios REALES de Rodolfo, nada de fake news. #LaMaldadPetrista ?	905	13.539	Si		{"choices": ["Asco", "Desagrado", "Tristeza"]}	2023-04-10T17:56:20.069582Z	1536457923051900928
2023-04-10T17:56:34.082586Z	1	Si	No	2376	Dice la Biblia q hace 2000 años una Bondadosa Mujer, llamada Veronica,limpio el Rostro de Jesus cuando caminaba hacia el Calvario. Este Domingo 19 una Tenebrosa Mujer,llamada Veronica,limpiara el desagradable rostro d Satanas Petro cuando chille por su derrota! #LaMaldadPetrista	906	13.662	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:56:34.082525Z	1536459628950835201
2023-04-10T17:56:47.536409Z	1	Si	No	2377	#Nosfalta @WRadioColombia saber cuáles son las propuestas de Rodolfix aparte de quitarle las camionetas a los congresistas. Pd: No envíen el plan de gobierno.. lo importante es que él sepa cuál es @ingrodolfohdez	907	13.145	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:56:47.536329Z	1536297980453584896
2023-04-10T17:56:58.710751Z	1	Si	No	2378	#NosFalta pelotas para que un programa de radio tenga un malparido que denigra de las mujeres, las maltrata, debe ser muy macho,  El reporte de un maricon.	908	10.793	Si		{"choices": ["Asco", "Desagrado", "Odio"]}	2023-04-10T17:56:58.710689Z	1536319613721526273
2023-04-10T17:57:12.076052Z	1	Si	No	2379	#NosFalta que @JuanPabloCalvas  diga  la verdad de lo que dijo ing. Rodolfo Hernández,  será que lo mando a comer mierd...? yo creo que sí lo hubiera tenido al frente le mete su cachetadon.	909	13.063	Si		{"choices": ["Ira", "Asco", "Desagrado"]}	2023-04-10T17:57:12.076024Z	1536331805879681025
2023-04-10T17:57:22.222114Z	1	Si	No	2380	@AngelGaleanoT @smilelalis @MafeCarrascal @heidy_up #NosFalta @ElQueLosDELATA @migueldelrioabg @AUGUSTOOCAMPO .Anuncían en la @WRadioColombia  una "serie" hecha por el Uribismo. La estrenan hoy en YouTube. Ojo con la cantidad de mentiras que seguramente van a salir . Nada raro que hayan usado partes editadas de la chuzada al PH.	910	9.801	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T17:57:22.222067Z	1536337131039227907
2023-04-10T17:57:48.357036Z	1	Si	No	2381	#NosFalta imparcialidad @WRadioColombia permite que el delegado de RH interumpa y silencie al delegado del @PactoHistorico y la emisora lo permite. Y el señor a los gritos. Tenaz	911	25.784	Si		{"choices": ["Desagrado", "Confianza"]}	2023-04-10T17:57:48.356994Z	1536349284509048834
2023-04-10T17:58:00.394121Z	1	Si	No	2382	#NosFalta principios que triste que los políticos caigan tan bajo, y que haya gente que los defiende #PetrismoSucio #PetrismoAsqueante	912	11.744	Si		{"choices": ["Ira", "Asco"]}	2023-04-10T17:58:00.394097Z	1536466391645278210
2023-04-10T17:58:10.381220Z	1	Si	No	2383	#PetrismoAcosaALaPrensa es claro que a estas personas no les gustan los valores democráticos.	913	9.702	Si		{"choices": ["Ira", "Asco"]}	2023-04-10T17:58:10.381196Z	1536815453653409794
2023-04-10T17:58:26.438780Z	1	Si	No	2384	#PetrismoAcosaALaPrensa si hoy que aun no están en el poder, atacan y  censuran a la prensa que no se les arrodilla, que nos espera si  Petro y su grupo de bandidos llegan al pode? aun podemos salvar a Colombia de una dictadura #LaMaldadPetrista #PetrismoSucio	914	15.645	Si		{"choices": ["Asco", "Miedo", "Odio"]}	2023-04-10T17:58:26.438730Z	1536844946564689929
2023-04-10T17:58:45.126456Z	1	Si	No	2385	@RevistaSemana No es veraz. La verdad no les importa, sus intereses son otros. Replantear nuestros sistemas de información, es un deber colectivo. La dignidad también se recupera dejando de consumir medios basura y periodistas obsoletos. #YoBloqueoASemana	915	18.322	Si		{"choices": ["Ira", "Asco"]}	2023-04-10T17:58:45.126387Z	1536691252279840768
2023-04-10T17:59:01.821224Z	1	Si	No	2386	#YoBloqueoASemana es bloquear a semana no un solo hashtag	916	16.41	Si		Ira	2023-04-10T17:59:01.821159Z	1536721917725507587
2023-04-10T17:59:16.333177Z	1	Si	No	2387	#YoBloqueoASemana Porque Vicky Dávila NO NOS VA A COLOCAR PRESIDENTE, para darle más poder a los GNECCO. No somos marionetas que nos acomodan a su antojo.	917	14.128	Si		{"choices": ["Ira", "Asco"]}	2023-04-10T17:59:16.333108Z	1536726625148182528
2023-04-10T17:59:30.102451Z	1	Si	No	2388	Por mi salud mental y por el derecho a la verdad #YoBloqueoASemana	918	13.449	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-10T17:59:30.102403Z	1536747579819663361
2023-04-10T17:59:48.271249Z	1	Si	No	2389	No es de extrañarse si los seguidores del Mesías de las bolsas bloquean todo, hasta ciudades  #YoBloqueoASemana	919	17.85	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-10T17:59:48.271186Z	1536751916222390272
2023-04-10T17:59:58.087203Z	1	Si	No	2390	##YoBloqueoASemana Hace rato lo había hecho, no hay que darles más protagonismo a Vicky ni Andrea Nieto, que solo saben destilar veneno	920	9.423	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-10T17:59:58.087155Z	1536765326506999810
2023-04-10T18:00:07.947648Z	1	Si	No	2391	#YoBloqueoASemana  Es lo más RUIN Y DEL BAJO MUNDO QUE Hay  DEL PERIODISMO EN COLOMBIA.  @VickyDavilaH  EL MICROFONO DEL ESTABLECIMIENTO.	921	9.543	Si		{"choices": ["Ira", "Asco"]}	2023-04-10T18:00:07.947624Z	1536763098132107267
2023-04-10T18:00:18.353223Z	1	Si	No	2392	#YoBloqueoASemana me uno, es una hp bodega, Al igual que los otros medios nacionales. Son bodegas pagadas por el estado y partidos clientelistas.	922	10.07	Si		Desagrado	2023-04-10T18:00:18.353198Z	1536776288333090818
2023-04-10T18:00:28.546019Z	1	Si	No	2393	#YoBloqueoASemana lean este artículo, allí le explican con plastilina el interés porque alguien diferete a Petro llegué al Poder, por eso el Pasquín lo puso como candidato a Fico y como no les resultó se fueron con Rodolfo.hipocritas en primera vuelta rogaban a Petro para entrevi	923	9.926	Si		Desagrado	2023-04-10T18:00:28.545978Z	1536818926335713282
2023-04-10T18:00:35.724461Z	1	Si	No	2394	Desde que salió Daniel Coronell de ese pasquín, lo bloqueamos.. hace rato ya. Pero me gusta el hashtag..   #YoBloqueoASemana	924	6.866	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-10T18:00:35.724429Z	1536831225872121857
2023-04-10T18:00:52.747357Z	1	Si	No	2395	#YoBloqueoASemana falta de respeto es que crean que somos ciegos y adeptos a Petro, estamos con el porque en este momento creemos es lo que necesita Colombia, pero tenemos la seguridad que cómo lo subimos lo bajamos, entonces pues dejen la pendejada de culpar de todo a Petro	925	16.701	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T18:00:52.747291Z	1536836401446195200
2023-04-10T18:01:03.892011Z	1	Si	No	2396	Pobres de nuestros niños y quedan en manos de los hermanos Benedetti el plan de Gustavo Petro es darle a la hermana de Armando @AngelaBenedet el control del ICBF #LaCuotaDeBenedetti @ultimahorapp @PublimetroCol @pulzo @Las2Orillas @zonacero	926	10.838	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-10T18:01:03.891972Z	1536785122938298370
2023-04-10T18:01:15.662502Z	1	Si	No	2397	Una persona como Benedetti no puede estar a cargo del ICBF preocupa el futuro de muchos niños del país. #LaCuotaDeBenedetti	927	11.49	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-10T18:01:15.662473Z	1536810568992030720
2023-04-10T18:01:30.836057Z	1	Si	No	2398	#EstallidoSocialEs q dicen, la bastardita sale con q la amenazaron las águilas negras o q la sacaron de contexto?	928	14.772	Si		{"choices": ["Asco", "Odio"]}	2023-04-10T18:01:30.836006Z	1536666388554727426
2023-04-11T22:37:10.211992Z	1	Si	No	2399	@petrogustavo Nos amenaza su hija de un #EstallidoSocialEs ¿y ahora es la víctima? No jodas Petrochenko.	929	24.701	Si		Desagrado	2023-04-11T22:37:10.211928Z	1536668344035704834
2023-04-11T22:37:21.218322Z	1	Si	No	2400	#EstallidoSocialEs el arma de petro, para infundir miedo y no salgamos a votar...jamás petro será presidente si hace estos mecanismos	930	10.686	Si		{"choices": ["Ira", "Asco", "Miedo"]}	2023-04-11T22:37:21.218271Z	1536672756409966592
2023-04-11T22:37:32.640086Z	1	Si	No	2401	#EstallidoSocialEs Una amenaza para todos, así NO se gobierna y NO se gana.	931	11.106	Si		{"choices": ["Desagrado", "Miedo"]}	2023-04-11T22:37:32.640037Z	1536684185687056384
2023-04-11T22:37:47.721897Z	1	Si	No	2402	#EstallidoSocialEs  ver a un candidato haciendo campaña en medios de comunicación, pueblos empresas quitándoles el miedo.y otro cagado en Miami disque por qué lo van a cuchillar	932	14.698	Si		{"choices": ["Ira", "Asco", "Miedo"]}	2023-04-11T22:37:47.721835Z	1536734614592573440
2023-04-11T22:37:56.323661Z	1	Si	No	2403	#EstallidoSocialEs influenciar a la violencia,contra personas q piensan diferente.	933	8.258	Si		{"choices": ["Desagrado", "Miedo"]}	2023-04-11T22:37:56.323589Z	1536756441205415938
2023-04-11T22:38:10.475374Z	1	Si	No	2404	#EstallidoSocialEs el que vamos a desencadenar este domingo en las urnas. Vamos a romper el régimen de corrupción en Colombia; el futuro de este país, es más grande que su historia. Vamos a recuperar este país para la gente @petrogustavo ¡Nos vemos en las urnas! #PactoHistorico	934	13.866	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-11T22:38:10.475347Z	1536764828865515520
2023-04-11T22:38:41.154069Z	1	Si	No	2405	#EstallidoSocialEs Cuando millones de colombianos quieren un cambio y sabiendo que queriendo ese cambio. Diciendo estallido, no por violencia, sino por indignación, creen que es quemar el país, sin embargo, lo que pasaría es una tristeza enorme por ser gobernado por un patán.	935	30.303	Si	No entiendo qué está diciendo	Otra	2023-04-11T22:38:41.154026Z	1536853831904116736
2023-04-11T22:38:51.120031Z	1	Si	No	2406	#EstallidoSocialEs lo que esta pasando actualmente con tanta polarización que no permite tener una democracia en paz.	936	9.662	Si		{"choices": ["Desagrado", "Miedo"]}	2023-04-11T22:38:51.119996Z	1536857460568383489
2023-04-11T22:39:02.253074Z	1	Si	No	2407	#nomedejadormir el periodismo de opinion de la W pero los sigo escuchando.	937	10.824	Si		Desagrado	2023-04-11T22:39:02.253050Z	1536653298488557568
2023-04-11T22:39:14.950302Z	1	Si	No	2408	#NoMeDejaDormir nuestro perverso sistema de salud, ni la tutela es garantía para los usuarios. Seguimos mendigando salud. #FelizMartesATodos	938	12.294	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-11T22:39:14.950199Z	1536679118116470784
2023-04-11T22:40:01.117047Z	1	Si	No	2409	#NoMeDejaDormir la probabilidad, que Colombia llegue a caer en manos de la izquierda radical y servil a las pretensiones del Foro de Sao Pablo, con el pretexto de que "el candidato de las bolsas" es un LIBERAL PROGRESISTA y no un izquierdista y una mala copia mejorada de Chávez	939	45.808	Si		{"choices": ["Asco", "Miedo", "Odio"]}	2023-04-11T22:40:01.116985Z	1536683461515350019
2023-04-11T22:40:15.325380Z	1	Si	No	2410	#NoMeDejaDormir Lo que puede pasar el próximo domingo electoral y que pasara con nuestra empresa Colombia a partir del 7 de agosto de 2.022, sólo un gerente veo bien calificado.	940	13.883	Si		{"choices": ["Desagrado", "Miedo"]}	2023-04-11T22:40:15.325319Z	1536698927906533376
2023-04-11T22:40:29.575510Z	1	Si	No	2411	#NoMeDejaDormir el invierno en el sur del tolima que ya causado estragos y las entidades de gobierno nada.ha pero para hacer política si. En fin, la hipocresía	941	13.873	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:40:29.575477Z	1536716655824347137
2023-04-11T22:41:49.422987Z	1	No		2412	Yo a ud @Matador000 lo he defendido por la eutanasia de su padre. Como hijo y lo que se hace por amor.   Por qué ahora su corazón lleno de odio y de mentiras? Así no!  #NoMeDejaDormir	942	79.539				2023-04-11T22:41:49.422963Z	1536716902596333569
2023-04-11T22:42:06.268963Z	1	Si	No	2413	@waldoalarconho1 @martik1214 #DebateObligadoEs  Otra de las materializaciones del abuso de #ElRaptoHisputrido orquestada por los “jueces” de la República, para usurpar descarada y abusivamente la democracia en Colombia.	943	16.568	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:42:06.268928Z	1537021932880773123
2023-04-11T22:42:25.440926Z	1	Si	No	2414	#DebateObligadoEs necesario. Es una forma para que las elecciones retomen su cauce hacia las propuestas y dejen de ser ataques personales que sólo contribuyen a hacer crecer la polarización. Es la forma de acabar con las fake news alrededor de los candidatos.	944	18.844	Si		Confianza	2023-04-11T22:42:25.440902Z	1537020676682432512
2023-04-11T22:43:47.816519Z	1	Si	No	2415	@lafm #DebateObligadoEs hacer que RH se preste a enfrentarse a las falacias del otro candidato con sólo un par de minutos para responder cada tema… mejor una entrevista en TV &amp; Radio donde pueda expresarse sin que lo saquen de contexto… #NoAlVotoEnBlanco #SalvemosAColombia	945	82.083	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:43:47.816470Z	1537024573257949184
2023-04-11T22:43:59.197657Z	1	Si	No	2416	#DebateObligadoEs una trampa y RH no debe caer en ella. Ahora si Petro quiere debatir cuando hace unas semanas defendía su derecho a no hacerlos! Pataletas de ahogado! @darcyquinnr	946	11.059	Si		{"choices": ["Ira", "Asco", "Desagrado"]}	2023-04-11T22:43:59.197592Z	1537039629991432203
2023-04-11T22:44:16.400857Z	1	Si	No	2417	#DebateObligadoEs puede ser un tiro en el pie para @petrogustavo    ... a Rodolfo le pasan  las preguntas antes para que las estudie....	947	16.831	Si		Desagrado	2023-04-11T22:44:16.400803Z	1537038727628967938
2023-04-11T22:44:45.046596Z	1	Si	No	2418	#DebateObligadoEs que Rodolfo no asiste.. Por qué sabe que petro lo peina y de paso le quita el tratamiento capilar.	948	28.34	Si		Confianza	2023-04-11T22:44:45.046525Z	1537044274100985857
2023-04-11T22:44:55.301417Z	1	Si	No	2419	Todos los periodistas diciendo que esta bien que un candidato se esconda y no vaya a debates y que está bien que no de entrevistas... #DebateObligadoEs #LoCorrectoEs	949	9.925	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:44:55.301371Z	1537050712802304000
2023-04-11T22:45:05.342061Z	1	Si	No	2420	#DebateObligadoEs una triquiñuela de la justicia para acceder a la petición caprichosa de Petro	950	9.655	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:45:05.341987Z	1537056582906814465
2023-04-11T22:46:44.920252Z	1	Si	No	2421	#DebateObligadoEs solo el principio, las dictaduras obligan a muchas otras cosas.	951	99.276	Si		{"choices": ["Asco", "Desagrado", "Miedo"]}	2023-04-11T22:46:44.920180Z	1537058764003622917
2023-04-11T22:47:24.130624Z	1	Si	No	2422	@alejo5796 @juanitacatano G=La campaña electoral ya está cerrada. El proceso de votación ya está en marcha desde hace días en el exterior. Ninguna ley obliga a hacer debates, pero un tribunal corrupto de Bogotá reinterpreta un derecho como si fuera un deber. El #DebateObligadoEs un Prevaricato evidente.	952	38.897	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:47:24.130578Z	1537066549348999168
2023-04-11T22:47:35.645322Z	1	Si		2423	#DebateObligadoEs la manera que tocó para que un candidato explique propuestas y le cuente al país porque quiere ser presidente.  Si es que las tiene y conoce algo del país que quiere gobernar	953	11.128	No			2023-04-11T22:47:35.645246Z	1537067243653169152
2023-04-11T22:47:56.344066Z	1	Si	No	2424	Un #DebateObligadoEs la única forma que existe para que el candidato imputado por corrupción muestre  verdaderas propuestas de país. ¡No huya más RH! Tribunal de Bogotá ordena asistir a debate público y los Colombianos merecen escucharlo. ¿Cuál es el miedo? #PetroPresidente2022	954	20.331	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:47:56.344013Z	1537074336850399233
2023-04-11T22:48:06.761457Z	1	Si	No	2425	Si su mercé no tiene la suficiente valentía para exponer sus propias propuestas, usted no tiene que estar aspirando a nada. #DebateObligadoEs  #puroamorpormedellin  @independienteco	955	10.095	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:48:06.761403Z	1537076180716748803
2023-04-11T22:49:34.924570Z	1	Si	No	2426	@darcyquinnr @darcyquinnr  Que estupida tan vendida, el debate es la base de una democracia sana, a que le temen? #DebateObligadoEs sano y necesario, la gente después tomará de sus decisiones	956	87.774	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-11T22:49:34.924514Z	1537090789964144643
2023-04-11T22:49:56.274853Z	1	Si	No	2427	#DebateObligadoEs muy cómico al ver cómo los que exigían debate antes ahora le tienen pánico y prefieren que pase de agache.	957	21.055	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-11T22:49:56.274828Z	1537095238401015811
2023-04-11T22:50:16.442184Z	1	Si		2428	#DebateObligadoEs justo y necesario para todos los Colombianos que vamos  votar el próximo 19 junio de 2022. Es menester conocer las ideas de los candidatos para saber cuál le conviene más a Colombia.	958	19.883	No			2023-04-11T22:50:16.442159Z	1537095215076544516
2023-04-11T22:50:32.158327Z	1	Si	No	2429	#DebateObligadoEs un intento de los jueces militantes, de ayudar a su candidato Petro. Lo ven como un a un boxeador que va perdiendo la pelea por puntos y necesita deseperadamente de un Knock-Out para salvar la pelea.	959	15.316	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:50:32.158291Z	1537100877923860482
2023-04-11T22:50:40.083404Z	1	Si		2430	#DebateObligadoEs un derecho de los gobernados. No votamos por simpatías, votamos por propuestas coherentes y personas capaces.	960	7.628	No			2023-04-11T22:50:40.083374Z	1537170498173403139
2023-04-11T22:51:03.051938Z	1	Si	No	2431	#YoBloqueoASemana porque tengo derecho a elegir que leo, y no pienso discutirlo con nadie.	961	22.7	Si		Desagrado	2023-04-11T22:51:03.051915Z	1536885412408573954
2023-04-11T22:51:13.016650Z	1	Si	No	2432	#YoBloqueoASemana porque es un medio de propaganda política y no uno informativo.	962	9.647	Si		Desagrado	2023-04-11T22:51:13.016620Z	1536898420002238464
2023-04-11T22:51:21.097455Z	1	Si	No	2433	Porque precisamente NO es periodismo sino sensacionalismo #YoBloqueoASemana	963	7.77	Si		Desagrado	2023-04-11T22:51:21.097420Z	1536906157809451009
2023-04-11T22:51:35.377268Z	1	Si	No	2434	Por que la profesión se respete, porque la academia se respete, porque la objetividad se respete.   Es miserable lo que esa señora hace con el periodismo. #YoBloqueoASemana	964	13.955	Si		{"choices": ["Ira", "Asco", "Desagrado"]}	2023-04-11T22:51:35.377229Z	1536935694685323264
2023-04-11T22:51:50.789359Z	1	Si	No	2435	@AndresPimant @Jokeraton @Antony_Munoz Estoy de acuerdo, así como, se mira noticias del candidato de afectos, se debe conocer el otro lado, es una realidad el sesgo político, de esa revista, pero es bueno saber, en que nube están viviendo. #YoBloqueoASemana	965	15.067	Si		Desagrado	2023-04-11T22:51:50.789332Z	1536952339373989890
2023-04-11T22:52:01.269533Z	1	Si		2436	#YoBloqueoASemana para recuperar la dignidad del periodismo en Colombia.	966	10.162	Si		{"choices": ["Desagrado", "Confianza"]}	2023-04-11T22:52:01.269484Z	1537140661459243009
2023-04-11T22:52:18.524961Z	1	Si	No	2437	#YoBloqueoASemana es  una iniciativa ciudadana en la era digital, para exigir un periodismo objetivo e investigativo. No podemos  caer en las noticias instantáneas con titulares que se quedan en likes. 🤔🗳🇨🇴	967	16.93	Si		Desagrado	2023-04-11T22:52:18.524896Z	1537185524183859200
2023-04-11T22:52:35.898751Z	1	Si		2438	#Locorrectoes Salir a votar consientes de la necesidad de conocer a profundidad a los candidatos @ingrodolfohdez y @petrogustavo, conociendo sus propuestas, lo correcto es tener derecho a escucharlos en un debate público. @WRadioColombia	968	17.047	No			2023-04-11T22:52:35.898727Z	1537013453914873856
2023-04-11T22:52:56.898553Z	1	Si	No	2439	#LoCorrectoEs entender dos conceptos: Aporofobia: miedo al pobre Petrofobia: miedo a la justicia social porque busca mejorar las condiciones de la población pobre.	969	20.74	Si		{"choices": ["Desagrado", "Tristeza"]}	2023-04-11T22:52:56.898455Z	1537053867518709761
2023-04-11T22:53:15.147172Z	1	Si		2440	@lcvelez @lafm #DebateObligadoEs una alternativa para ejercer el derecho a estar informados como electores, #LoCorrectoEs que no escondan al viejito, no les de pena. @petrogustavo ya esta listo.	970	17.932	Si	No me queda claro si en este caso la atención está dividida	{"choices": ["Asco", "Desagrado", "Otra"]}	2023-04-11T22:53:15.147074Z	1537054348210995202
2023-04-11T22:53:25.862958Z	1	No		2441	#LoCorrectoEs estoy con @VargasAnaC hice lo mismo, no hay q justificarse por algo lógico! primero mi hijo después la mascota,  #PrayforAna No me la Alteren mas!!!! 😂	971	10.349				2023-04-11T22:53:25.862913Z	1537079015239991297
2023-04-11T22:53:41.048703Z	1	No		2442	@WRadioColombia #LoCorrectoEs que Ana entienda el estilo del humor colombiano	972	4.89				2023-04-11T22:53:41.048558Z	1537081705097469956
2023-04-11T22:53:48.582345Z	1	No		2443	#LoCorrectoEs según los "amantes de los animales" de @WRadioColombia, es que @VargasAnaC deba amarrar a la niña que quiere gatear por su casa para que el perro no se incomode, el ojo de la bebé va y viene, lo que importa es que Cuquito esté feliz. #SOSCuquito	973	7.199				2023-04-11T22:53:48.582294Z	1537081072349024257
2023-04-11T22:54:04.122316Z	1	Si		2444	#LoCorrectoEs que Alexander Vega no 👎 haga fraude; porque el ya sabe lo que le corre pierna arriba 🙌 🦵	974	15.232	No		Desagrado	2023-04-11T22:54:04.122256Z	1537082655237357568
2023-04-11T22:54:10.680628Z	1	Si	No	2445	#LoCorrectoEs no negar lo que dices en los medios de comunicación, sabiendo que hay pruebas.	975	6.269	Si		Desagrado	2023-04-11T22:54:10.680588Z	1537173246533156865
2023-04-11T22:54:29.102066Z	1	Si	No	2446	Que les pasa a estos idiotas diciendo que #CaracolPetrista porque chillan si siempre fue un noticiero vendido, sesgado, amarillista, entonces cual es su escándalo no nos crean estupidos.	976	18.067	Si		{"choices": ["Ira", "Asco", "Desagrado"]}	2023-04-11T22:54:29.102000Z	1537164221712154624
2023-04-11T22:54:44.476286Z	1	Si	No	2447	Les apuesto 10 a 1 que Mabel Lara va a salir a decir que las palabras de Verónica Alcocer fueron sacadas de contexto, que el #PetrismoSucio es puro amor y que #LoCorrectoEs que va a poner el otro cachete para que le den. #CaracolPetrista	977	15.077	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-11T22:54:44.476257Z	1537210847520604163
2023-04-11T22:54:51.012968Z	1	Si	No	2448	Porque queremos el verdadero cambio en Colombia, mi voto y el de mi familia  #PresidentePetro	978	6.243	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-11T22:54:51.012936Z	1536873701819416576
2023-04-11T22:55:02.268553Z	1	Si	No	2449	#PresidentePetro  El gobierno de Petro será de cuatro años pero, no les preocupo que Uribe se quedara todos estos años en el poder. Petro es respetuoso de la Constitución y la democracia en la alternancia en el mandato.	979	10.89	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-11T22:55:02.268495Z	1536886314808795140
2023-04-11T22:55:09.052390Z	1	Si	No	2450	El cambio es hoy es ahora! Y no podemos desfallecer un voto cuenta los indecisos las mujeres los ancianos mi comunidad #LGTBQ todos contamos en este momento yo crucial #PresidentePetro	980	6.458	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-11T22:55:09.052359Z	1536887731539812352
