created_at	updated_at	id	emocion	lead_time	text	ironia	tweet_id	sentimento	relevancia	annotator	annotation_id
2023-03-04T00:10:15.183003Z	2023-03-04T00:10:15.183038Z	203	Si	10.921	#ElMejorCandidatoEs sin duda @petrogustavo; es notable su conocimiento y conexión con el país y los problemas estructurales e históricos, ante lo cual hace propuestas concretas y coherentes para un cambio profundo, uno por la vida.	No	1529822396177256449	Confianza	Si	1	206
2023-03-04T00:10:35.362031Z	2023-03-04T00:10:35.362126Z	204	Si	19.77	#ElMejorCandidatoEs Petro, por su inteligencia política, y por su interés en la democracias y la humanidades	No	1529822966271205379	Confianza	Si	1	207
2023-03-04T00:10:46.617430Z	2023-03-04T00:10:46.617474Z	205	Si	10.864	#ElMejorCandidatoEs el que tenga el país en la cabeza y no en la tablets y chats del celular	No	1529828664526913537	Desagrado	Si	1	208
2023-03-04T00:11:48.280655Z	2023-03-04T00:11:48.280707Z	206	Si	61.254	#ElMejorCandidatoEs Petro, conoce las necesidades de todos los colombianos, en especial de los más pobres, su programa integra soluciones en temas de trabajo, salud, acceso a la educación y lucha contra el cambio climático y contra la corrupción.	No	1529828911038726146	{"choices": ["Admiración", "Confianza"]}	Si	1	209
2023-03-04T00:11:57.586027Z	2023-03-04T00:11:57.586104Z	207	Si	8.903	#ElMejorCandidatoEs sin lugar a dudas Gustavo Petro 👍💪🇨🇴	No	1529827467870994433	Confianza	Si	1	210
2023-03-04T00:12:32.162600Z	2023-03-04T00:12:32.162645Z	208	Si	34.178	En #ElDebateDecisivo pudimos ver en lo progresistas que se han vuelto Fajardo y Fico.  Eso no es malo, pero realmente no tienen intención de hacer cambios para favorecer a los menos favorecidos.  #ElMejorCandidatoEs sin duda es Petro.	No	1529832063125315584	{"choices": ["Asombro", "Confianza"]}	Si	1	211
2023-03-04T00:12:53.022228Z	2023-03-04T00:12:53.022265Z	209	Si	20.448	#ElMejorCandidatoEs #FicoGanador, tiene la mejor propuesta en infraestructura terminar las 4G e Iniciar las 5G, Vías terciarias para el campo, infraestructura energetica para reducir el costo de servicios en el Caribe Colombiano y avanzar en el proyecto de Metro de Bogota.	No	1529833859088531458	Confianza	Si	1	212
2023-03-04T00:13:22.170774Z	2023-03-04T00:13:22.170811Z	210	Si	28.744	#ElMejorCandidatoEs todos tienen las propuestas que el pais necesita,pero   mucho hay del trecho al hecho,es imposible muchas de ellas cumplirlas,solo veamos al saliente que dificilmente todo lo que prometio,cumplio,que tristeza.	No	1529839716538933249	Decepción	Si	1	213
2023-03-04T00:15:37.687248Z	2023-03-04T00:15:37.687287Z	211	Si	135.112	#ElMejorCandidatoEs el que usted escoja, el que l@ enamoré con propuestas, lo importante es q usted conozca las ideas por las que va a votar y no se deje influenciar por el que diga alguien, o por el conocido "todos menos este" , es votar con conciencia de su voto depende el país	No	1529840022072999938	Confianza	Si	1	214
2023-03-04T00:15:47.747081Z	2023-03-04T00:15:47.747114Z	212	Si	9.665	#ElMejorCandidatoEs El que la gente pide a gritos y necesita Colombia 🇨🇴 un cambio radical y necesario. Definitivamente Gustavo Petro. 🇨🇴🇨🇴🇨🇴🇨🇴🙏🙏🙏🙏🙏	No	1529852871998681088	Alegria	Si	1	215
2023-03-04T00:15:55.923481Z	2023-03-04T00:15:55.923525Z	213	Si	7.798	#ElMejorCandidatoEs Gustavo Petro. Incorrupto, inteligente, excelente administrador y lo ha demostrado.	No	1529863305816326145	Admiración	Si	1	216
2023-03-04T00:16:12.562402Z	2023-03-04T00:16:12.562435Z	214	Si	16.288	Hubieran organizado el #ElDebateDecisivo más tarde. ¿@petrogustavo estará quitándose el guayabo (resaca) de lo de Piedad Córdoba con algún producto blanco?	Si	1529798985699012610	Desagrado	Si	1	217
2023-03-04T00:16:32.966435Z	2023-03-04T00:16:32.966522Z	215	Si	19.962	Que diferencia de debate, una cosa es la profesionalidad de @robertopomboh y por el otro lado está @VickyDavilaH  La diferencia es abismal, tan solo en las preguntas se evidencia!  #ElDebateDecisivo	No	1529800926596321280	{"choices": ["Asombro", "Decepción"]}	Si	1	218
2023-03-04T00:16:45.032729Z	2023-03-04T00:16:45.032760Z	216	Si	11.677	@FicoGutierrez leyendo No le da la corteza cerebral para decir las cosas? #ElDebateDecisivo	No	1529800873089675265	Desagrado	Si	1	219
2023-03-04T00:17:03.821794Z	2023-03-04T00:17:03.821830Z	217	Si	18.393	"Es importante erradicar la brecha digital, no puede ser posible que la mitad de los colombianos sigan totalmente desconectados": @FicoGutierrez, en el #ElDebateDecisivo  #FicoElGanador	No	1529805792987299845	Confianza	Si	1	220
2023-03-04T00:17:20.760076Z	2023-03-04T00:17:20.760141Z	218	Si	16.521	Dice Fico: vamos a hacer una reforma tributaris sensata, que es una manera de no decir nada.  #ElDebateDecisivo	No	1529809082412048385	Desagrado	Si	1	221
2023-03-04T00:17:37.930343Z	2023-03-04T00:17:37.930412Z	219	Si	16.752	#ElDebateDecisivo @petrogustavo Aún la audiencia está esperando una disculpa, es que llegar tarde es una falta de respeto al elector y no disculparse demuestra su arrogancia.	No	1529807259735302146	{"choices": ["Ira", "Desagrado"]}	Si	1	222
2023-03-04T00:18:27.641005Z	2023-03-04T00:18:27.641053Z	220	Si	49.287	Petro critica que Ser Pilo Paga haya invertido 3 billones de pesos en universidades privadas (universidades que, recordemos, los mismos estudiantes eligieron).  Los populistas llevan el estatismo en las venas. #ElDebateDecisivo	No	1529812845445140485	Desagrado	Si	1	223
2023-03-04T00:18:49.256920Z	2023-03-04T00:18:49.257027Z	221	Si	21.157	#ElDebateDecisivo, ELN: ese culebrero Duque II disque tiene voluntad de paz y arranca con ese tontito y con esa carga de rabia: "son cabecillas no dirigentes."	No	1529815418432638976	Asco	Si	1	224
2023-03-04T00:19:12.912697Z	2023-03-04T00:19:12.912769Z	222	Si	23.098	@sergio_fajardo anda muy destochado en su estrategia publicitaria de campaña, no sólo deja en duda su talante pacifista y respetuoso, sino que por andar pensando en @petrogustavo  olvidó sus propuestas y promueve las del @PactoHistorico #PetroPresidenteEnPrimera #ElDebateDecisivo	No	1529819374852390914	Decepción	Si	1	225
2023-03-04T00:20:13.193096Z	2023-03-04T00:20:13.193170Z	223	Si	59.796	Gran moderador el señor Roberto Pombo en #ElDebateDecisivo @CaracolRadio   @petrogustavo demostró ser el único que tiene el país en la cabeza.	No	1529819809092755456	Admiración	Si	1	226
2023-03-04T00:20:39.370480Z	2023-03-04T00:20:39.370555Z	224	Si	25.761	#ElDebateDecisivo Viendo las publicaciones sobre las diferentes posturas hacen 5 de Petro, 5 de Fajardo y una de @FicoGutierrez, se les nota el sesgo a leguas....	No	1529852682118258694	{"choices": ["Ira", "Decepción"]}	Si	1	227
2023-03-04T00:21:02.921129Z	2023-03-04T00:21:02.921208Z	225	Si	23.065	Resumen #ElDebateDefinitivo #ElDebateDecisivo  Petro: 🤓🤓🤓  NarcotraFico: 📱📱📱💩💩  Fajardo: 🤡 🤡 🐋🐋  Definitivamente nadie le da nivel a Petro, son tan descarados que se roban sus ideas...  #ElCambioEnPrimera #PactoHistorico	Si	1529852497082318849	Desagrado	Si	1	228
2023-03-04T00:21:52.126691Z	2023-03-04T00:21:52.126729Z	226	Si	48.784	@marthaperaltae @sergio_fajardo @FicoGutierrez @petrogustavo No es impresión es una imprecisión más bien, porque lo que promete @petrogustavo es irrealizable es un populista, en cambio lo que plantea @sergio_fajardo si tiene sustento y se puede realizar. Vez que gran diferencia. #ElDebateDecisivo #YoVotoPorFajardo	No	1529860700524380162	Desagrado	Si	1	229
2023-03-04T00:24:47.231763Z	2023-03-04T00:24:47.231798Z	227	Si	174.641	No se necesita ser economista, ni experto en seguridad, ni en transporte para saber que #petroeselcambio. Gente es solo escuchar y ponerle SENTIDO COMÚN!! @petrogustavo  #ElDebateDecisivo	No	1529810138990788608	Confianza	Si	1	230
2023-03-04T00:25:00.455095Z	2023-03-04T00:25:00.455129Z	228	Si	12.827	Mi misión como mínimo son cinco votos, sí cada uno lo hacemos ganamos en primera vuelta.Ganemole al fraude.#PetroEsElCambio	No	1529817053670125568	Confianza	Si	1	231
2023-03-04T00:25:25.331304Z	2023-03-04T00:25:25.331337Z	229	Si	24.472	#PetroEsElCambio solo hay que escuchar sus propuestas en el debate. Federico mas de lo mismo y Fajardo pues ni fu ni fa, se le ve incluso molesto. Y Rodolfo descansando en su casa. Eso es lo que tenemos... #PetroEsElCambio	No	1529815847606312960	Decepción	Si	1	232
2023-03-04T00:25:41.955134Z	2023-03-04T00:25:41.955213Z	230	Si	16.205	#PetroEsElCambio #PetroEsElCambio #PetroEsElCambio Gutiérrez no puedo ocultar su cara guerrera, al contestar la pregunta sobre el protocolo y diálogos con ELN.	No	1529814915128729602	Asco	Si	1	233
2023-03-04T00:26:12.248630Z	2023-03-04T00:26:12.248667Z	231	No	29.901	A los indecisos les digo,  #PetroEsElCambio		1529857021675282436		Si	1	234
2023-03-04T00:26:30.610811Z	2023-03-04T00:26:30.610891Z	232	Si	17.926	#MagdalenaVotaPetro el país necesita un cambio, es momento de cambiar la historia de nuestro país.🙌🙌🙌	No	1529925196907483136	Confianza	Si	1	235
2023-03-04T00:26:41.433311Z	2023-03-04T00:26:41.433345Z	233	Si	10.432	@zullyaven #MagdalenaVotaPetro no solo en Magdalena, todo el país clama por el cambio en primera ❤️	No	1529942225278451746	Alegria	Si	1	236
2023-03-04T00:26:58.688218Z	2023-03-04T00:26:58.688251Z	234	Si	16.884	#PetroEs un asqueroso hampón miserable jefe del M19 asesinos	No	1530230418204663808	{"choices": ["Ira", "Asco"]}	Si	1	237
2023-03-04T00:27:19.856532Z	2023-03-04T00:27:19.856570Z	235	Si	20.76	@RevistaSemana @JoseAlf57859821 @petrogustavo #PetroEs el hombre estadista que necesita el país para derrotar al establecimiento mafioso y narco paramilitar que ha dañado a Colombia	No	1530239078008246272	Ira	Si	1	238
2023-03-04T00:27:25.880301Z	2023-03-04T00:27:25.880333Z	236	No	5.65	#PetroEs el futuro presidente de Colombia.		1530252640050941953		Si	1	239
2023-03-04T00:28:49.471704Z	2023-03-04T00:28:49.471786Z	237	Si	83.146	#PetroEs una pésima opción para Colombia, pero fue un excelente senador, pero como administrador es terrible.	No	1530254429487779840	{"choices": ["Decepción", "Incertidumbre"]}	Si	1	240
2023-03-04T00:28:57.560173Z	2023-03-04T00:28:57.560205Z	238	Si	7.676	#PetroEs el cambio para colombia...que tanto esperabamos	No	1530261599180705794	Confianza	Si	1	241
2023-03-04T00:29:04.571513Z	2023-03-04T00:29:04.571546Z	239	Si	6.609	El que va ha volver mierda nuestra libertad y democracia  #PetroEs	No	1530267892457013251	Miedo	Si	1	242
2023-03-04T00:29:09.830791Z	2023-03-04T00:29:09.830824Z	240	No	4.893	#PetroEs el presidente de Colombia 2022-2026		1530273906036248578		Si	1	243
2023-03-04T00:30:28.556776Z	2023-03-04T00:30:28.556817Z	241	Si	78.317	#PetroEs La peor basura que ha podido parir Colombia	No	1530303877874077696	{"choices": ["Ira", "Asco"]}	Si	1	244
2023-03-04T00:30:56.332678Z	2023-03-04T00:30:56.332757Z	242	Si	27.336	#PetroEs #PetroElPatronDelMal  dice o hace algo y si no tiene el efecto deseado no va a cambiar de idea, si no va adornar las palabras e Igual hará lo que se le Vega en gana, como las basuras de Bogotá, dijo que le iba a quitar a los privados y lo hizo sin importar lo que provocó	No	1530330988823592960	Desagrado	Si	1	245
2023-03-04T00:31:14.687508Z	2023-03-04T00:31:14.687540Z	243	No	17.862	#EsElMomentode aclarar a los votantes si se puede exigir colocar la huella en la planilla de votación teniendo en cuenta que en las elecciones de marzo en varios casos no se exigió el requisito. #gipsybogota		1530133255797805058		Si	1	246
2023-03-04T00:31:29.065261Z	2023-03-04T00:31:29.065293Z	244	No	13.984	#EsElMomentoDe que #PelaezdeFranciscoenLaW sea de 3 horas que Sigue la W sea de dos horas.   Sigue la W: 12-2pm Pelaez y Francisco: 2pm a 5pm  O  Pelaz y Francisco: 12-3pm Sigue la W: 3-5pm  @MdeFrancisco12 @eldoctorpelaez		1530145408462249984		Si	1	247
2023-03-04T00:31:46.926484Z	2023-03-04T00:31:46.926560Z	245	Si	17.437	#EsElMomentoDe BOTAR el odio y VOTAR a conciencia y convicción.	No	1530149083914162179	Alegria	Si	1	248
2023-03-04T00:31:56.764462Z	2023-03-04T00:31:56.764495Z	246	Si	9.42	#EsElMomentoDe callar a los políticos que cuando habren la boca destilan odio y hacen daño a Colombia.	No	1530151149998727169	Desagrado	Si	1	249
2023-03-04T16:25:23.005939Z	2023-03-04T16:25:23.005973Z	247		25.226	#EsElMomentoDe #gipsymedellin el cambio, se soñar, de saber que somos iguales		1530154052176183297		No	1	250
2023-03-04T16:25:31.126902Z	2023-03-04T16:25:31.126936Z	248	Si	7.717	#EsElMomentoDe los jóvenes, si se distraen pierden.	No	1530156229317779458	Incertidumbre	Si	1	251
2023-03-04T16:25:46.037431Z	2023-03-04T16:25:46.037465Z	249		14.555	Este fin de semana va estar Caótico: Elecciones Presidenciales, Final de  Champions, y el tan esperado GP de Mónaco.🔝 Y también hay que sacar espacio para ir a ver  Top Gun 🤯🤯🤯🤯🤯🤯  #Colombia #GPMonaco #F1 #ChampionsLeague #ElDomingoVoyA #EsElMomentoDe #MonacoGP #USA		1530162556760903682		No	1	252
2023-03-04T16:26:06.158680Z	2023-03-04T16:26:06.158735Z	250	Si	19.753	Tia uribista, tranquila que la herencia que se llevan peleando 20 años, Petro NO va a venir a ponerle impuestos, si escucho?    #EsElMomentoDe	Si	1530166613001089024	Desagrado	Si	1	253
2023-03-04T16:26:25.989247Z	2023-03-04T16:26:25.989287Z	251	Si	19.446	#EsElMomentoDe pensar en el futuro de nuestros hijos y salir a votar de forma responsable el domingo. #GipsyBogota	No	1530179234358038531	Confianza	Si	1	254
2023-03-04T16:26:40.241658Z	2023-03-04T16:26:40.241720Z	252	Si	13.844	#EsElMomentoDe Imaginarnos EL "CAMBIO " Ministerio de defensa: Timochemko,  Canciller Piedad Córdoba,  Zar anticorrupción: Roy Barreras. Todo eso por la Vida!	Si	1530177135557718016	Desagrado	Si	1	255
2023-03-04T16:27:01.869821Z	2023-03-04T16:27:01.869930Z	253	Si	21.244	#EsElMomentoDe entender que la redistribución es necesaria, pero si es la clase media la variable de ajuste, eso no es un cambio para todos, un cambio para la vida. Es una polarización social donde la cúpula sigue intocable y los pobres paternados por generaciones.	No	1530187761688485891	Desagrado	Si	1	256
2023-03-04T16:27:29.746553Z	2023-03-04T16:27:29.746630Z	254	Si	27.473	#EsElMomentoDe Escuchar que cuando entrevistan a Petro ,se aprende de Historia,de Macroeconomía,de Políticas Verdes y cuando entrevistan a Fico ,estoy revisando si me robaron el celular,la billetera ,da susto el tipo...	No	1530193874714517505	Desagrado	Si	1	257
2023-03-04T16:27:43.619097Z	2023-03-04T16:27:43.619365Z	255	Si	13.457	#EsElMomentoDe VOTAR por un futuro responsable, asegurando la niñez, educación y oportunidades para Todos.	No	1530227128591171586	Confianza	Si	1	258
2023-03-04T16:27:54.366302Z	2023-03-04T16:27:54.366364Z	256	Si	10.352	#EsElMomentoDe dejarle miedo al cambio. Por una potencia mundial de la vida @petrogustavo presidente	No	1530225165447094272	Confianza	Si	1	259
2023-03-04T16:28:10.924792Z	2023-03-04T16:28:10.924836Z	257	Si	16.212	@VickyDavilaH Firme con @FicoGutierrez  desde la alcaldía de Medellín, es la mejor opción para nuestro país  #FicoElGanador	No	1530015260735840263	Confianza	Si	1	260
2023-03-04T16:28:26.545905Z	2023-03-04T16:28:26.545941Z	258	Si	15.266	@ArgiroCasta888 Hola Argiro, buen día, desde que voté por #FicoElGanador #FicoPresidente en Mayo 23, estoy celebrando el triunfo por la Democracia en Colombia.	No	1530115489980108800	Alegria	Si	1	261
2023-03-04T16:28:40.337064Z	2023-03-04T16:28:40.337104Z	259	Si	13.416	Porque NO QUIERO ver ni en pintura a Nicolás Maduro y Diosdado Cabello, entonces mi voto es por Federico Gutiérrez   #FicoElGanador	No	1530133587269394432	Desagrado	Si	1	262
2023-03-04T16:29:22.156968Z	2023-03-04T16:29:22.157002Z	260	Si	41.393	@GalloMatrix01 Hoy la peor delincuencia esta en el congreso gracias al PACTO DE DELINCUENTES. Este domingo no podemos caer en el comunismo. No van a ganar, no van a gobernar, no dirigirán este país. #FicoElGanador  #FicoEsColombia #FicoPresidente2022	No	1530182862250590209	{"choices": ["Desagrado", "Miedo"]}	Si	1	263
2023-03-04T16:30:25.334375Z	2023-03-04T16:30:25.334457Z	261	Si	62.802	Las alianzas que hizo #ElPactoDeCorruptos demuestra q para ellos los ciudadanos valemos 💩💩💩. Han hecho un recorrido por todas las cárceles de Colombia y mientras más delincuente mejor para ellos.  Por esa razón.  #FicoElGanador  #FicoElPresidenteDeLaGente	No	1530231996479324161	Asco	Si	1	264
2023-03-04T16:30:38.690537Z	2023-03-04T16:30:38.690622Z	262	Si	12.928	FICO PROPONE 2 millones de cupos en capacitación técnica en el SENA #FicoElGanador  @FicoGutierrez #FicoPropone	No	1530288976011067392	Agrado	Si	1	265
2023-03-04T16:30:49.902024Z	2023-03-04T16:30:49.902154Z	263	Si	10.767	#FicoElGanador sin duda alguna, unir y organizar a Colombia es una prioridad.	No	1530294286280957952	Confianza	Si	1	266
2023-03-04T16:31:21.473716Z	2023-03-04T16:31:21.473751Z	264	Si	31.195	@JMurinho19 Sólo hay algo grandioso que está por llegar #FicoElGanador	No	1530304223174344706	Confianza	Si	1	267
2023-03-04T16:31:48.089273Z	2023-03-04T16:31:48.089352Z	265	Si	26.225	#ElDomingoVoyA cambiar la historia, a botarla de cuadrangular, bases llenas! Nos volamos la cerca.	No	1530130660073037824	Alegria	Si	1	268
2023-03-04T16:32:10.400946Z	2023-03-04T16:32:10.401008Z	266	Si	21.907	#ElDomingoVoyA aprovechar la promoción 2x1 y dejar mamando a todos esos senadores que se eligen para buscar inmunidad y privilegios, el Ingeniero @ingrodolfohdez es el único capaz de acabar esa sinverguenceria, llega sin jefes #RodolfoPresidente	No	1530155676214886401	Desagrado	Si	1	269
2023-03-04T16:32:59.276470Z	2023-03-04T16:32:59.276504Z	267	No	48.493	#ElDomingoVoyA el domingo estaré temprano para ejercer como jurado  Y votar como todo ciudadano  También los invito a votar por quien quiera  No se deje presionar Por quien le diga su conciencia		1530196500059496449		Si	1	270
2023-03-04T16:33:18.596048Z	2023-03-04T16:33:18.596118Z	268	Si	18.949	#ElMejorCandidatoEs quien tiene trayectoria al servicio de la gente, experiencia y resultados en la gestión pública, pero x SOBRE TODO q sea buen SER HUMANO, con principios y valores, coherente en su pensar y actuar, q respete la vida, la libertad, la democracia y la dignidad.	No	1530070876695285762	Agrado	Si	1	271
2023-03-04T16:33:36.044386Z	2023-03-04T16:33:36.044446Z	269	Si	17.099	#ElMejorCandidatoEs quien sea independiente para gobernar y quite la parranda de corruptos "cuello blanco" amarrados a estructuras colonialistas que oprimen a todo un país.➡️ Neoliberalistas que sobre-endeudaron al país enriqueciendo a un sector minoritario q' desplaza a la masa.	No	1530318206262464512	Desagrado	Si	1	272
2023-03-04T16:33:47.710320Z	2023-03-04T16:33:47.710362Z	270	Si	11.314	@petrogustavo Una nueva América se avecina,  una nueva América para la vida.  Colombia, Brasil, Perú y todo el  continente a salvar la Amazonía. 🇨🇴💜  #LaVidaEnUnVoto #PetroPresidente	No	1530652475560189958	Alegria	Si	1	273
2023-03-04T16:34:02.216808Z	2023-03-04T16:34:02.216842Z	271	Si	14.168	De nuevo Colombia tiene la posibilidad de elegir entre la vida y la muerte. No hay puntos medios, no hay puntos bien pensantes, ni tibios ni verdes. Es entre el bien y el mal, paremos de contar. :) #LaVidaEnUnVoto	No	1530654613338312706	Incertidumbre	Si	1	274
2023-03-04T16:34:14.532094Z	2023-03-04T16:34:14.532157Z	272	Si	11.887	#VoyConFico paseando por Bogotá, en la FICONETA. 🛵 😎	No	1530638276448686080	Alegria	Si	1	275
2023-03-04T16:34:21.365970Z	2023-03-04T16:34:21.366020Z	273	Si	6.471	#YoVotoPetroPresidente El mejor de los candidatos sin duda	No	1530338460183285760	Confianza	Si	1	276
2023-03-04T16:34:31.899764Z	2023-03-04T16:34:31.899806Z	274	No	10.168	Lo tengo decidido desde hace un año. #YoVotoPetroPresidente		1530340704509120513		Si	1	277
2023-03-04T16:34:39.775366Z	2023-03-04T16:34:39.775457Z	275	Si	7.49	Por la dignidad del pueblo... #YoVotoPetroPresidente	No	1530353046789705729	Confianza	Si	1	278
2023-03-04T16:34:52.386766Z	2023-03-04T16:34:52.386804Z	276	Si	12.212	Es momento del cambio, es momento de cambiar la historia de nuestro país, no más continuismos,  no más de lo mismo, vamos por el campo, por el trabajo digno, por eso y mucho más #YoVotoPetroPresidente	No	1530354340539637760	Confianza	Si	1	279
2023-03-04T16:35:06.631096Z	2023-03-04T16:35:06.631131Z	277	Si	13.885	El debate de Petro es con argumentos, el de los otros se basa en atacar a Petro 😘 por esooooo #yovotopetropresidente	No	1530360358879240192	Desagrado	Si	1	280
2023-03-04T16:35:15.403021Z	2023-03-04T16:35:15.403106Z	278	Si	8.413	#YoVotoPetroPresidente, se unieron los tres cínicos para atacar a Petro	No	1530362870298464259	Desagrado	Si	1	281
2023-03-04T16:35:32.683131Z	2023-03-04T16:35:32.683190Z	279	Si	16.94	Que pereza que Sergio y Gutierrez sigan en la misma 💩 acusando. Las pensiones actualmente si están más en riesgo. Nos quieren meter los dedos a la boca. Estamos enriqueciendo a los banqueros @NestorMoralesC es periodista? Pregunta seria #YoVotoPetroPresidente	No	1530361844677939201	{"choices": ["Decepción", "Asco"]}	Si	1	282
2023-03-04T16:35:44.180842Z	2023-03-04T16:35:44.180888Z	280	Si	11.14	La periodista da mucha vuelta para las preguntas - es demasiado abstracta - me enferma.   #DebateFinal #YoVotoPetroPresidente #ElCambioEnPrimera	No	1530369730070167552	{"choices": ["Decepción", "Asco"]}	Si	1	283
2023-03-04T16:36:01.286485Z	2023-03-04T16:36:01.286617Z	281	Si	16.721	#YoVoToPetroPresidente porque es un estadista progresista cien por ciento.	No	1530407447482998785	Admiración	Si	1	284
2023-03-04T16:36:15.056884Z	2023-03-04T16:36:15.056969Z	282	Si	13.369	#YoVotoPetroPresidente ¿Se dieron como todo un establecimiento contra Gustavo Petro?	No	1530423413285724160	Desagrado	Si	1	285
2023-03-04T16:36:27.563948Z	2023-03-04T16:36:27.564055Z	283	Si	12.099	Para que la energía solar fotovoltaica sea una realidad en los techos de los más pobres,  #YoVotoPetroPresidente	No	1530467721942552576	Confianza	Si	1	286
2023-03-04T16:36:44.480768Z	2023-03-04T16:36:44.480803Z	284	Si	16.541	#YoVotoPetroPresidente Sin miedo, confío en él. Confiamos en él. El que ha peleado frontalmente contra la corrupción, el que ve a Colombia con ojos de progreso y el que se nota lo mucho que le importa el país, porque ese conocimiento no es gratis. Ha trabajado su agenda.	No	1530487700201127936	Admiración	Si	1	287
2023-03-04T16:41:15.232750Z	2023-03-04T16:41:15.232831Z	285	Si	270.362	@MissPoirot07 Eso lo sabemos, pero siempre hace falta uno que te joda para sacar empujarte a sacar lo mejor! #YoVotoPetroPresidente	No	1530487512824692736	Confianza	Si	1	288
2023-03-04T16:41:23.878229Z	2023-03-04T16:41:23.878282Z	286	Si	8.273	Hoy mas que nunca yo, mi esposa , mi familia y un sinnúmero de amigos y conocidos decimos con orgullo …#YoVotoPetroPresidente	No	1530501895407775744	Confianza	Si	1	289
2023-03-04T16:41:37.567462Z	2023-03-04T16:41:37.567507Z	287	Si	13.322	@petrogustavo Que cese la horrible noche. 🇨🇴Es momento de transitar por el camino de la paz, la justicia social y el progreso. #YoVotoPetroPresidente	No	1530531873482412032	Confianza	Si	1	290
2023-03-04T16:41:53.579453Z	2023-03-04T16:41:53.579492Z	288	Si	15.667	@AABenedetti @petrogustavo Los debates de este año solo hablan de las propuestas de Petro, este o no esté él siempre hablan de sus propuestas. Petro es el que ha puesto la agenda en esta contienda electoral. #YoVotoPetroPresidente	No	1530554762680320000	{"choices": ["Admiración", "Asombro"]}	Si	1	291
2023-03-04T16:42:04.405119Z	2023-03-04T16:42:04.405163Z	289	No	10.437	RT 🔃 y Like ♥ si vas a votar mañana por Gustavo Petro y Francia Márquez para seguirte 💪  #PetristaSiguePetrista #YoVotoPetroPresidente		1530561807529791493		Si	1	292
2023-03-04T16:42:12.203706Z	2023-03-04T16:42:12.203746Z	290	Si	7.459	Si le creo a Petro 🇨🇴🇺🇲#YoVotoPetroPresidente	No	1530566782846631937	Confianza	Si	1	293
2023-03-04T16:43:25.402157Z	2023-03-04T16:43:25.402196Z	291	Si	72.833	Mañana Colombia y la democracia darán un paso al frente en busca del cambio.  Colombia unida buscará salir de las sombras del uribismo.   #YoVotoPetroPresidente #PetroEsElCambio #PetroYFranciaSonElCambio	No	1530588336506683392	Confianza	Si	1	294
2023-03-04T16:43:44.206951Z	2023-03-04T16:43:44.206990Z	292	Si	18.428	Habrá garantías está vez para que no haya números arreglados en los tarjetones de votaciones a favor de @FicoGutierrez  como en el 2018 a favor de @IvanDuque  #YoVotoPetroPresidente	No	1530628171145564160	{"choices": ["Desagrado", "Miedo"]}	Si	1	295
2023-03-04T16:43:55.934049Z	2023-03-04T16:43:55.934088Z	293	Si	11.37	Petro payaso… lo evidente lo hace ver invisible .. característica de los asesinos en serie  #YoVotoPetroPresidente	No	1530681594150801409	Asco	Si	1	296
2023-03-04T16:44:11.069710Z	2023-03-04T16:44:11.069754Z	294	Si	14.725	Un candidato que no va a los debates es un candidato que no le importan las ideas ni la democracia, por mi parte ni un voto para @ingrodolfohdez #DebateFinal #ColombiaDecide	No	1530351725680414725	Asco	Si	1	297
2023-03-04T16:44:22.099658Z	2023-03-04T16:44:22.099704Z	295	Si	10.644	Cómo unir al país y la única mujer periodista entre los invitados, no la dejaron hablar #DebateFinal	No	1530353057019613184	Desagrado	Si	1	298
2023-03-04T16:44:37.991407Z	2023-03-04T16:44:37.991492Z	296	Si	15.449	Ya Federico sacó la tablet?  #DebateFinal	Si	1530350936178171904	Desagrado	Si	1	299
2023-03-04T16:45:36.944583Z	2023-03-04T16:45:36.944701Z	297	Si	58.523	Federico siempre pensando que Colombia siga sumergida en el crédito y pagandole a la élite de nuestro país #DebateFinal	No	1530355298946494467	Desagrado	Si	1	300
2023-03-04T16:45:52.063224Z	2023-03-04T16:45:52.063295Z	298	Si	14.726	Néstor Morales viene siendo qué en el #DebateFinal ? Yo lo veo como un Juez URIBISTA que sólo defiende al Cuñado (Iván Duque) y al URIBISMO.	No	1530359922113880066	Asco	Si	1	301
2023-03-04T16:46:08.136523Z	2023-03-04T16:46:08.136591Z	299	Si	15.693	Fico en cada debate con sus pullas, ese cuento de que no entiede las propuestas es falso, lo que le gusta es repetir lo mismo para dejar mal parado a Petro, desviando las propuestas e insistiendo en lo mismo, Cínico el Fico #DebateFinal	No	1530359320788885506	Asco	Si	1	302
2023-03-04T16:46:19.353956Z	2023-03-04T16:46:19.353992Z	300	Si	10.798	#DebateFinal No es objetivo. Me parece que los moderadores estan parcializados. Esperaba un poco mas de @NoticiasCaracol pero bueno...Que mas se espera de un medio privado colombiano.	No	1530359509092388869	{"choices": ["Decepción", "Desagrado"]}	Si	1	303
2023-03-04T16:47:01.532742Z	2023-03-04T16:47:01.532821Z	301	Si	41.769	@NoticiasCaracol Qué no se note el sesgo de @NestorMoralesC,no sorprende en un "periodista" pro Duque-Fico. #DebateFinal	No	1530358933705179137	Desagrado	Si	1	304
2023-03-04T16:47:14.142915Z	2023-03-04T16:47:14.142955Z	302	Si	12.046	#DebateFinal Fajardo hablando de preservar el medio ambiente con Hidroituango goteándole en la nuca	Si	1530359159979397120	Desagrado	Si	1	305
