updated_at	relevancia	created_at	lead_time	answer	emocion	ironia	sentimento	annotation_id	id	tweet_id	annotator	text
2023-04-03T13:52:06.008456Z	Si	2023-04-03T13:52:06.008375Z	12.492		Si	No	Desagrado	871	2357	1536115697075593216	1	@Karlaarcila @VickyDavilaH @darcyquinnr Solidaridad con @gustavopetro y su movimiento,no hay derecho a la masacre moral y matoneo por años, por parte de las sicarios del microfono,la mafiosa genecco y la reina de la basura,no nos desviaremos,de este tema como tampoco de las farzas de CORRUPTOLFO #SoyPetroSoyPaz
2023-04-03T13:52:12.424183Z	Si	2023-04-03T13:52:12.424103Z	6.109		Si	No	Desagrado	872	2358	1536061082296623104	1	@Libardo_1123 Salieron los bodegueros de la madriguera, ya nadie les cree a las cuentas falsas. Vayan consiguiendo otro trabajo. #ArizabaletaLameCulos
2023-04-03T13:52:17.476487Z	Si	2023-04-03T13:52:17.476402Z	4.717		Si	No	Desagrado	873	2359	1536105098354610177	1	#ArizabaletaLameCulos Es un polo polo blanquito. Hablando pendejadas.
2023-04-03T13:52:25.048774Z	Si	2023-04-03T13:52:25.048649Z	7.222		Si	No	Asco	874	2360	1536432560036892679	1	Es un activista de la bodega , más que periodista , da asco su sesgo político , le pagan una millonada por decir estupideces en su portal y pasquín , y bloquea a todo aquel que no esté de acuerdo con él y su secta. 🔥 #ArizabaletaSicarioMoral
2023-04-03T13:52:29.333185Z	Si	2023-04-03T13:52:29.333095Z	3.929		Si	No	Asco	875	2361	1536435705693478913	1	#ArizabaletaSicarioMoral un ser despreciable al servicio del uribismo
2023-04-03T13:52:38.590458Z	Si	2023-04-03T13:52:38.590420Z	8.899		Si	No	Desagrado	876	2362	1536389456760020993	1	La maquinaria de las Farc que apoya al pacto y a Bendetti vienen por los 7 billones del ICBF, los Colombianos podemos evitarlo votando contra Gustavo este domingo.  #PetroRespondaleALosNiños @RevistaSemana @VickyDavilaH @lafm
2023-04-03T13:52:47.799140Z	Si	2023-04-03T13:52:47.798994Z	8.871		Si	No	Desagrado	877	2363	1536391717473206274	1	En qué cabeza cabe dejarle los recursos de nuestros infantes jóvenes a personas que están tan untadas de corrupción #PetroRespondaleALosNiños  #PetroRespondaleALosNiños Decir que quiere un mejor futuro para nuestros niños y darle el ICBF armando Benedetti es cinismo puro
2023-04-03T13:52:58.566505Z	Si	2023-04-03T13:52:58.566425Z	10.442		Si	No	Confianza	878	2364	1536378693370748929	1	#VanessaEnSegundaVotoPor Gustavo Petro y Francia, porque es la candidatura que tiene mejores propuestas para el país, que reponde a las necesidades de l@s colombiano@s, que es incluyente, que respeta la diferencia y propone el cambio real que Colombia merece
2023-04-03T13:53:10.210994Z	Si	2023-04-03T13:53:10.210907Z	11.292		Si	No	{"choices": ["Desagrado", "Tristeza"]}	879	2365	1536289770380349442	1	#UnGolpeBajoEs Lo que seguimos haciendo como sociedad con nuestros niños y jóvenes, mostrándoles que todo vale con tal de conseguir el poder! #UnGolpeBajoEs Esta campaña presidencial. @darcyquinnr @lcvelez
2023-04-03T22:23:06.304382Z	No	2023-04-03T22:23:06.304340Z	14.739					880	2366	1536306148067917825	1	#UnGolpeBajoEs desear un amor que destruyera todos los miedos pero en vez de eso encontrar un amor que destruyo mi alma y me lleno de ellos #UnGolpeBajoEs una de las tantas pruebas que vendrán a lo largo de la vida #UnGolpeBajoEs cuando no valoran tus esfuerzos  @darcyquinnr
2023-04-03T22:23:15.774322Z	Si	2023-04-03T22:23:15.774236Z	9.072		Si	No	Desagrado	881	2367	1536335500453224450	1	#UnGolpeBajoEs que se atreva a salir a opinar en las redes y le recuerden que tiene diplomas falsos  que no es periodista y que se caso con un corrupto.
2023-04-03T22:23:22.558621Z	No	2023-04-03T22:23:22.558582Z	6.442					882	2368	1536311010688126977	1	Creer que "es una delicia de vivir hombrecitos por 15 años", vender lotes pequeños a 100 millones y burlarse de ese atracó. #EsUnaBajeza
2023-04-03T22:23:28.607258Z	Si	2023-04-03T22:23:28.607148Z	5.719		Si	No	{"choices": ["Decepción", "Desagrado"]}	883	2369	1536344453929086977	1	#EsUnaBajeza @gusgomez1701 como se tiraron un candidato diciendo que era según todos muy mal candidato pero  seria un muy buen presidente, ahora escojen entre el malo y el más malo.
2023-04-03T22:23:32.757134Z	Si	2023-04-03T22:23:32.757095Z	3.818		Si	No	Desagrado	884	2370	1536357537175437312	1	El uribismo #EsUnaBajeza y la cultura narco paramilitar que representa.
2023-04-03T22:23:44.853973Z	Si	2023-04-03T22:23:44.853928Z	11.725		Si	No	{"choices": ["Ira", "Desagrado"]}	885	2371	1536150817434107904	1	@patriciajaniot @RevistaSemana Es  #LaMaldadPetrista en su mayor expresión. Pensando que la gente es tonta 🤨🥴😡
2023-04-03T22:23:57.316748Z	Si	2023-04-03T22:23:57.316707Z	12.128		Si	No	Desagrado	886	2372	1536366099436126209	1	@jarizabaletaf Cuando el man sube eso redes todo, todito se acabó , se vuelve informacion del universo perdió .#LaMaldadPetrista la corte constituciónal ya lo resolvió en sede de tutela. Paila socito yohir @yohirakerman arizabaleta hagámos que sea Mas tendencia la información es importante
2023-04-03T22:24:03.160568Z	Si	2023-04-03T22:24:03.160528Z	5.477		Si	No	Desagrado	887	2373	1536426259118530567	1	Que doble moral cuándo dicen los de RH que petro es malo, y hacen exactamente lo mismo con estos trinos que tristeza #LaMaldadPetrista
2023-04-03T22:24:08.295546Z	Si	2023-04-03T22:24:08.295506Z	4.782		Si	No	Desagrado	888	2374	1536428820152164354	1	#LaMaldadPetrista es la que venden los medios de comunicación con falta de ética profesional, desprestigio a candidatos o personas que no piensan igual que el narco estado
2023-04-03T22:24:20.146241Z	Si	2023-04-03T22:24:20.146162Z	11.505		Si	No	Asco	889	2375	1536457923051900928	1	Entonces según @RevistaSemana, el equipo Petro empezó una guerra contra Rodolfo viralizando sus vídeos? Pues claro! Qué magnífica conclusión! Qué querían que pasara? Además, se estan viralizando videos y audios REALES de Rodolfo, nada de fake news. #LaMaldadPetrista ?
2023-04-03T22:24:34.850087Z	Si	2023-04-03T22:24:34.849999Z	14.337		Si	No	{"choices": ["Asco", "Odio"]}	890	2376	1536459628950835201	1	Dice la Biblia q hace 2000 años una Bondadosa Mujer, llamada Veronica,limpio el Rostro de Jesus cuando caminaba hacia el Calvario. Este Domingo 19 una Tenebrosa Mujer,llamada Veronica,limpiara el desagradable rostro d Satanas Petro cuando chille por su derrota! #LaMaldadPetrista
2023-04-03T22:24:41.243397Z	Si	2023-04-03T22:24:41.243346Z	6.033		Si	No	Desagrado	891	2377	1536297980453584896	1	#Nosfalta @WRadioColombia saber cuáles son las propuestas de Rodolfix aparte de quitarle las camionetas a los congresistas. Pd: No envíen el plan de gobierno.. lo importante es que él sepa cuál es @ingrodolfohdez
2023-04-03T22:24:52.126514Z	No	2023-04-03T22:24:52.126433Z	10.559					892	2378	1536319613721526273	1	#NosFalta pelotas para que un programa de radio tenga un malparido que denigra de las mujeres, las maltrata, debe ser muy macho,  El reporte de un maricon.
2023-04-03T22:24:56.478047Z	Si	2023-04-03T22:24:56.477968Z	3.962		Si	No	Desagrado	893	2379	1536331805879681025	1	#NosFalta que @JuanPabloCalvas  diga  la verdad de lo que dijo ing. Rodolfo Hernández,  será que lo mando a comer mierd...? yo creo que sí lo hubiera tenido al frente le mete su cachetadon.
2023-04-03T22:28:11.319284Z	Si	2023-04-03T22:28:11.319241Z	194.465		Si	No	Desagrado	894	2380	1536337131039227907	1	@AngelGaleanoT @smilelalis @MafeCarrascal @heidy_up #NosFalta @ElQueLosDELATA @migueldelrioabg @AUGUSTOOCAMPO .Anuncían en la @WRadioColombia  una "serie" hecha por el Uribismo. La estrenan hoy en YouTube. Ojo con la cantidad de mentiras que seguramente van a salir . Nada raro que hayan usado partes editadas de la chuzada al PH.
2023-04-03T22:35:45.191719Z	Si	2023-04-03T22:35:45.191608Z	453.384		Si	No	{"choices": ["Decepción", "Desagrado"]}	895	2381	1536349284509048834	1	#NosFalta imparcialidad @WRadioColombia permite que el delegado de RH interumpa y silencie al delegado del @PactoHistorico y la emisora lo permite. Y el señor a los gritos. Tenaz
2023-04-03T22:35:49.976642Z	Si	2023-04-03T22:35:49.976602Z	4.303		Si	No	Decepción	896	2382	1536466391645278210	1	#NosFalta principios que triste que los políticos caigan tan bajo, y que haya gente que los defiende #PetrismoSucio #PetrismoAsqueante
2023-04-03T22:35:54.051803Z	Si	2023-04-03T22:35:54.051758Z	3.669		Si	No	Desagrado	897	2383	1536815453653409794	1	#PetrismoAcosaALaPrensa es claro que a estas personas no les gustan los valores democráticos.
2023-04-03T22:36:10.915111Z	Si	2023-04-03T22:36:10.915063Z	16.479		Si	No	{"choices": ["Ira", "Desagrado", "Miedo"]}	898	2384	1536844946564689929	1	#PetrismoAcosaALaPrensa si hoy que aun no están en el poder, atacan y  censuran a la prensa que no se les arrodilla, que nos espera si  Petro y su grupo de bandidos llegan al pode? aun podemos salvar a Colombia de una dictadura #LaMaldadPetrista #PetrismoSucio
2023-04-03T22:36:24.986237Z	Si	2023-04-03T22:36:24.986191Z	13.635		Si	No	Desagrado	899	2385	1536691252279840768	1	@RevistaSemana No es veraz. La verdad no les importa, sus intereses son otros. Replantear nuestros sistemas de información, es un deber colectivo. La dignidad también se recupera dejando de consumir medios basura y periodistas obsoletos. #YoBloqueoASemana
2023-04-03T22:36:27.975550Z	Si	2023-04-03T22:36:27.975508Z	2.591		Si	No	Desagrado	900	2386	1536721917725507587	1	#YoBloqueoASemana es bloquear a semana no un solo hashtag
2023-04-03T22:36:35.115706Z	Si	2023-04-03T22:36:35.115610Z	6.687		Si	No	Desagrado	901	2387	1536726625148182528	1	#YoBloqueoASemana Porque Vicky Dávila NO NOS VA A COLOCAR PRESIDENTE, para darle más poder a los GNECCO. No somos marionetas que nos acomodan a su antojo.
2023-04-03T22:36:39.134649Z	Si	2023-04-03T22:36:39.134567Z	3.535		Si	No	Desagrado	902	2388	1536747579819663361	1	Por mi salud mental y por el derecho a la verdad #YoBloqueoASemana
2023-04-03T22:36:43.770458Z	Si	2023-04-03T22:36:43.770418Z	4.221		Si	No	Desagrado	903	2389	1536751916222390272	1	No es de extrañarse si los seguidores del Mesías de las bolsas bloquean todo, hasta ciudades  #YoBloqueoASemana
2023-04-03T22:36:49.709391Z	Si	2023-04-03T22:36:49.709345Z	5.627		Si	No	Asco	904	2390	1536765326506999810	1	##YoBloqueoASemana Hace rato lo había hecho, no hay que darles más protagonismo a Vicky ni Andrea Nieto, que solo saben destilar veneno
2023-04-03T22:36:53.013018Z	Si	2023-04-03T22:36:53.012938Z	2.953		Si	No	Desagrado	905	2391	1536763098132107267	1	#YoBloqueoASemana  Es lo más RUIN Y DEL BAJO MUNDO QUE Hay  DEL PERIODISMO EN COLOMBIA.  @VickyDavilaH  EL MICROFONO DEL ESTABLECIMIENTO.
2023-04-03T22:36:57.289959Z	Si	2023-04-03T22:36:57.289919Z	3.943		Si	No	Desagrado	906	2392	1536776288333090818	1	#YoBloqueoASemana me uno, es una hp bodega, Al igual que los otros medios nacionales. Son bodegas pagadas por el estado y partidos clientelistas.
2023-04-04T12:22:46.791563Z	Si	2023-04-04T12:22:46.791467Z	18.765		Si	No	Desagrado	907	2393	1536818926335713282	1	#YoBloqueoASemana lean este artículo, allí le explican con plastilina el interés porque alguien diferete a Petro llegué al Poder, por eso el Pasquín lo puso como candidato a Fico y como no les resultó se fueron con Rodolfo.hipocritas en primera vuelta rogaban a Petro para entrevi
2023-04-04T12:22:55.789024Z	Si	2023-04-04T12:22:55.788914Z	8.357		Si	No	Desagrado	908	2394	1536831225872121857	1	Desde que salió Daniel Coronell de ese pasquín, lo bloqueamos.. hace rato ya. Pero me gusta el hashtag..   #YoBloqueoASemana
2023-04-04T12:23:11.080120Z	Si	2023-04-04T12:23:11.080036Z	14.671		Si	No	{"choices": ["Desagrado", "Confianza"]}	909	2395	1536836401446195200	1	#YoBloqueoASemana falta de respeto es que crean que somos ciegos y adeptos a Petro, estamos con el porque en este momento creemos es lo que necesita Colombia, pero tenemos la seguridad que cómo lo subimos lo bajamos, entonces pues dejen la pendejada de culpar de todo a Petro
2023-04-04T12:23:24.495899Z	Si	2023-04-04T12:23:24.495783Z	12.824		Si	No	Desagrado	910	2396	1536785122938298370	1	Pobres de nuestros niños y quedan en manos de los hermanos Benedetti el plan de Gustavo Petro es darle a la hermana de Armando @AngelaBenedet el control del ICBF #LaCuotaDeBenedetti @ultimahorapp @PublimetroCol @pulzo @Las2Orillas @zonacero
2023-04-04T12:23:30.273763Z	Si	2023-04-04T12:23:30.273659Z	5.225		Si	No	Desagrado	911	2397	1536810568992030720	1	Una persona como Benedetti no puede estar a cargo del ICBF preocupa el futuro de muchos niños del país. #LaCuotaDeBenedetti
2023-04-04T12:23:37.711613Z	No	2023-04-04T12:23:37.711521Z	6.838					912	2398	1536666388554727426	1	#EstallidoSocialEs q dicen, la bastardita sale con q la amenazaron las águilas negras o q la sacaron de contexto?
2023-04-04T12:23:55.198928Z	Si	2023-04-04T12:23:55.198849Z	16.925		Si	No	{"choices": ["Asco", "Miedo"]}	913	2399	1536668344035704834	1	@petrogustavo Nos amenaza su hija de un #EstallidoSocialEs ¿y ahora es la víctima? No jodas Petrochenko.
2023-04-04T12:24:06.302737Z	Si	2023-04-04T12:24:06.302631Z	10.543		Si	No	{"choices": ["Desagrado", "Miedo"]}	914	2400	1536672756409966592	1	#EstallidoSocialEs el arma de petro, para infundir miedo y no salgamos a votar...jamás petro será presidente si hace estos mecanismos
2023-04-04T12:24:15.101127Z	Si	2023-04-04T12:24:15.101044Z	8.22		Si	No	{"choices": ["Decepción", "Desagrado"]}	915	2401	1536684185687056384	1	#EstallidoSocialEs Una amenaza para todos, así NO se gobierna y NO se gana.
2023-04-04T12:24:29.754729Z	Si	2023-04-04T12:24:29.754660Z	14.165		Si	No	Desagrado	916	2402	1536734614592573440	1	#EstallidoSocialEs  ver a un candidato haciendo campaña en medios de comunicación, pueblos empresas quitándoles el miedo.y otro cagado en Miami disque por qué lo van a cuchillar
2023-04-04T12:24:35.457287Z	Si	2023-04-04T12:24:35.457144Z	5.137		Si	No	{"choices": ["Decepción", "Asco"]}	917	2403	1536756441205415938	1	#EstallidoSocialEs influenciar a la violencia,contra personas q piensan diferente.
2023-04-04T12:24:48.155222Z	Si	2023-04-04T12:24:48.155151Z	12.277		Si	No	{"choices": ["Desagrado", "Confianza"]}	918	2404	1536764828865515520	1	#EstallidoSocialEs el que vamos a desencadenar este domingo en las urnas. Vamos a romper el régimen de corrupción en Colombia; el futuro de este país, es más grande que su historia. Vamos a recuperar este país para la gente @petrogustavo ¡Nos vemos en las urnas! #PactoHistorico
2023-04-04T12:25:09.389022Z	Si	2023-04-04T12:25:09.388952Z	20.765		Si	No	{"choices": ["Decepción", "Desagrado"]}	919	2405	1536853831904116736	1	#EstallidoSocialEs Cuando millones de colombianos quieren un cambio y sabiendo que queriendo ese cambio. Diciendo estallido, no por violencia, sino por indignación, creen que es quemar el país, sin embargo, lo que pasaría es una tristeza enorme por ser gobernado por un patán.
2023-04-04T12:25:17.089224Z	Si	2023-04-04T12:25:17.089149Z	7.258		Si	No	{"choices": ["Decepción", "Tristeza"]}	920	2406	1536857460568383489	1	#EstallidoSocialEs lo que esta pasando actualmente con tanta polarización que no permite tener una democracia en paz.
2023-04-04T12:25:22.735450Z	No	2023-04-04T12:25:22.735346Z	5.173					921	2407	1536653298488557568	1	#nomedejadormir el periodismo de opinion de la W pero los sigo escuchando.
2023-04-04T12:25:29.677234Z	No	2023-04-04T12:25:29.677139Z	6.457					922	2408	1536679118116470784	1	#NoMeDejaDormir nuestro perverso sistema de salud, ni la tutela es garantía para los usuarios. Seguimos mendigando salud. #FelizMartesATodos
2023-04-04T12:25:44.828602Z	Si	2023-04-04T12:25:44.828521Z	14.683		Si	No	{"choices": ["Desagrado", "Miedo", "Odio"]}	923	2409	1536683461515350019	1	#NoMeDejaDormir la probabilidad, que Colombia llegue a caer en manos de la izquierda radical y servil a las pretensiones del Foro de Sao Pablo, con el pretexto de que "el candidato de las bolsas" es un LIBERAL PROGRESISTA y no un izquierdista y una mala copia mejorada de Chávez
2023-04-04T12:26:09.372224Z	Si	2023-04-04T12:26:09.372082Z	24.089		Si	No	Incertidumbre	924	2410	1536698927906533376	1	#NoMeDejaDormir Lo que puede pasar el próximo domingo electoral y que pasara con nuestra empresa Colombia a partir del 7 de agosto de 2.022, sólo un gerente veo bien calificado.
2023-04-04T12:26:22.846951Z	Si	2023-04-04T12:26:22.846882Z	13.012		Si	No	Decepción	925	2411	1536716655824347137	1	#NoMeDejaDormir el invierno en el sur del tolima que ya causado estragos y las entidades de gobierno nada.ha pero para hacer política si. En fin, la hipocresía
2023-04-04T12:26:31.271279Z	No	2023-04-04T12:26:31.271205Z	7.963					926	2412	1536716902596333569	1	Yo a ud @Matador000 lo he defendido por la eutanasia de su padre. Como hijo y lo que se hace por amor.   Por qué ahora su corazón lleno de odio y de mentiras? Así no!  #NoMeDejaDormir
2023-04-04T12:26:40.071341Z	Si	2023-04-04T12:26:40.071257Z	8.339		Si	No	Desagrado	927	2413	1537021932880773123	1	@waldoalarconho1 @martik1214 #DebateObligadoEs  Otra de las materializaciones del abuso de #ElRaptoHisputrido orquestada por los “jueces” de la República, para usurpar descarada y abusivamente la democracia en Colombia.
2023-04-04T12:26:53.449318Z	Si	2023-04-04T12:26:53.449191Z	12.941		No			928	2414	1537020676682432512	1	#DebateObligadoEs necesario. Es una forma para que las elecciones retomen su cauce hacia las propuestas y dejen de ser ataques personales que sólo contribuyen a hacer crecer la polarización. Es la forma de acabar con las fake news alrededor de los candidatos.
2023-04-04T12:27:25.830694Z	Si	2023-04-04T12:27:25.830617Z	31.937		Si	No	{"choices": ["Desagrado", "Confianza"]}	929	2415	1537024573257949184	1	@lafm #DebateObligadoEs hacer que RH se preste a enfrentarse a las falacias del otro candidato con sólo un par de minutos para responder cada tema… mejor una entrevista en TV &amp; Radio donde pueda expresarse sin que lo saquen de contexto… #NoAlVotoEnBlanco #SalvemosAColombia
2023-04-04T12:27:35.847431Z	Si	2023-04-04T12:27:35.847356Z	9.554		Si	No	Desagrado	930	2416	1537039629991432203	1	#DebateObligadoEs una trampa y RH no debe caer en ella. Ahora si Petro quiere debatir cuando hace unas semanas defendía su derecho a no hacerlos! Pataletas de ahogado! @darcyquinnr
2023-04-04T12:27:50.927813Z	Si	2023-04-04T12:27:50.927721Z	14.609		Si	No	{"choices": ["Desagrado", "Incertidumbre"]}	931	2417	1537038727628967938	1	#DebateObligadoEs puede ser un tiro en el pie para @petrogustavo    ... a Rodolfo le pasan  las preguntas antes para que las estudie....
2023-04-04T12:27:58.148374Z	Si	2023-04-04T12:27:58.148240Z	6.735		Si	No	{"choices": ["Desagrado", "Confianza"]}	932	2418	1537044274100985857	1	#DebateObligadoEs que Rodolfo no asiste.. Por qué sabe que petro lo peina y de paso le quita el tratamiento capilar.
2023-04-04T12:28:07.613443Z	Si	2023-04-04T12:28:07.613370Z	8.992		Si	No	Decepción	933	2419	1537050712802304000	1	Todos los periodistas diciendo que esta bien que un candidato se esconda y no vaya a debates y que está bien que no de entrevistas... #DebateObligadoEs #LoCorrectoEs
2023-04-04T12:28:16.596745Z	Si	2023-04-04T12:28:16.596651Z	8.534		Si	No	Desagrado	934	2420	1537056582906814465	1	#DebateObligadoEs una triquiñuela de la justicia para acceder a la petición caprichosa de Petro
2023-04-04T12:28:23.134657Z	Si	2023-04-04T12:28:23.134590Z	6.087		Si	No	{"choices": ["Desagrado", "Miedo"]}	935	2421	1537058764003622917	1	#DebateObligadoEs solo el principio, las dictaduras obligan a muchas otras cosas.
2023-04-04T12:28:37.599814Z	Si	2023-04-04T12:28:37.599721Z	13.984		Si	No	Desagrado	936	2422	1537066549348999168	1	@alejo5796 @juanitacatano G=La campaña electoral ya está cerrada. El proceso de votación ya está en marcha desde hace días en el exterior. Ninguna ley obliga a hacer debates, pero un tribunal corrupto de Bogotá reinterpreta un derecho como si fuera un deber. El #DebateObligadoEs un Prevaricato evidente.
2023-04-04T12:29:06.378099Z	Si	2023-04-04T12:29:06.378016Z	28.304		Si	Si		937	2423	1537067243653169152	1	#DebateObligadoEs la manera que tocó para que un candidato explique propuestas y le cuente al país porque quiere ser presidente.  Si es que las tiene y conoce algo del país que quiere gobernar
2023-04-04T12:29:14.894510Z	Si	2023-04-04T12:29:14.894427Z	8.019		Si	No	Desagrado	938	2424	1537074336850399233	1	Un #DebateObligadoEs la única forma que existe para que el candidato imputado por corrupción muestre  verdaderas propuestas de país. ¡No huya más RH! Tribunal de Bogotá ordena asistir a debate público y los Colombianos merecen escucharlo. ¿Cuál es el miedo? #PetroPresidente2022
2023-04-04T12:29:25.068968Z	Si	2023-04-04T12:29:25.068885Z	9.752		Si	No	Desagrado	939	2425	1537076180716748803	1	Si su mercé no tiene la suficiente valentía para exponer sus propias propuestas, usted no tiene que estar aspirando a nada. #DebateObligadoEs  #puroamorpormedellin  @independienteco
2023-04-10T13:17:30.859047Z	Si	2023-04-10T13:17:30.858960Z	485.055		Si	No	{"choices": ["Desagrado", "Odio"]}	940	2426	1537090789964144643	1	@darcyquinnr @darcyquinnr  Que estupida tan vendida, el debate es la base de una democracia sana, a que le temen? #DebateObligadoEs sano y necesario, la gente después tomará de sus decisiones
2023-04-10T13:17:55.816867Z	Si	2023-04-10T13:17:55.816789Z	14.187		Si	No	Desagrado	941	2427	1537095238401015811	1	#DebateObligadoEs muy cómico al ver cómo los que exigían debate antes ahora le tienen pánico y prefieren que pase de agache.
2023-04-10T13:18:05.852061Z	Si	2023-04-10T13:18:05.851982Z	9.715		No			942	2428	1537095215076544516	1	#DebateObligadoEs justo y necesario para todos los Colombianos que vamos  votar el próximo 19 junio de 2022. Es menester conocer las ideas de los candidatos para saber cuál le conviene más a Colombia.
2023-04-10T13:18:20.629658Z	Si	2023-04-10T13:18:20.629580Z	14.416		Si	No	Desagrado	943	2429	1537100877923860482	1	#DebateObligadoEs un intento de los jueces militantes, de ayudar a su candidato Petro. Lo ven como un a un boxeador que va perdiendo la pelea por puntos y necesita deseperadamente de un Knock-Out para salvar la pelea.
2023-04-10T13:18:28.118533Z	Si	2023-04-10T13:18:28.118492Z	7.156		No			944	2430	1537170498173403139	1	#DebateObligadoEs un derecho de los gobernados. No votamos por simpatías, votamos por propuestas coherentes y personas capaces.
2023-04-10T13:18:31.928026Z	Si	2023-04-10T13:18:31.927980Z	3.492		Si	No	Desagrado	945	2431	1536885412408573954	1	#YoBloqueoASemana porque tengo derecho a elegir que leo, y no pienso discutirlo con nadie.
2023-04-10T13:18:34.518849Z	Si	2023-04-10T13:18:34.518761Z	2.248		Si	No	Desagrado	946	2432	1536898420002238464	1	#YoBloqueoASemana porque es un medio de propaganda política y no uno informativo.
2023-04-10T13:18:38.081586Z	Si	2023-04-10T13:18:38.081544Z	3.228		Si	No	Desagrado	947	2433	1536906157809451009	1	Porque precisamente NO es periodismo sino sensacionalismo #YoBloqueoASemana
2023-04-10T13:18:44.803642Z	Si	2023-04-10T13:18:44.803595Z	6.418		Si	No	Asco	948	2434	1536935694685323264	1	Por que la profesión se respete, porque la academia se respete, porque la objetividad se respete.   Es miserable lo que esa señora hace con el periodismo. #YoBloqueoASemana
2023-04-10T13:20:09.454804Z	Si	2023-04-10T13:20:09.454719Z	84.35		Si	No	Desagrado	949	2435	1536952339373989890	1	@AndresPimant @Jokeraton @Antony_Munoz Estoy de acuerdo, así como, se mira noticias del candidato de afectos, se debe conocer el otro lado, es una realidad el sesgo político, de esa revista, pero es bueno saber, en que nube están viviendo. #YoBloqueoASemana
2023-04-10T13:20:11.786590Z	Si	2023-04-10T13:20:11.786505Z	2.005		Si	No	Desagrado	950	2436	1537140661459243009	1	#YoBloqueoASemana para recuperar la dignidad del periodismo en Colombia.
2023-04-10T13:20:34.563150Z	Si	2023-04-10T13:20:34.563043Z	22.43		Si	No	Desagrado	951	2437	1537185524183859200	1	#YoBloqueoASemana es  una iniciativa ciudadana en la era digital, para exigir un periodismo objetivo e investigativo. No podemos  caer en las noticias instantáneas con titulares que se quedan en likes. 🤔🗳🇨🇴
2023-04-10T13:20:41.737159Z	Si	2023-04-10T13:20:41.737114Z	6.852		No			952	2438	1537013453914873856	1	#Locorrectoes Salir a votar consientes de la necesidad de conocer a profundidad a los candidatos @ingrodolfohdez y @petrogustavo, conociendo sus propuestas, lo correcto es tener derecho a escucharlos en un debate público. @WRadioColombia
2023-04-10T13:20:51.629777Z	Si	2023-04-10T13:20:51.629639Z	9.567		Si	No	{"choices": ["Desagrado", "Confianza"]}	953	2439	1537053867518709761	1	#LoCorrectoEs entender dos conceptos: Aporofobia: miedo al pobre Petrofobia: miedo a la justicia social porque busca mejorar las condiciones de la población pobre.
2023-04-10T13:21:03.732177Z	Si	2023-04-10T13:21:03.732127Z	11.774		Si	No	Desagrado	954	2440	1537054348210995202	1	@lcvelez @lafm #DebateObligadoEs una alternativa para ejercer el derecho a estar informados como electores, #LoCorrectoEs que no escondan al viejito, no les de pena. @petrogustavo ya esta listo.
2023-04-10T13:21:15.749346Z	No	2023-04-10T13:21:15.749256Z	11.683					955	2441	1537079015239991297	1	#LoCorrectoEs estoy con @VargasAnaC hice lo mismo, no hay q justificarse por algo lógico! primero mi hijo después la mascota,  #PrayforAna No me la Alteren mas!!!! 😂
2023-04-10T13:21:20.510418Z	No	2023-04-10T13:21:20.510338Z	4.434					956	2442	1537081705097469956	1	@WRadioColombia #LoCorrectoEs que Ana entienda el estilo del humor colombiano
2023-04-10T13:25:44.753871Z	No	2023-04-10T13:25:44.753831Z	263.922					957	2443	1537081072349024257	1	#LoCorrectoEs según los "amantes de los animales" de @WRadioColombia, es que @VargasAnaC deba amarrar a la niña que quiere gatear por su casa para que el perro no se incomode, el ojo de la bebé va y viene, lo que importa es que Cuquito esté feliz. #SOSCuquito
2023-04-10T13:25:48.657892Z	No	2023-04-10T13:25:48.657849Z	3.462					958	2444	1537082655237357568	1	#LoCorrectoEs que Alexander Vega no 👎 haga fraude; porque el ya sabe lo que le corre pierna arriba 🙌 🦵
2023-04-10T13:25:59.657282Z	Si	2023-04-10T13:25:59.657192Z	10.535		Si	No	Decepción	959	2445	1537173246533156865	1	#LoCorrectoEs no negar lo que dices en los medios de comunicación, sabiendo que hay pruebas.
2023-04-10T13:26:05.676196Z	Si	2023-04-10T13:26:05.676104Z	5.6		Si	No	Desagrado	960	2446	1537164221712154624	1	Que les pasa a estos idiotas diciendo que #CaracolPetrista porque chillan si siempre fue un noticiero vendido, sesgado, amarillista, entonces cual es su escándalo no nos crean estupidos.
2023-04-10T13:26:18.160520Z	Si	2023-04-10T13:26:18.160472Z	12.146		Si	No	Desagrado	961	2447	1537210847520604163	1	Les apuesto 10 a 1 que Mabel Lara va a salir a decir que las palabras de Verónica Alcocer fueron sacadas de contexto, que el #PetrismoSucio es puro amor y que #LoCorrectoEs que va a poner el otro cachete para que le den. #CaracolPetrista
2023-04-10T13:26:50.974121Z	Si	2023-04-10T13:26:50.974067Z	32.479		Si	No	Confianza	962	2448	1536873701819416576	1	Porque queremos el verdadero cambio en Colombia, mi voto y el de mi familia  #PresidentePetro
2023-04-10T13:27:04.615675Z	Si	2023-04-10T13:27:04.615640Z	13.347		Si	No	{"choices": ["Miedo", "Confianza"]}	963	2449	1536886314808795140	1	#PresidentePetro  El gobierno de Petro será de cuatro años pero, no les preocupo que Uribe se quedara todos estos años en el poder. Petro es respetuoso de la Constitución y la democracia en la alternancia en el mandato.
