created_at	emocion	annotation_id	annotator	lead_time	tweet_id	ironia	answer	relevancia	text	id	sentimento	updated_at
2023-03-06T02:19:06.801488Z	Si	211	1	15.509	1529567083268284422	No		Si	#ConvenceUnoMásPorPetro para no desaprovechar esta oportunidad histórica de elegir #ElCambioEnPrimera.	187	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:19:06.801556Z
2023-03-06T02:19:20.186123Z	Si	212	1	13.085	1529611482857713664	No		Si	#convenceunomasporPetro todos los días 3 y 4 personas no perdono unos votos mas, por las  generaciones futuras doy mi granito de arena. #VivirSabroso #PactoHistorico	188	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:19:20.186160Z
2023-03-06T02:19:27.521838Z	Si	213	1	7.026	1529781689794404353	No		Si	Por el bien de Colombia  #FicoElGanador	189	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:19:27.521874Z
2023-03-06T02:19:34.801244Z	Si	214	1	6.932	1529787150631374855			Si	#FicoElGanador por que colombia no puede perder la democracia	190	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:19:34.801283Z
2023-03-06T02:19:41.824275Z	Si	215	1	6.76	1529824506637713410	No		Si	@FicoGutierrez Propuestas viables y que favorecen la economía de todos los colombianos, este 29 de mayo yo me sumo y me identiFICO🇨🇴 #FicoElGanador	191	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:19:41.824318Z
2023-03-06T02:20:02.535482Z	Si	216	1	20.378	1529834290636267521	No		Si	@jcpastrana Y por las jugaditas logisticas politicas; despertaron a nuestros compatriotas #FicoElGanador	192	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:20:02.535531Z
2023-03-06T02:20:12.018265Z	Si	217	1	9.134	1529843575814504451			Si	#FicoElGanador Fico debe ganar en primera vuelta tiene el mejor programa de gobierno	193	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:20:12.018297Z
2023-03-06T02:20:51.619231Z	Si	218	1	39.289	1529871959038775300	No		Si	@jarizabaletaf Oiga pues, por eso este corrupto y misogeno señor no puede ser presidente. #FicoElGanador	194	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T02:20:51.619299Z
2023-03-06T02:21:08.654522Z	Si	219	1	20.211000000000002	1529876993252151297	No		Si	#FicoElGanador #ElMejorCandidatoEs  #DebateDefinitivo  Sin recurrir a fanatismo y basandonos en los dos últimos debates definitivos y sobretodo con sus Argumentos, ¿con cual candidato se queda?  Por favor RT para que llegue a mas gente ☺️🤗.. Feliz Día a Todos 👍	195	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:21:21.923879Z
2023-03-06T02:21:16.043620Z	Si	220	1	7.054	1529900848033189905	No		Si	Se siente en Bogotá, se siente en Colombia #FicoElGanador @FicoGutierrez	196	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:21:16.043672Z
2023-03-06T02:21:49.006064Z	Si	221	1	13.473	1529965222215180343	No		Si	@VickyDavilaH Duque en menos de 2 meses se apuntó 2 golazos.  Matamba y Gentil quietos en primera.  El pueblo ya decidió. #FicoElGanador  #FicoElGanador  #FicoElGanador	197	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:21:49.006095Z
2023-03-06T02:21:56.009570Z	Si	222	1	6.719	1529970563606798346	No		Si	La esperanza está en lo más alto #FicoElGanador	198	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:21:56.009613Z
2023-03-06T02:22:06.169933Z	Si	223	1	9.848	1529782233095184385	No		Si	#elmejorcandidatoes PETRO SIN LUGAR A DUDAS	199	{"choices": ["Admiración", "Agrado"]}	2023-03-06T02:22:06.169964Z
2023-03-06T02:22:15.974090Z	Si	224	1	9.461	1529789075787489285	No		Si	#ElMejorCandidatoEs #RodolfoPresidente un hombre que reconoce sus errores y que sabe que hay que hacer	200	{"choices": ["Admiración", "Agrado"]}	2023-03-06T02:22:15.974162Z
2023-03-06T02:22:31.281729Z	Si	225	1	14.962	1529795931389952000	No		Si	#ElMejorCandidatoEs el que piensa en los más de 50 millones de colombianos, especialmente los excluidos, marginados, que han tenido pocas oportunidades y que sus propuestas conviertan a Colombia en sostenible.	201	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:22:31.281772Z
2023-03-06T02:22:45.560463Z	Si	226	1	13.993	1529808974740082689	No		Si	#ElMejorCandidatoEs EL QUE TENGA LOS PIES EN LA TIERRA, QUE NO PROMETA LO IMPOSIBLE.	202	Confianza	2023-03-06T02:22:45.560493Z
2023-03-06T02:22:53.452616Z	Si	227	1	7.554	1529822396177256449	No		Si	#ElMejorCandidatoEs sin duda @petrogustavo; es notable su conocimiento y conexión con el país y los problemas estructurales e históricos, ante lo cual hace propuestas concretas y coherentes para un cambio profundo, uno por la vida.	203	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:22:53.452645Z
2023-03-06T02:23:04.082428Z	Si	228	1	6.89	1529822966271205379	No		Si	#ElMejorCandidatoEs Petro, por su inteligencia política, y por su interés en la democracias y la humanidades	204	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:23:04.082493Z
2023-03-06T02:23:26.147363Z	No	229	1	21.753	1529828664526913537			Si	#ElMejorCandidatoEs el que tenga el país en la cabeza y no en la tablets y chats del celular	205		2023-03-06T02:23:26.147399Z
2023-03-06T02:23:37.941638Z	Si	230	1	11.435	1529828911038726146			Si	#ElMejorCandidatoEs Petro, conoce las necesidades de todos los colombianos, en especial de los más pobres, su programa integra soluciones en temas de trabajo, salud, acceso a la educación y lucha contra el cambio climático y contra la corrupción.	206	{"choices": ["Admiración", "Agrado", "Confianza"]}	2023-03-06T02:23:37.941700Z
2023-03-06T02:23:47.842364Z	Si	231	1	12.145	1529827467870994433	No		Si	#ElMejorCandidatoEs sin lugar a dudas Gustavo Petro 👍💪🇨🇴	207	Admiración	2023-03-06T02:23:54.264033Z
2023-03-06T02:24:17.932864Z	Si	232	1	16.132	1529832063125315584	No	No me queda claro si en este caso la atención está dividida	Si	En #ElDebateDecisivo pudimos ver en lo progresistas que se han vuelto Fajardo y Fico.  Eso no es malo, pero realmente no tienen intención de hacer cambios para favorecer a los menos favorecidos.  #ElMejorCandidatoEs sin duda es Petro.	208	Desagrado	2023-03-06T02:24:17.932932Z
2023-03-06T02:24:26.952677Z	Si	233	1	8.739	1529833859088531458	No		Si	#ElMejorCandidatoEs #FicoGanador, tiene la mejor propuesta en infraestructura terminar las 4G e Iniciar las 5G, Vías terciarias para el campo, infraestructura energetica para reducir el costo de servicios en el Caribe Colombiano y avanzar en el proyecto de Metro de Bogota.	209	{"choices": ["Admiración", "Confianza"]}	2023-03-06T02:24:26.952708Z
2023-03-06T02:24:40.903646Z	Si	234	1	13.642	1529839716538933249	No		Si	#ElMejorCandidatoEs todos tienen las propuestas que el pais necesita,pero   mucho hay del trecho al hecho,es imposible muchas de ellas cumplirlas,solo veamos al saliente que dificilmente todo lo que prometio,cumplio,que tristeza.	210	{"choices": ["Decepción", "Tristeza"]}	2023-03-06T02:24:40.903680Z
2023-03-06T21:59:46.512094Z	No	235	1	11.819	1529840022072999938			Si	#ElMejorCandidatoEs el que usted escoja, el que l@ enamoré con propuestas, lo importante es q usted conozca las ideas por las que va a votar y no se deje influenciar por el que diga alguien, o por el conocido "todos menos este" , es votar con conciencia de su voto depende el país	211		2023-03-06T21:59:46.512119Z
2023-03-06T21:59:55.019047Z	Si	236	1	8.127	1529852871998681088	No		Si	#ElMejorCandidatoEs El que la gente pide a gritos y necesita Colombia 🇨🇴 un cambio radical y necesario. Definitivamente Gustavo Petro. 🇨🇴🇨🇴🇨🇴🇨🇴🙏🙏🙏🙏🙏	212	{"choices": ["Admiración", "Confianza"]}	2023-03-06T21:59:55.019142Z
2023-03-06T22:00:02.355853Z	Si	237	1	6.962	1529863305816326145	No		Si	#ElMejorCandidatoEs Gustavo Petro. Incorrupto, inteligente, excelente administrador y lo ha demostrado.	213	{"choices": ["Admiración", "Confianza"]}	2023-03-06T22:00:02.355883Z
2023-03-06T22:00:25.746110Z	Si	238	1	18.849	1529798985699012610	Si		Si	Hubieran organizado el #ElDebateDecisivo más tarde. ¿@petrogustavo estará quitándose el guayabo (resaca) de lo de Piedad Córdoba con algún producto blanco?	214	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:00:25.746137Z
2023-03-06T22:00:36.893374Z	No	239	1	10.846	1529800926596321280			Si	Que diferencia de debate, una cosa es la profesionalidad de @robertopomboh y por el otro lado está @VickyDavilaH  La diferencia es abismal, tan solo en las preguntas se evidencia!  #ElDebateDecisivo	215		2023-03-06T22:00:36.893404Z
2023-03-06T22:00:46.237128Z	Si	240	1	9.021	1529800873089675265	No		Si	@FicoGutierrez leyendo No le da la corteza cerebral para decir las cosas? #ElDebateDecisivo	216	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:00:46.237169Z
2023-03-06T22:00:52.187882Z	No	241	1	5.594	1529805792987299845			Si	"Es importante erradicar la brecha digital, no puede ser posible que la mitad de los colombianos sigan totalmente desconectados": @FicoGutierrez, en el #ElDebateDecisivo  #FicoElGanador	217		2023-03-06T22:00:52.187919Z
2023-03-06T22:01:01.693252Z	Si	242	1	9.223	1529809082412048385	No		Si	Dice Fico: vamos a hacer una reforma tributaris sensata, que es una manera de no decir nada.  #ElDebateDecisivo	218	Desagrado	2023-03-06T22:01:01.693280Z
2023-03-06T22:01:10.680992Z	Si	243	1	8.681	1529807259735302146	No		Si	#ElDebateDecisivo @petrogustavo Aún la audiencia está esperando una disculpa, es que llegar tarde es una falta de respeto al elector y no disculparse demuestra su arrogancia.	219	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:01:10.681033Z
2023-03-06T22:01:32.093994Z	No	244	1	21.094	1529812845445140485			Si	Petro critica que Ser Pilo Paga haya invertido 3 billones de pesos en universidades privadas (universidades que, recordemos, los mismos estudiantes eligieron).  Los populistas llevan el estatismo en las venas. #ElDebateDecisivo	220		2023-03-06T22:01:32.094062Z
2023-03-06T22:01:45.250857Z	Si	245	1	12.831	1529815418432638976	No		Si	#ElDebateDecisivo, ELN: ese culebrero Duque II disque tiene voluntad de paz y arranca con ese tontito y con esa carga de rabia: "son cabecillas no dirigentes."	221	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:01:45.250928Z
2023-03-06T22:02:00.515371Z	Si	246	1	21.675	1529819374852390914	No		Si	@sergio_fajardo anda muy destochado en su estrategia publicitaria de campaña, no sólo deja en duda su talante pacifista y respetuoso, sino que por andar pensando en @petrogustavo  olvidó sus propuestas y promueve las del @PactoHistorico #PetroPresidenteEnPrimera #ElDebateDecisivo	222	Desagrado	2023-03-06T22:02:11.640355Z
2023-03-06T22:02:20.583990Z	Si	247	1	7.511	1529819809092755456			Si	Gran moderador el señor Roberto Pombo en #ElDebateDecisivo @CaracolRadio   @petrogustavo demostró ser el único que tiene el país en la cabeza.	223	{"choices": ["Admiración", "Agrado"]}	2023-03-06T22:02:20.584040Z
2023-03-06T22:02:27.744306Z	No	248	1	6.867	1529852682118258694			Si	#ElDebateDecisivo Viendo las publicaciones sobre las diferentes posturas hacen 5 de Petro, 5 de Fajardo y una de @FicoGutierrez, se les nota el sesgo a leguas....	224		2023-03-06T22:02:27.744347Z
2023-03-06T22:02:42.887540Z	Si	249	1	14.875	1529852497082318849	No		Si	Resumen #ElDebateDefinitivo #ElDebateDecisivo  Petro: 🤓🤓🤓  NarcotraFico: 📱📱📱💩💩  Fajardo: 🤡 🤡 🐋🐋  Definitivamente nadie le da nivel a Petro, son tan descarados que se roban sus ideas...  #ElCambioEnPrimera #PactoHistorico	225	{"choices": ["Admiración", "Agrado"]}	2023-03-06T22:02:42.887586Z
2023-03-06T22:02:56.494408Z	No	250	1	13.235	1529860700524380162			Si	@marthaperaltae @sergio_fajardo @FicoGutierrez @petrogustavo No es impresión es una imprecisión más bien, porque lo que promete @petrogustavo es irrealizable es un populista, en cambio lo que plantea @sergio_fajardo si tiene sustento y se puede realizar. Vez que gran diferencia. #ElDebateDecisivo #YoVotoPorFajardo	226		2023-03-06T22:02:56.494453Z
2023-03-06T22:03:07.611556Z	Si	251	1	10.849	1529810138990788608			Si	No se necesita ser economista, ni experto en seguridad, ni en transporte para saber que #petroeselcambio. Gente es solo escuchar y ponerle SENTIDO COMÚN!! @petrogustavo  #ElDebateDecisivo	227	{"choices": ["Admiración", "Agrado"]}	2023-03-06T22:03:07.611597Z
2023-03-06T22:03:14.731903Z	No	252	1	6.811	1529817053670125568			Si	Mi misión como mínimo son cinco votos, sí cada uno lo hacemos ganamos en primera vuelta.Ganemole al fraude.#PetroEsElCambio	228		2023-03-06T22:03:14.731945Z
2023-03-06T22:03:23.048446Z	No	253	1	7.942	1529815847606312960			Si	#PetroEsElCambio solo hay que escuchar sus propuestas en el debate. Federico mas de lo mismo y Fajardo pues ni fu ni fa, se le ve incluso molesto. Y Rodolfo descansando en su casa. Eso es lo que tenemos... #PetroEsElCambio	229		2023-03-06T22:03:23.048515Z
2023-03-06T22:03:35.202223Z	Si	254	1	11.829	1529814915128729602	No		Si	#PetroEsElCambio #PetroEsElCambio #PetroEsElCambio Gutiérrez no puedo ocultar su cara guerrera, al contestar la pregunta sobre el protocolo y diálogos con ELN.	230	Desagrado	2023-03-06T22:03:35.202260Z
2023-03-06T22:03:44.215292Z	Si	255	1	8.669	1529857021675282436			Si	A los indecisos les digo,  #PetroEsElCambio	231	Agrado	2023-03-06T22:03:44.215346Z
2023-03-06T22:04:00.110480Z	Si	256	1	15.546	1529925196907483136	No		Si	#MagdalenaVotaPetro el país necesita un cambio, es momento de cambiar la historia de nuestro país.🙌🙌🙌	232	Confianza	2023-03-06T22:04:00.110516Z
2023-03-06T22:04:07.044613Z	Si	257	1	6.603	1529942225278451746	No		Si	@zullyaven #MagdalenaVotaPetro no solo en Magdalena, todo el país clama por el cambio en primera ❤️	233	Confianza	2023-03-06T22:04:07.044650Z
2023-03-06T22:04:59.503452Z	Si	258	1	52.146	1530230418204663808	No		Si	#PetroEs un asqueroso hampón miserable jefe del M19 asesinos	234	{"choices": ["Ira", "Asco", "Desagrado"]}	2023-03-06T22:04:59.503477Z
2023-03-06T22:05:08.244182Z	Si	259	1	8.324	1530239078008246272	No		Si	@RevistaSemana @JoseAlf57859821 @petrogustavo #PetroEs el hombre estadista que necesita el país para derrotar al establecimiento mafioso y narco paramilitar que ha dañado a Colombia	235	{"choices": ["Admiración", "Confianza"]}	2023-03-06T22:05:08.244264Z
2023-03-06T22:05:14.367201Z	No	260	1	5.826	1530252640050941953			Si	#PetroEs el futuro presidente de Colombia.	236		2023-03-06T22:05:14.367250Z
2023-03-06T22:05:35.361334Z	No	261	1	20.679	1530254429487779840		Oscila tres veces en la valoración de Ptro	Si	#PetroEs una pésima opción para Colombia, pero fue un excelente senador, pero como administrador es terrible.	237		2023-03-06T22:05:35.361377Z
2023-03-06T22:05:42.541702Z	Si	262	1	6.836	1530261599180705794	No		Si	#PetroEs el cambio para colombia...que tanto esperabamos	238	Confianza	2023-03-06T22:05:42.541770Z
2023-03-06T22:05:49.696332Z	Si	263	1	6.852	1530267892457013251	No		Si	El que va ha volver mierda nuestra libertad y democracia  #PetroEs	239	{"choices": ["Admiración", "Confianza"]}	2023-03-06T22:05:49.696357Z
2023-03-06T22:05:53.834904Z	No	264	1	3.851	1530273906036248578			Si	#PetroEs el presidente de Colombia 2022-2026	240		2023-03-06T22:05:53.834997Z
2023-03-06T22:06:04.173162Z	Si	265	1	9.989	1530303877874077696	No		Si	#PetroEs La peor basura que ha podido parir Colombia	241	{"choices": ["Asco", "Desagrado", "Odio"]}	2023-03-06T22:06:04.173210Z
2023-03-06T22:06:16.212686Z	Si	266	1	11.722	1530330988823592960	No		Si	#PetroEs #PetroElPatronDelMal  dice o hace algo y si no tiene el efecto deseado no va a cambiar de idea, si no va adornar las palabras e Igual hará lo que se le Vega en gana, como las basuras de Bogotá, dijo que le iba a quitar a los privados y lo hizo sin importar lo que provocó	242	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:06:16.212737Z
2023-03-06T22:06:24.520235Z	No	267	1	8.024	1530133255797805058			Si	#EsElMomentode aclarar a los votantes si se puede exigir colocar la huella en la planilla de votación teniendo en cuenta que en las elecciones de marzo en varios casos no se exigió el requisito. #gipsybogota	243		2023-03-06T22:06:24.520271Z
2023-03-06T22:06:32.646310Z	No	268	1	7.762	1530145408462249984			Si	#EsElMomentoDe que #PelaezdeFranciscoenLaW sea de 3 horas que Sigue la W sea de dos horas.   Sigue la W: 12-2pm Pelaez y Francisco: 2pm a 5pm  O  Pelaz y Francisco: 12-3pm Sigue la W: 3-5pm  @MdeFrancisco12 @eldoctorpelaez	244		2023-03-06T22:06:32.646379Z
2023-03-06T22:06:39.457228Z	Si	269	1	6.486	1530149083914162179	No		Si	#EsElMomentoDe BOTAR el odio y VOTAR a conciencia y convicción.	245	Confianza	2023-03-06T22:06:39.457295Z
2023-03-06T22:06:48.542391Z	Si	270	1	8.757	1530151149998727169			Si	#EsElMomentoDe callar a los políticos que cuando habren la boca destilan odio y hacen daño a Colombia.	246	{"choices": ["Asco", "Desagrado", "Confianza"]}	2023-03-06T22:06:48.542443Z
2023-03-06T22:06:54.324037Z	Si	271	1	5.4	1530154052176183297	No		Si	#EsElMomentoDe #gipsymedellin el cambio, se soñar, de saber que somos iguales	247	Confianza	2023-03-06T22:06:54.324104Z
2023-03-06T22:07:00.914766Z	No	272	1	6.279	1530156229317779458			Si	#EsElMomentoDe los jóvenes, si se distraen pierden.	248		2023-03-06T22:07:00.914802Z
2023-03-06T22:07:07.381219Z	No	273	1	6.192	1530162556760903682			Si	Este fin de semana va estar Caótico: Elecciones Presidenciales, Final de  Champions, y el tan esperado GP de Mónaco.🔝 Y también hay que sacar espacio para ir a ver  Top Gun 🤯🤯🤯🤯🤯🤯  #Colombia #GPMonaco #F1 #ChampionsLeague #ElDomingoVoyA #EsElMomentoDe #MonacoGP #USA	249		2023-03-06T22:07:07.381271Z
2023-03-06T22:07:22.965107Z	No	274	1	15.251	1530166613001089024	Si		Si	Tia uribista, tranquila que la herencia que se llevan peleando 20 años, Petro NO va a venir a ponerle impuestos, si escucho?    #EsElMomentoDe	250		2023-03-06T22:07:22.965158Z
2023-03-06T22:07:29.818373Z	No	275	1	6.547	1530179234358038531			Si	#EsElMomentoDe pensar en el futuro de nuestros hijos y salir a votar de forma responsable el domingo. #GipsyBogota	251		2023-03-06T22:07:29.818445Z
2023-03-06T22:07:37.088724Z	Si	276	1	6.97	1530177135557718016	Si		Si	#EsElMomentoDe Imaginarnos EL "CAMBIO " Ministerio de defensa: Timochemko,  Canciller Piedad Córdoba,  Zar anticorrupción: Roy Barreras. Todo eso por la Vida!	252	Confianza	2023-03-06T22:07:37.088760Z
2023-03-06T22:07:49.041573Z	No	277	1	11.572	1530187761688485891			Si	#EsElMomentoDe entender que la redistribución es necesaria, pero si es la clase media la variable de ajuste, eso no es un cambio para todos, un cambio para la vida. Es una polarización social donde la cúpula sigue intocable y los pobres paternados por generaciones.	253		2023-03-06T22:07:49.041626Z
2023-03-06T22:08:07.601027Z	Si	278	1	18.256	1530193874714517505	No	No me queda claro si en este caso la atención está dividida	Si	#EsElMomentoDe Escuchar que cuando entrevistan a Petro ,se aprende de Historia,de Macroeconomía,de Políticas Verdes y cuando entrevistan a Fico ,estoy revisando si me robaron el celular,la billetera ,da susto el tipo...	254	{"choices": ["Admiración", "Asco", "Desagrado", "Agrado"]}	2023-03-06T22:08:07.601059Z
2023-03-06T22:08:13.769637Z	Si	279	1	5.854	1530227128591171586			Si	#EsElMomentoDe VOTAR por un futuro responsable, asegurando la niñez, educación y oportunidades para Todos.	255	Confianza	2023-03-06T22:08:13.769707Z
2023-03-06T22:08:21.467628Z	Si	280	1	7.322	1530225165447094272	No		Si	#EsElMomentoDe dejarle miedo al cambio. Por una potencia mundial de la vida @petrogustavo presidente	256	Confianza	2023-03-06T22:08:21.467670Z
2023-03-06T22:08:29.315714Z	Si	281	1	7.559	1530015260735840263	No		Si	@VickyDavilaH Firme con @FicoGutierrez  desde la alcaldía de Medellín, es la mejor opción para nuestro país  #FicoElGanador	257	Confianza	2023-03-06T22:08:29.315762Z
2023-03-06T22:08:42.451114Z	Si	282	1	12.807	1530115489980108800	No		Si	@ArgiroCasta888 Hola Argiro, buen día, desde que voté por #FicoElGanador #FicoPresidente en Mayo 23, estoy celebrando el triunfo por la Democracia en Colombia.	258	{"choices": ["Admiración", "Agrado"]}	2023-03-06T22:08:42.451180Z
2023-03-06T22:08:56.826294Z	No	283	1	13.996	1530133587269394432			Si	Porque NO QUIERO ver ni en pintura a Nicolás Maduro y Diosdado Cabello, entonces mi voto es por Federico Gutiérrez   #FicoElGanador	259		2023-03-06T22:08:56.826324Z
2023-03-06T22:09:09.913799Z	Si	284	1	12.778	1530182862250590209	No		Si	@GalloMatrix01 Hoy la peor delincuencia esta en el congreso gracias al PACTO DE DELINCUENTES. Este domingo no podemos caer en el comunismo. No van a ganar, no van a gobernar, no dirigirán este país. #FicoElGanador  #FicoEsColombia #FicoPresidente2022	260	{"choices": ["Asco", "Desagrado", "Odio"]}	2023-03-06T22:09:09.913846Z
2023-03-06T22:09:27.253752Z	Si	285	1	17.032	1530231996479324161	No		Si	Las alianzas que hizo #ElPactoDeCorruptos demuestra q para ellos los ciudadanos valemos 💩💩💩. Han hecho un recorrido por todas las cárceles de Colombia y mientras más delincuente mejor para ellos.  Por esa razón.  #FicoElGanador  #FicoElPresidenteDeLaGente	261	{"choices": ["Asco", "Desagrado"]}	2023-03-06T22:09:27.253822Z
2023-03-21T21:13:12.692772Z	No	286	1	14.743	1530288976011067392			Si	FICO PROPONE 2 millones de cupos en capacitación técnica en el SENA #FicoElGanador  @FicoGutierrez #FicoPropone	262		2023-03-21T21:13:12.692804Z
2023-03-21T21:13:37.276240Z	Si	287	1	24.33	1530294286280957952	No		Si	#FicoElGanador sin duda alguna, unir y organizar a Colombia es una prioridad.	263	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:13:37.276266Z
2023-03-21T21:13:50.195350Z	Si	288	1	12.632	1530304223174344706	No		Si	@JMurinho19 Sólo hay algo grandioso que está por llegar #FicoElGanador	264	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:13:50.195384Z
2023-03-21T21:14:04.009758Z	Si	289	1	13.539	1530130660073037824	No		Si	#ElDomingoVoyA cambiar la historia, a botarla de cuadrangular, bases llenas! Nos volamos la cerca.	265	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:14:04.009800Z
2023-03-21T21:14:42.431420Z	Si	290	1	38.158	1530155676214886401	No	No me queda claro si en este caso la atención está dividida	Si	#ElDomingoVoyA aprovechar la promoción 2x1 y dejar mamando a todos esos senadores que se eligen para buscar inmunidad y privilegios, el Ingeniero @ingrodolfohdez es el único capaz de acabar esa sinverguenceria, llega sin jefes #RodolfoPresidente	266	{"choices": ["Admiración", "Desagrado"]}	2023-03-21T21:14:42.431447Z
2023-03-21T21:15:07.447166Z	Si	291	1	24.753	1530196500059496449	No		Si	#ElDomingoVoyA el domingo estaré temprano para ejercer como jurado  Y votar como todo ciudadano  También los invito a votar por quien quiera  No se deje presionar Por quien le diga su conciencia	267	{"choices": ["Alegria", "Confianza"]}	2023-03-21T21:15:07.447191Z
2023-03-21T21:16:21.791895Z	Si	292	1	74.11	1530070876695285762	No		Si	#ElMejorCandidatoEs quien tiene trayectoria al servicio de la gente, experiencia y resultados en la gestión pública, pero x SOBRE TODO q sea buen SER HUMANO, con principios y valores, coherente en su pensar y actuar, q respete la vida, la libertad, la democracia y la dignidad.	268	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:16:21.791934Z
2023-03-21T21:16:44.275874Z	Si	293	1	22.225	1530318206262464512	No	No me queda claro si en este caso la atención está dividida	Si	#ElMejorCandidatoEs quien sea independiente para gobernar y quite la parranda de corruptos "cuello blanco" amarrados a estructuras colonialistas que oprimen a todo un país.➡️ Neoliberalistas que sobre-endeudaron al país enriqueciendo a un sector minoritario q' desplaza a la masa.	269	{"choices": ["Admiración", "Asco", "Desagrado", "Confianza"]}	2023-03-21T21:16:44.275904Z
2023-03-21T21:17:37.758669Z	Si	294	1	53.191	1530652475560189958	No		Si	@petrogustavo Una nueva América se avecina,  una nueva América para la vida.  Colombia, Brasil, Perú y todo el  continente a salvar la Amazonía. 🇨🇴💜  #LaVidaEnUnVoto #PetroPresidente	270	{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-03-21T21:17:37.758693Z
2023-03-21T21:18:11.128837Z	Si	295	1	33.101	1530654613338312706	No	No me queda claro si en este caso la atención está dividida	Si	De nuevo Colombia tiene la posibilidad de elegir entre la vida y la muerte. No hay puntos medios, no hay puntos bien pensantes, ni tibios ni verdes. Es entre el bien y el mal, paremos de contar. :) #LaVidaEnUnVoto	271	{"choices": ["Admiración", "Miedo", "Incertidumbre", "Alegria", "Confianza"]}	2023-03-21T21:18:11.128869Z
2023-03-21T21:18:34.681810Z	Si	296	1	23.306	1530638276448686080	No		Si	#VoyConFico paseando por Bogotá, en la FICONETA. 🛵 😎	272	{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-03-21T21:18:34.681839Z
2023-03-21T21:18:45.231109Z	Si	297	1	10.265	1530338460183285760			Si	#YoVotoPetroPresidente El mejor de los candidatos sin duda	273	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:18:45.231137Z
2023-03-21T21:18:56.131956Z	Si	298	1	10.67	1530340704509120513	No		Si	Lo tengo decidido desde hace un año. #YoVotoPetroPresidente	274	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:18:56.131980Z
2023-03-21T21:19:16.744046Z	Si	299	1	20.375	1530353046789705729	No		Si	Por la dignidad del pueblo... #YoVotoPetroPresidente	275	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:19:16.744071Z
2023-03-21T21:19:35.039503Z	Si	300	1	18.014	1530354340539637760	Si		Si	Es momento del cambio, es momento de cambiar la historia de nuestro país, no más continuismos,  no más de lo mismo, vamos por el campo, por el trabajo digno, por eso y mucho más #YoVotoPetroPresidente	276	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:19:35.039534Z
2023-03-21T21:19:47.870908Z	Si	301	1	12.573	1530360358879240192			Si	El debate de Petro es con argumentos, el de los otros se basa en atacar a Petro 😘 por esooooo #yovotopetropresidente	277	{"choices": ["Admiración", "Confianza"]}	2023-03-21T21:19:47.870939Z
2023-03-21T21:20:08.547474Z	Si	302	1	20.399	1530362870298464259			Si	#YoVotoPetroPresidente, se unieron los tres cínicos para atacar a Petro	278	Desagrado	2023-03-21T21:20:08.547506Z
2023-03-21T21:20:30.213183Z	Si	303	1	21.363	1530361844677939201	No		Si	Que pereza que Sergio y Gutierrez sigan en la misma 💩 acusando. Las pensiones actualmente si están más en riesgo. Nos quieren meter los dedos a la boca. Estamos enriqueciendo a los banqueros @NestorMoralesC es periodista? Pregunta seria #YoVotoPetroPresidente	279	{"choices": ["Ira", "Miedo", "Incertidumbre"]}	2023-03-21T21:20:30.213214Z
2023-03-21T21:20:47.173833Z	Si	304	1	16.713	1530369730070167552	No		Si	La periodista da mucha vuelta para las preguntas - es demasiado abstracta - me enferma.   #DebateFinal #YoVotoPetroPresidente #ElCambioEnPrimera	280	{"choices": ["Asco", "Desagrado"]}	2023-03-21T21:20:47.173858Z
2023-03-21T21:21:01.234843Z	Si	305	1	13.842	1530407447482998785	No		Si	#YoVoToPetroPresidente porque es un estadista progresista cien por ciento.	281	{"choices": ["Admiración", "Agrado"]}	2023-03-21T21:21:01.234868Z
