annotator	created_at	tweet_id	sentimento	text	answer	id	ironia	emocion	annotation_id	updated_at	relevancia	lead_time
1	2023-02-16T15:16:17.640684Z	1529808974740082689		#ElMejorCandidatoEs EL QUE TENGA LOS PIES EN LA TIERRA, QUE NO PROMETA LO IMPOSIBLE.		202		No	202	2023-02-16T15:16:17.640779Z	Si	20.602
1	2023-02-16T15:16:28.618597Z	1529822396177256449	Admiración	#ElMejorCandidatoEs sin duda @petrogustavo; es notable su conocimiento y conexión con el país y los problemas estructurales e históricos, ante lo cual hace propuestas concretas y coherentes para un cambio profundo, uno por la vida.		203	No	Si	203	2023-02-16T15:16:28.618687Z	Si	10.644
1	2023-02-16T15:16:35.497769Z	1529822966271205379	Admiración	#ElMejorCandidatoEs Petro, por su inteligencia política, y por su interés en la democracias y la humanidades		204	No	Si	204	2023-02-16T15:16:35.497850Z	Si	6.385
1	2023-02-16T15:16:48.657859Z	1529828664526913537	Decepción	#ElMejorCandidatoEs el que tenga el país en la cabeza y no en la tablets y chats del celular		205	No	Si	205	2023-02-16T15:16:48.657903Z	Si	12.701
1	2023-02-16T15:16:58.111087Z	1529828911038726146	Admiración	#ElMejorCandidatoEs Petro, conoce las necesidades de todos los colombianos, en especial de los más pobres, su programa integra soluciones en temas de trabajo, salud, acceso a la educación y lucha contra el cambio climático y contra la corrupción.		206	No	Si	206	2023-02-16T15:16:58.111130Z	Si	8.928
1	2023-02-16T15:17:01.667153Z	1529827467870994433	Admiración	#ElMejorCandidatoEs sin lugar a dudas Gustavo Petro 👍💪🇨🇴		207	No	Si	207	2023-02-16T15:17:01.667197Z	Si	3.12
1	2023-02-16T15:17:17.931483Z	1529832063125315584	{"choices": ["Admiración", "Desagrado"]}	En #ElDebateDecisivo pudimos ver en lo progresistas que se han vuelto Fajardo y Fico.  Eso no es malo, pero realmente no tienen intención de hacer cambios para favorecer a los menos favorecidos.  #ElMejorCandidatoEs sin duda es Petro.		208	No	Si	208	2023-02-16T15:17:17.931522Z	Si	15.766
1	2023-02-16T15:17:29.396625Z	1529833859088531458	Admiración	#ElMejorCandidatoEs #FicoGanador, tiene la mejor propuesta en infraestructura terminar las 4G e Iniciar las 5G, Vías terciarias para el campo, infraestructura energetica para reducir el costo de servicios en el Caribe Colombiano y avanzar en el proyecto de Metro de Bogota.		209	No	Si	209	2023-02-16T15:17:29.396664Z	Si	11.002
1	2023-02-16T15:17:44.199848Z	1529839716538933249	{"choices": ["Decepción", "Tristeza"]}	#ElMejorCandidatoEs todos tienen las propuestas que el pais necesita,pero   mucho hay del trecho al hecho,es imposible muchas de ellas cumplirlas,solo veamos al saliente que dificilmente todo lo que prometio,cumplio,que tristeza.		210	No	Si	210	2023-02-16T15:17:44.199968Z	Si	14.371
1	2023-02-16T15:17:56.405079Z	1529840022072999938	Confianza	#ElMejorCandidatoEs el que usted escoja, el que l@ enamoré con propuestas, lo importante es q usted conozca las ideas por las que va a votar y no se deje influenciar por el que diga alguien, o por el conocido "todos menos este" , es votar con conciencia de su voto depende el país		211	No	Si	211	2023-02-16T15:17:56.405122Z	Si	11.749
1	2023-02-16T15:18:02.259419Z	1529852871998681088	{"choices": ["Admiración", "Confianza"]}	#ElMejorCandidatoEs El que la gente pide a gritos y necesita Colombia 🇨🇴 un cambio radical y necesario. Definitivamente Gustavo Petro. 🇨🇴🇨🇴🇨🇴🇨🇴🙏🙏🙏🙏🙏		212	No	Si	212	2023-02-16T15:18:02.259489Z	Si	5.385
1	2023-02-16T15:18:09.996470Z	1529863305816326145	{"choices": ["Admiración", "Confianza"]}	#ElMejorCandidatoEs Gustavo Petro. Incorrupto, inteligente, excelente administrador y lo ha demostrado.		213	No	Si	213	2023-02-16T15:18:09.996547Z	Si	7.241
1	2023-02-16T15:18:27.249864Z	1529798985699012610	Desagrado	Hubieran organizado el #ElDebateDecisivo más tarde. ¿@petrogustavo estará quitándose el guayabo (resaca) de lo de Piedad Córdoba con algún producto blanco?		214	No	Si	214	2023-02-16T15:18:27.249941Z	Si	16.84
1	2023-02-16T15:18:46.004136Z	1529800926596321280	{"choices": ["Admiración", "Desagrado"]}	Que diferencia de debate, una cosa es la profesionalidad de @robertopomboh y por el otro lado está @VickyDavilaH  La diferencia es abismal, tan solo en las preguntas se evidencia!  #ElDebateDecisivo		215	No	Si	215	2023-02-16T15:18:46.004241Z	Si	18.241
1	2023-02-16T15:18:53.095054Z	1529800873089675265	Desagrado	@FicoGutierrez leyendo No le da la corteza cerebral para decir las cosas? #ElDebateDecisivo		216	No	Si	216	2023-02-16T15:18:53.095100Z	Si	6.612
1	2023-02-16T15:19:07.228638Z	1529805792987299845		"Es importante erradicar la brecha digital, no puede ser posible que la mitad de los colombianos sigan totalmente desconectados": @FicoGutierrez, en el #ElDebateDecisivo  #FicoElGanador		217		No	217	2023-02-16T15:19:07.228719Z	Si	13.668
1	2023-02-16T15:19:15.340020Z	1529809082412048385	Desagrado	Dice Fico: vamos a hacer una reforma tributaris sensata, que es una manera de no decir nada.  #ElDebateDecisivo		218	No	Si	218	2023-02-16T15:19:15.340103Z	Si	7.658
1	2023-02-16T15:19:26.710163Z	1529807259735302146	Decepción	#ElDebateDecisivo @petrogustavo Aún la audiencia está esperando una disculpa, es que llegar tarde es una falta de respeto al elector y no disculparse demuestra su arrogancia.		219	No	Si	219	2023-02-16T15:19:26.710206Z	Si	10.93
1	2023-02-16T15:19:41.108319Z	1529812845445140485	Desagrado	Petro critica que Ser Pilo Paga haya invertido 3 billones de pesos en universidades privadas (universidades que, recordemos, los mismos estudiantes eligieron).  Los populistas llevan el estatismo en las venas. #ElDebateDecisivo		220	No	Si	220	2023-02-16T15:19:41.108401Z	Si	13.944
1	2023-02-16T15:20:01.953876Z	1529815418432638976	Desagrado	#ElDebateDecisivo, ELN: ese culebrero Duque II disque tiene voluntad de paz y arranca con ese tontito y con esa carga de rabia: "son cabecillas no dirigentes."		221	No	Si	221	2023-02-16T15:20:01.953968Z	Si	20.499
1	2023-02-16T15:20:24.749975Z	1529819374852390914	Desagrado	@sergio_fajardo anda muy destochado en su estrategia publicitaria de campaña, no sólo deja en duda su talante pacifista y respetuoso, sino que por andar pensando en @petrogustavo  olvidó sus propuestas y promueve las del @PactoHistorico #PetroPresidenteEnPrimera #ElDebateDecisivo		222	No	Si	222	2023-02-16T15:20:24.750012Z	Si	22.46
1	2023-02-16T15:20:30.112381Z	1529819809092755456	Admiración	Gran moderador el señor Roberto Pombo en #ElDebateDecisivo @CaracolRadio   @petrogustavo demostró ser el único que tiene el país en la cabeza.		223	No	Si	223	2023-02-16T15:20:30.112419Z	Si	5.048
1	2023-02-16T15:20:51.880658Z	1529852682118258694	Desagrado	#ElDebateDecisivo Viendo las publicaciones sobre las diferentes posturas hacen 5 de Petro, 5 de Fajardo y una de @FicoGutierrez, se les nota el sesgo a leguas....		224	No	Si	224	2023-02-16T15:20:51.880703Z	Si	21.44
1	2023-02-22T12:25:22.698468Z	1529852497082318849	{"choices": ["Admiración", "Desagrado"]}	Resumen #ElDebateDefinitivo #ElDebateDecisivo  Petro: 🤓🤓🤓  NarcotraFico: 📱📱📱💩💩  Fajardo: 🤡 🤡 🐋🐋  Definitivamente nadie le da nivel a Petro, son tan descarados que se roban sus ideas...  #ElCambioEnPrimera #PactoHistorico		225	No	Si	225	2023-02-22T12:25:22.698552Z	Si	29.836
1	2023-02-22T12:25:52.233319Z	1529860700524380162	{"choices": ["Desagrado", "Confianza"]}	@marthaperaltae @sergio_fajardo @FicoGutierrez @petrogustavo No es impresión es una imprecisión más bien, porque lo que promete @petrogustavo es irrealizable es un populista, en cambio lo que plantea @sergio_fajardo si tiene sustento y se puede realizar. Vez que gran diferencia. #ElDebateDecisivo #YoVotoPorFajardo		226	No	Si	226	2023-02-22T12:25:52.233357Z	Si	29.087
1	2023-02-22T12:26:06.858203Z	1529810138990788608	Confianza	No se necesita ser economista, ni experto en seguridad, ni en transporte para saber que #petroeselcambio. Gente es solo escuchar y ponerle SENTIDO COMÚN!! @petrogustavo  #ElDebateDecisivo		227	No	Si	227	2023-02-22T12:26:06.858322Z	Si	14.119
1	2023-02-22T12:26:13.670804Z	1529817053670125568	Confianza	Mi misión como mínimo son cinco votos, sí cada uno lo hacemos ganamos en primera vuelta.Ganemole al fraude.#PetroEsElCambio		228	No	Si	228	2023-02-22T12:26:13.670858Z	Si	6.316
1	2023-02-22T12:26:32.954971Z	1529815847606312960	{"choices": ["Desagrado", "Confianza"]}	#PetroEsElCambio solo hay que escuchar sus propuestas en el debate. Federico mas de lo mismo y Fajardo pues ni fu ni fa, se le ve incluso molesto. Y Rodolfo descansando en su casa. Eso es lo que tenemos... #PetroEsElCambio		229	No	Si	229	2023-02-22T12:26:32.955053Z	Si	18.777
1	2023-02-22T12:26:50.603318Z	1529814915128729602	Desagrado	#PetroEsElCambio #PetroEsElCambio #PetroEsElCambio Gutiérrez no puedo ocultar su cara guerrera, al contestar la pregunta sobre el protocolo y diálogos con ELN.		230	No	Si	230	2023-02-22T12:26:50.603400Z	Si	17.185
1	2023-02-22T12:26:57.970205Z	1529857021675282436	Confianza	A los indecisos les digo,  #PetroEsElCambio		231	No	Si	231	2023-02-22T12:26:57.970286Z	Si	6.844
1	2023-02-22T12:27:07.667100Z	1529925196907483136	Confianza	#MagdalenaVotaPetro el país necesita un cambio, es momento de cambiar la historia de nuestro país.🙌🙌🙌		232	No	Si	232	2023-02-22T12:27:07.667140Z	Si	9.18
1	2023-02-22T12:27:15.966706Z	1529942225278451746	Confianza	@zullyaven #MagdalenaVotaPetro no solo en Magdalena, todo el país clama por el cambio en primera ❤️		233	No	Si	233	2023-02-22T12:27:15.966789Z	Si	7.859
1	2023-02-22T12:27:20.715686Z	1530230418204663808	Asco	#PetroEs un asqueroso hampón miserable jefe del M19 asesinos		234	No	Si	234	2023-02-22T12:27:20.715734Z	Si	4.205
1	2023-02-22T12:27:26.198802Z	1530239078008246272	Confianza	@RevistaSemana @JoseAlf57859821 @petrogustavo #PetroEs el hombre estadista que necesita el país para derrotar al establecimiento mafioso y narco paramilitar que ha dañado a Colombia		235	No	Si	235	2023-02-22T12:27:26.198891Z	Si	5.065
1	2023-02-22T12:27:29.147713Z	1530252640050941953	Confianza	#PetroEs el futuro presidente de Colombia.		236	No	Si	236	2023-02-22T12:27:29.147758Z	Si	2.464
1	2023-02-22T12:27:39.883603Z	1530254429487779840	Desagrado	#PetroEs una pésima opción para Colombia, pero fue un excelente senador, pero como administrador es terrible.		237	No	Si	237	2023-02-22T12:27:39.883685Z	Si	10.283
1	2023-02-22T12:27:42.817213Z	1530261599180705794	Confianza	#PetroEs el cambio para colombia...que tanto esperabamos		238	No	Si	238	2023-02-22T12:27:42.817253Z	Si	2.426
1	2023-02-22T12:27:52.133550Z	1530267892457013251	Asco	El que va ha volver mierda nuestra libertad y democracia  #PetroEs		239	No	Si	239	2023-02-22T12:27:52.133632Z	Si	8.847
1	2023-02-22T12:28:00.363764Z	1530273906036248578	Confianza	#PetroEs el presidente de Colombia 2022-2026		240	No	Si	240	2023-02-22T12:28:00.363842Z	Si	7.76
1	2023-02-22T12:28:03.025739Z	1530303877874077696	Asco	#PetroEs La peor basura que ha podido parir Colombia		241	No	Si	241	2023-02-22T12:28:03.025786Z	Si	2.157
1	2023-02-22T12:28:15.104050Z	1530330988823592960	Asco	#PetroEs #PetroElPatronDelMal  dice o hace algo y si no tiene el efecto deseado no va a cambiar de idea, si no va adornar las palabras e Igual hará lo que se le Vega en gana, como las basuras de Bogotá, dijo que le iba a quitar a los privados y lo hizo sin importar lo que provocó		242	No	Si	242	2023-02-22T12:28:15.104093Z	Si	11.664
1	2023-02-22T12:28:38.474892Z	1530133255797805058		#EsElMomentode aclarar a los votantes si se puede exigir colocar la huella en la planilla de votación teniendo en cuenta que en las elecciones de marzo en varios casos no se exigió el requisito. #gipsybogota		243		No	243	2023-02-22T12:28:38.474983Z	Si	22.879
1	2023-02-22T12:28:45.625489Z	1530145408462249984		#EsElMomentoDe que #PelaezdeFranciscoenLaW sea de 3 horas que Sigue la W sea de dos horas.   Sigue la W: 12-2pm Pelaez y Francisco: 2pm a 5pm  O  Pelaz y Francisco: 12-3pm Sigue la W: 3-5pm  @MdeFrancisco12 @eldoctorpelaez		244		No	244	2023-02-22T12:28:45.625567Z	Si	6.656
1	2023-02-22T12:28:56.203105Z	1530149083914162179	Confianza	#EsElMomentoDe BOTAR el odio y VOTAR a conciencia y convicción.		245	No	Si	245	2023-02-22T12:28:56.203181Z	Si	10.057
1	2023-02-22T12:29:01.426195Z	1530151149998727169	Decepción	#EsElMomentoDe callar a los políticos que cuando habren la boca destilan odio y hacen daño a Colombia.		246	No	Si	246	2023-02-22T12:29:01.426243Z	Si	4.751
1	2023-02-22T12:29:06.910333Z	1530154052176183297	Confianza	#EsElMomentoDe #gipsymedellin el cambio, se soñar, de saber que somos iguales		247	No	Si	247	2023-02-22T12:29:06.910417Z	Si	5.032
1	2023-02-22T12:29:44.572191Z	1530156229317779458		#EsElMomentoDe los jóvenes, si se distraen pierden.		248		No	248	2023-02-22T12:29:44.572230Z	Si	37.206
1	2023-02-22T12:29:57.456379Z	1530162556760903682	Sorpresa	Este fin de semana va estar Caótico: Elecciones Presidenciales, Final de  Champions, y el tan esperado GP de Mónaco.🔝 Y también hay que sacar espacio para ir a ver  Top Gun 🤯🤯🤯🤯🤯🤯  #Colombia #GPMonaco #F1 #ChampionsLeague #ElDomingoVoyA #EsElMomentoDe #MonacoGP #USA		249	No	Si	249	2023-02-22T12:29:57.456421Z	Si	12.346
1	2023-02-22T12:30:05.569615Z	1530166613001089024	Confianza	Tia uribista, tranquila que la herencia que se llevan peleando 20 años, Petro NO va a venir a ponerle impuestos, si escucho?    #EsElMomentoDe		250	No	Si	250	2023-02-22T12:30:05.569657Z	Si	7.691
1	2023-02-22T12:30:09.219286Z	1530179234358038531	Confianza	#EsElMomentoDe pensar en el futuro de nuestros hijos y salir a votar de forma responsable el domingo. #GipsyBogota		251	No	Si	251	2023-02-22T12:30:09.219371Z	Si	3.212
1	2023-02-22T12:30:21.438963Z	1530177135557718016	Asco	#EsElMomentoDe Imaginarnos EL "CAMBIO " Ministerio de defensa: Timochemko,  Canciller Piedad Córdoba,  Zar anticorrupción: Roy Barreras. Todo eso por la Vida!		252	No	Si	252	2023-02-22T12:30:21.439045Z	Si	11.671
1	2023-02-22T12:30:35.088663Z	1530187761688485891	Decepción	#EsElMomentoDe entender que la redistribución es necesaria, pero si es la clase media la variable de ajuste, eso no es un cambio para todos, un cambio para la vida. Es una polarización social donde la cúpula sigue intocable y los pobres paternados por generaciones.		253	No	Si	253	2023-02-22T12:30:35.088745Z	Si	13.047
1	2023-02-22T12:30:46.671188Z	1530193874714517505	{"choices": ["Admiración", "Desagrado", "Confianza"]}	#EsElMomentoDe Escuchar que cuando entrevistan a Petro ,se aprende de Historia,de Macroeconomía,de Políticas Verdes y cuando entrevistan a Fico ,estoy revisando si me robaron el celular,la billetera ,da susto el tipo...		254	No	Si	254	2023-02-22T12:30:46.671268Z	Si	11.096
1	2023-02-22T12:30:51.596114Z	1530227128591171586	Confianza	#EsElMomentoDe VOTAR por un futuro responsable, asegurando la niñez, educación y oportunidades para Todos.		255	No	Si	255	2023-02-22T12:30:51.596205Z	Si	4.389
1	2023-02-22T12:30:56.655945Z	1530225165447094272	Confianza	#EsElMomentoDe dejarle miedo al cambio. Por una potencia mundial de la vida @petrogustavo presidente		256	No	Si	256	2023-02-22T12:30:56.655988Z	Si	4.598
1	2023-02-22T12:31:00.720548Z	1530015260735840263	Confianza	@VickyDavilaH Firme con @FicoGutierrez  desde la alcaldía de Medellín, es la mejor opción para nuestro país  #FicoElGanador		257	No	Si	257	2023-02-22T12:31:00.720634Z	Si	3.636
1	2023-02-22T12:31:07.940219Z	1530115489980108800	Confianza	@ArgiroCasta888 Hola Argiro, buen día, desde que voté por #FicoElGanador #FicoPresidente en Mayo 23, estoy celebrando el triunfo por la Democracia en Colombia.		258	No	Si	258	2023-02-22T12:31:07.940299Z	Si	6.69
1	2023-02-22T12:31:14.704517Z	1530133587269394432	{"choices": ["Desagrado", "Miedo"]}	Porque NO QUIERO ver ni en pintura a Nicolás Maduro y Diosdado Cabello, entonces mi voto es por Federico Gutiérrez   #FicoElGanador		259	No	Si	259	2023-02-22T12:31:14.704599Z	Si	6.323
1	2023-02-22T12:31:22.446657Z	1530182862250590209	{"choices": ["Desagrado", "Miedo"]}	@GalloMatrix01 Hoy la peor delincuencia esta en el congreso gracias al PACTO DE DELINCUENTES. Este domingo no podemos caer en el comunismo. No van a ganar, no van a gobernar, no dirigirán este país. #FicoElGanador  #FicoEsColombia #FicoPresidente2022		260	No	Si	260	2023-02-22T12:31:22.446706Z	Si	7.284
1	2023-02-22T12:31:32.680778Z	1530231996479324161	{"choices": ["Asco", "Desagrado"]}	Las alianzas que hizo #ElPactoDeCorruptos demuestra q para ellos los ciudadanos valemos 💩💩💩. Han hecho un recorrido por todas las cárceles de Colombia y mientras más delincuente mejor para ellos.  Por esa razón.  #FicoElGanador  #FicoElPresidenteDeLaGente		261	No	Si	261	2023-02-22T12:31:32.680889Z	Si	9.711
1	2023-02-22T12:31:40.735846Z	1530288976011067392	Confianza	FICO PROPONE 2 millones de cupos en capacitación técnica en el SENA #FicoElGanador  @FicoGutierrez #FicoPropone		262	No	Si	262	2023-02-22T12:31:40.735890Z	Si	7.591
1	2023-02-22T12:31:44.202759Z	1530294286280957952	Confianza	#FicoElGanador sin duda alguna, unir y organizar a Colombia es una prioridad.		263	No	Si	263	2023-02-22T12:31:44.202802Z	Si	2.993
1	2023-02-22T12:31:47.425915Z	1530304223174344706	Confianza	@JMurinho19 Sólo hay algo grandioso que está por llegar #FicoElGanador		264	No	Si	264	2023-02-22T12:31:47.425958Z	Si	2.768
1	2023-02-22T12:31:54.791361Z	1530130660073037824	Confianza	#ElDomingoVoyA cambiar la historia, a botarla de cuadrangular, bases llenas! Nos volamos la cerca.		265	No	Si	265	2023-02-22T12:31:54.791400Z	Si	6.947
1	2023-02-22T12:32:18.047742Z	1530155676214886401	{"choices": ["Admiración", "Desagrado", "Confianza"]}	#ElDomingoVoyA aprovechar la promoción 2x1 y dejar mamando a todos esos senadores que se eligen para buscar inmunidad y privilegios, el Ingeniero @ingrodolfohdez es el único capaz de acabar esa sinverguenceria, llega sin jefes #RodolfoPresidente		266	No	Si	266	2023-02-22T12:32:18.047840Z	Si	22.748
1	2023-02-22T12:32:31.664030Z	1530196500059496449	Confianza	#ElDomingoVoyA el domingo estaré temprano para ejercer como jurado  Y votar como todo ciudadano  También los invito a votar por quien quiera  No se deje presionar Por quien le diga su conciencia		267	No	Si	267	2023-02-22T12:32:31.664077Z	Si	13.115
1	2023-02-22T12:32:51.589107Z	1530070876695285762	Confianza	#ElMejorCandidatoEs quien tiene trayectoria al servicio de la gente, experiencia y resultados en la gestión pública, pero x SOBRE TODO q sea buen SER HUMANO, con principios y valores, coherente en su pensar y actuar, q respete la vida, la libertad, la democracia y la dignidad.		268	No	Si	268	2023-02-22T12:32:51.589198Z	Si	19.475
1	2023-02-22T12:32:59.735996Z	1530318206262464512	Asco	#ElMejorCandidatoEs quien sea independiente para gobernar y quite la parranda de corruptos "cuello blanco" amarrados a estructuras colonialistas que oprimen a todo un país.➡️ Neoliberalistas que sobre-endeudaron al país enriqueciendo a un sector minoritario q' desplaza a la masa.		269	No	Si	269	2023-02-22T12:32:59.736038Z	Si	7.602
1	2023-02-22T12:33:05.880299Z	1530652475560189958	{"choices": ["Admiración", "Confianza"]}	@petrogustavo Una nueva América se avecina,  una nueva América para la vida.  Colombia, Brasil, Perú y todo el  continente a salvar la Amazonía. 🇨🇴💜  #LaVidaEnUnVoto #PetroPresidente		270	No	Si	270	2023-02-22T12:33:05.880418Z	Si	5.648
1	2023-02-22T12:33:21.310637Z	1530654613338312706	Incertidumbre	De nuevo Colombia tiene la posibilidad de elegir entre la vida y la muerte. No hay puntos medios, no hay puntos bien pensantes, ni tibios ni verdes. Es entre el bien y el mal, paremos de contar. :) #LaVidaEnUnVoto		271	No	Si	271	2023-02-22T12:33:21.310681Z	Si	14.942
1	2023-02-22T12:33:24.984207Z	1530638276448686080	Confianza	#VoyConFico paseando por Bogotá, en la FICONETA. 🛵 😎		272	No	Si	272	2023-02-22T12:33:24.984290Z	Si	3.242
1	2023-02-22T12:33:27.751013Z	1530338460183285760	Confianza	#YoVotoPetroPresidente El mejor de los candidatos sin duda		273	No	Si	273	2023-02-22T12:33:27.751076Z	Si	2.275
1	2023-02-22T12:33:30.379065Z	1530340704509120513	Confianza	Lo tengo decidido desde hace un año. #YoVotoPetroPresidente		274	No	Si	274	2023-02-22T12:33:30.379151Z	Si	2.18
1	2023-02-22T12:33:33.382356Z	1530353046789705729	Confianza	Por la dignidad del pueblo... #YoVotoPetroPresidente		275	No	Si	275	2023-02-22T12:33:33.382452Z	Si	2.568
1	2023-02-22T12:33:38.623726Z	1530354340539637760	Confianza	Es momento del cambio, es momento de cambiar la historia de nuestro país, no más continuismos,  no más de lo mismo, vamos por el campo, por el trabajo digno, por eso y mucho más #YoVotoPetroPresidente		276	No	Si	276	2023-02-22T12:33:38.623790Z	Si	4.777
1	2023-02-22T12:33:42.398382Z	1530360358879240192	Confianza	El debate de Petro es con argumentos, el de los otros se basa en atacar a Petro 😘 por esooooo #yovotopetropresidente		277	No	Si	277	2023-02-22T12:33:42.398440Z	Si	3.371
1	2023-02-22T12:33:49.379606Z	1530362870298464259	Desagrado	#YoVotoPetroPresidente, se unieron los tres cínicos para atacar a Petro		278	No	Si	278	2023-02-22T12:33:49.379657Z	Si	6.549
1	2023-02-22T12:33:58.667833Z	1530361844677939201	Desagrado	Que pereza que Sergio y Gutierrez sigan en la misma 💩 acusando. Las pensiones actualmente si están más en riesgo. Nos quieren meter los dedos a la boca. Estamos enriqueciendo a los banqueros @NestorMoralesC es periodista? Pregunta seria #YoVotoPetroPresidente		279	No	Si	279	2023-02-22T12:33:58.667877Z	Si	8.669
1	2023-02-22T12:34:08.060014Z	1530369730070167552	Desagrado	La periodista da mucha vuelta para las preguntas - es demasiado abstracta - me enferma.   #DebateFinal #YoVotoPetroPresidente #ElCambioEnPrimera		280	No	Si	280	2023-02-22T12:34:18.601302Z	Si	15.603000000000002
1	2023-02-22T12:34:24.702058Z	1530407447482998785	{"choices": ["Admiración", "Confianza"]}	#YoVoToPetroPresidente porque es un estadista progresista cien por ciento.		281	No	Si	281	2023-02-22T12:34:24.702144Z	Si	4.202
1	2023-02-22T12:34:43.877264Z	1530423413285724160		#YoVotoPetroPresidente ¿Se dieron como todo un establecimiento contra Gustavo Petro?	No entiendo qué quiere decir	282	No	Si	282	2023-02-22T12:34:43.877352Z	Si	18.641
1	2023-02-22T12:34:50.188372Z	1530467721942552576	Confianza	Para que la energía solar fotovoltaica sea una realidad en los techos de los más pobres,  #YoVotoPetroPresidente		283	No	Si	283	2023-02-22T12:34:50.188467Z	Si	5.815
1	2023-02-22T12:35:05.074712Z	1530487700201127936	{"choices": ["Admiración", "Confianza"]}	#YoVotoPetroPresidente Sin miedo, confío en él. Confiamos en él. El que ha peleado frontalmente contra la corrupción, el que ve a Colombia con ojos de progreso y el que se nota lo mucho que le importa el país, porque ese conocimiento no es gratis. Ha trabajado su agenda.		284	No	Si	284	2023-02-22T12:35:05.074802Z	Si	14.391
1	2023-02-22T12:35:13.223232Z	1530487512824692736	Confianza	@MissPoirot07 Eso lo sabemos, pero siempre hace falta uno que te joda para sacar empujarte a sacar lo mejor! #YoVotoPetroPresidente		285	No	Si	285	2023-02-22T12:35:13.223315Z	Si	7.637
1	2023-02-22T12:35:20.023545Z	1530501895407775744	Confianza	Hoy mas que nunca yo, mi esposa , mi familia y un sinnúmero de amigos y conocidos decimos con orgullo …#YoVotoPetroPresidente		286	No	Si	286	2023-02-22T12:35:20.023582Z	Si	6.268
1	2023-02-22T12:35:24.546965Z	1530531873482412032	Confianza	@petrogustavo Que cese la horrible noche. 🇨🇴Es momento de transitar por el camino de la paz, la justicia social y el progreso. #YoVotoPetroPresidente		287	No	Si	287	2023-02-22T12:35:24.547007Z	Si	4.043
1	2023-02-22T12:35:30.854576Z	1530554762680320000	{"choices": ["Admiración", "Confianza"]}	@AABenedetti @petrogustavo Los debates de este año solo hablan de las propuestas de Petro, este o no esté él siempre hablan de sus propuestas. Petro es el que ha puesto la agenda en esta contienda electoral. #YoVotoPetroPresidente		288	No	Si	288	2023-02-22T12:35:30.854658Z	Si	5.892
1	2023-02-22T12:35:36.265374Z	1530561807529791493	{"choices": ["Admiración", "Confianza"]}	RT 🔃 y Like ♥ si vas a votar mañana por Gustavo Petro y Francia Márquez para seguirte 💪  #PetristaSiguePetrista #YoVotoPetroPresidente		289	No	Si	289	2023-02-22T12:35:36.265463Z	Si	4.919
1	2023-02-22T12:35:40.212231Z	1530566782846631937	Confianza	Si le creo a Petro 🇨🇴🇺🇲#YoVotoPetroPresidente		290	No	Si	290	2023-02-22T12:35:40.212298Z	Si	3.464
1	2023-02-22T12:35:47.121132Z	1530588336506683392	Confianza	Mañana Colombia y la democracia darán un paso al frente en busca del cambio.  Colombia unida buscará salir de las sombras del uribismo.   #YoVotoPetroPresidente #PetroEsElCambio #PetroYFranciaSonElCambio		291	No	Si	291	2023-02-22T12:35:47.121220Z	Si	6.488
1	2023-02-22T12:35:57.043162Z	1530628171145564160	{"choices": ["Desagrado", "Miedo"]}	Habrá garantías está vez para que no haya números arreglados en los tarjetones de votaciones a favor de @FicoGutierrez  como en el 2018 a favor de @IvanDuque  #YoVotoPetroPresidente		292	No	Si	292	2023-02-22T12:35:57.043203Z	Si	9.466
1	2023-02-22T12:36:03.607816Z	1530681594150801409	Desagrado	Petro payaso… lo evidente lo hace ver invisible .. característica de los asesinos en serie  #YoVotoPetroPresidente		293	No	Si	293	2023-02-22T12:36:03.607865Z	Si	6.108
1	2023-02-22T12:36:10.905050Z	1530351725680414725	Desagrado	Un candidato que no va a los debates es un candidato que no le importan las ideas ni la democracia, por mi parte ni un voto para @ingrodolfohdez #DebateFinal #ColombiaDecide		294	No	Si	294	2023-02-22T12:36:10.905133Z	Si	6.864
1	2023-02-22T12:36:25.249693Z	1530353057019613184	Desagrado	Cómo unir al país y la única mujer periodista entre los invitados, no la dejaron hablar #DebateFinal		295	No	Si	295	2023-02-22T12:36:25.249779Z	Si	13.824
1	2023-02-22T12:36:28.025974Z	1530350936178171904	Desagrado	Ya Federico sacó la tablet?  #DebateFinal		296	No	Si	296	2023-02-22T12:36:28.026022Z	Si	2.27
1	2023-02-22T12:36:37.602680Z	1530355298946494467	{"choices": ["Decepción", "Desagrado"]}	Federico siempre pensando que Colombia siga sumergida en el crédito y pagandole a la élite de nuestro país #DebateFinal		297	No	Si	297	2023-02-22T12:36:37.602720Z	Si	9.144
1	2023-02-22T12:36:46.258975Z	1530359922113880066	Desagrado	Néstor Morales viene siendo qué en el #DebateFinal ? Yo lo veo como un Juez URIBISTA que sólo defiende al Cuñado (Iván Duque) y al URIBISMO.		298	No	Si	298	2023-02-22T12:36:46.259055Z	Si	8.21
1	2023-02-22T12:36:57.336423Z	1530359320788885506	Desagrado	Fico en cada debate con sus pullas, ese cuento de que no entiede las propuestas es falso, lo que le gusta es repetir lo mismo para dejar mal parado a Petro, desviando las propuestas e insistiendo en lo mismo, Cínico el Fico #DebateFinal		299	No	Si	299	2023-02-22T12:36:57.336468Z	Si	10.575
