text,emotion,date
"Corre junto a el amor de tú vida, puedes llegar a lugares maravilloso.
#ConsejosDyLLove",Sorpresa,2021-04-18T00:00:00Z
Yo veo esas publicaciones de adopción y quiero adoptarlos a todos y no poder adoptar ni uno me pone triste 😪,Tristeza,2021-04-18T00:00:00Z
Papuchis debe estar triste. https://t.co/rgPN8JPwTQ,Tristeza,2021-04-18T00:00:00Z
Que tristeza esto. De nada sirve que capturen a estos miserables sí la justicia Colombiana no los pone a pagar por sus actos. Los van a dejar libres nuevamente a los meses ? https://t.co/T4RVQXnvtu,Tristeza,2021-04-18T00:00:00Z
"El panorama es gris en el altiplano cundiboyacense, tristemente desciende el Boyacá Chicó al Torneo BetPlay 😭, Pereira logró salirse con la suya y condenar al equipo a la B, pero les digo algo, me siento orgulloso de ser hincha del equipo con garra y corazón, y lo seré siempre",Tristeza,2021-04-18T00:00:00Z
Me la he pasado re triste que no tengo fuerzas para entablar una conversación con alguien.,Tristeza,2021-04-18T00:00:00Z
"@horocorrea Contrataron al Bolillo para que la supuesta venta del equipo pasara a un segundo plano y hasta que no salga ese dueño del equipo, creo que tristemente no pasará mayor cosa!! Lo mas triste es que cada vez le pierde uno mas el amor al equipo. Ese Sr cada vez nos aleja más",Tristeza,2021-04-18T00:00:00Z
"@ElUniversalCtg Pero si casi toda las tierras las tienen sembradas con Palma africana o mejor dicho echadas aperder con las raíces de las Palma."" Que tristeza """,Tristeza,2021-04-18T00:00:00Z
¡que triste! https://t.co/fETrAZH1WD,Tristeza,2021-04-18T00:00:00Z
"@vargas_grisales @luzcary0226 Muchas gracias, es triste.😔🙏",Tristeza,2021-04-18T00:00:00Z
"Muy triste por la muerte de dos amigos..LUCHO SUAREZ y su hijo JAIRO SUAREZ el folclor vallenato de luto,a sus fliares mis sentidas condolencias..paz en sus tumbas @FESVALLENATO @RadioGuatapuri @CacicaStereo @Intervallenato @ELRINCONVLLENAT @Valledupar_Col https://t.co/40WUKryV77",Tristeza,2021-04-18T00:00:00Z
"Que tristeza que la sucursal del cielo, esté cubierta por un halo de zozobra por la inseguridad. La burbuja del  entorno en que vivimos algunos nos impide ver lo difícil de la situación. Urge medidas.",Tristeza,2021-04-18T00:00:00Z
"Duerme conmigo en esta noche, que triste son las despedidas.",Tristeza,2021-04-18T00:00:00Z
"Vayamos un poco más allá, el descenso lo sufren los pelaos ilusionados con el profesionalismo, futbolistas, los de logística, los colaboradores del equipo, cuerpo técnico, trabajadores; son esos los rostros que generan tristeza. #ParaLaB",Tristeza,2021-04-18T00:00:00Z
@Fonsy60901549 @SierraCode @DonKaiser18 Kaiser alias Pene triste :v,Tristeza,2021-04-18T00:00:00Z
"No quisiera terminar el día con esta sensación de tristeza , hay  mucho por celebrar  necesito un trago de  tequilita pasándolo con una copa de vino y salud.",Tristeza,2021-04-18T00:00:00Z
"Me llamó un compañero de trabajo que se sentía triste y con desaliento, Yo le dijo ""Mijo pidete una hamburguesa 🍔  gigante y te la zampas con un Vibe 100 y sale"" 
¿Soy buen consejero?.",Tristeza,2021-04-18T00:00:00Z
"Jejejejeje que triste deveras 
https://t.co/AdIOri24i5",Tristeza,2021-04-18T00:00:00Z
"@MagallyZapata Amén, muchas gracias, si, está muriendo mucha gente, y buena que es lo más triste.🙏🙏",Tristeza,2021-04-18T00:00:00Z
"@VLADDO No sé si ser aguafiestas, es nuestra triste realidad de seguir vacunando a este ritmo
Hay q aumentar el número de dosis aplicadas...",Tristeza,2021-04-18T00:00:00Z
"Silecio abrumador en Tunja... Tercer descenso que vivo desde la cancha y más allá del escudo o el nombre del equipo, siempre va a ser una experiencia muy triste en temas deportivos. #Descenso #ParaLaB",Tristeza,2021-04-18T00:00:00Z
Triste me tienes.,Tristeza,2021-04-18T00:00:00Z
@HarryGonzalez Ojalá que  NO! Seria triste ver como se ahoga en este espeso mar de mierda que es nuestra política.,Tristeza,2021-04-18T00:00:00Z
"El suicidio por depresión es real, así que si un día te sientes triste o necesitas hablar con alguien, aquí estoy yo 🤗. #PrevenirSalvaVidas #Suicidios #AmorPropio",Tristeza,2021-04-18T00:00:00Z
Oigan y ese jaguares q??? No fue capaz de ratificar q el chico es de la B?? No hermano q tristeza!!!,Tristeza,2021-04-18T00:00:00Z
Así sea con suplentes QUE DEBIERAN DEMOSTRAR porque están el el DEPORTIVO CALI que triste y vergonzosa imagen. Sin opciones sin actitud entregados. Da lastima mi equipo el día de hoy.,Tristeza,2021-04-18T00:00:00Z
"Y pensar que aún existe gente que no cree que el covid es REAL.. Que triste es que todos los días; literal todos los días, muere algún conocido o algún familiar de un buen amigo 😢",Tristeza,2021-04-18T00:00:00Z
@Loreruiiiz Pero qué triste que hayan da así a Tommy 🥺,Tristeza,2021-04-18T00:00:00Z
"“Te vas a desenamorar de mí,
muchas veces.
Y no me importa.
Yo no quiero que vivas enamorado
de mí.
Lo que me importa es que vivas 
eligiéndome.
Aunque estés enojado, triste, o agotado.
Que aún así, se acabe el día y digas:
“Ealla,no sé por qué,
pero Ella. Mil veces Ella.”♈😎🙋 https://t.co/X3B0DZL1fn",Tristeza,2021-04-18T00:00:00Z
Como siempre esos experimentos chimbos de los técnicos del deportivo cali poniendo suplentes nunca funciona. Es triste que siempre nos toque eso. Que imagen tan pobre la que deja este cali y que preocupación con esos suplentes no pasa nada. Así piensan pelear la estrella?,Tristeza,2021-04-18T00:00:00Z
"me gustan los dias grises, pero definitivamente hoy ha sido uno de los peores, dia triste por tu partida mi @andrewospina 🙏🏻 descansa en paz amigo",Tristeza,2021-04-18T00:00:00Z
"Esa sensación, el encierro es horrible, ese virus trae es ansiedad y tristeza carajo....",Tristeza,2021-04-18T00:00:00Z
@Clara09253469 @QuinteroCalle Muy triste todo esto.😔,Tristeza,2021-04-18T00:00:00Z
Estoy pasando estos días de tristeza con un litro de helado.,Tristeza,2021-04-18T00:00:00Z
"Yo lo amo mal @MarcAnthony, da tristeza no haberlo podido ver como quisiéramos. ¿Pero ustedes creen que todo el mundo respondería igual ante una situación así? Terminará devolviendo el dinero, y dando el concierto gratis por 24h. (Así sea grabado, peor es nada)",Tristeza,2021-04-18T00:00:00Z
"No es enojo, es decepción y eso es peor, realmente es muy triste cuando te decepcionan y te defraudan, aún más triste cuando les da igual.",Tristeza,2021-04-18T00:00:00Z
@MLLACOUTURE Igual que Venezuela  que tristeza llave.,Tristeza,2021-04-18T00:00:00Z
@orlandobg63 Es muy triste esto realmente.....,Tristeza,2021-04-18T00:00:00Z
Esa tristeza que abunda me desmotiva😔🥺,Tristeza,2021-04-18T00:00:00Z
Que triste la última temporada. https://t.co/nIlqLlgOfF,Tristeza,2021-04-18T00:00:00Z
"@JuanAristiAngel @DIM_Oficial Un equipo contrata a Bolillo para hacer esas cuentas y jugar tan feo , que tristeza , era mejor dejar a Javier Alvarez .",Tristeza,2021-04-18T00:00:00Z
"Los ojos se me inundan de tristeza al recordarte siempre, madre mía 💔",Tristeza,2021-04-18T00:00:00Z
"Que triste noticia, la inseguridad y la violencia está carcomiendo a las ciudades de colombia. 💔 https://t.co/p3fS3UFzMx",Tristeza,2021-04-18T00:00:00Z
Inaceptable y muy doloroso esto. Qué tristeza lo mal que está Cali. https://t.co/gDHkhugXOu,Tristeza,2021-04-18T00:00:00Z
@ivanochoaj @YoImpert @robertvanhoorde No sabes de huevos ! Aquí hasta el momento el que tiene los huevos más lindos es @robertvanhoorde  Luis @YoImpert ha intentado pero sus huevos se llenan de tristeza y le da pena mostrarlos,Tristeza,2021-04-18T00:00:00Z
"Que vaina triste está.
Espero que solo sea dramatismo mío.",Tristeza,2021-04-18T00:00:00Z
@ElBloise Alegrías pa un pueblo triste y miserable.,Tristeza,2021-04-18T00:00:00Z
La niña está triste qué tiene la niñaaaaaaaaaa,Tristeza,2021-04-18T00:00:00Z
En cuestión de segundos la alegría se puede convertir en tristeza y viceversa.,Tristeza,2021-04-18T00:00:00Z
@felixciclismo @jame28ka @Saldatraining @BiciGoga @jucamarvic Ojala Félix porque sería triste perder una etapa por desconocer la norma,Tristeza,2021-04-18T00:00:00Z
@jcvelasquez67 Triste panorama 😢,Tristeza,2021-04-18T00:00:00Z
@Bastard_13_ JAJAJJAJASJ mi triste historia,Tristeza,2021-04-18T00:00:00Z
Que triste noticia... paz en su tumba https://t.co/0YanYxZavV,Tristeza,2021-04-18T00:00:00Z
@VaderEmilia Jajajaja q triste,Tristeza,2021-04-18T00:00:00Z
Me parte más el alma escuchar a mis cuñadas triste y no poder darles mi apoyo 💔,Tristeza,2021-04-18T00:00:00Z
@Cana__Triste 🤣🤣🤣😘😘😘,Tristeza,2021-04-18T00:00:00Z
@Cana__Triste Despéguela 😉,Tristeza,2021-04-18T00:00:00Z
"Yo siempre seré triste, yo siempre...",Tristeza,2021-04-18T00:00:00Z
"@Cana__Triste No, tenemos las 2 😒",Tristeza,2021-04-18T00:00:00Z
"@Cana__Triste Esa es la canción de siempre, junto con la de Gabriel Romero https://t.co/zT1h7NShwK",Tristeza,2021-04-18T00:00:00Z
Nadita diré @fredche02 me tenías el hígado triste jajajajja https://t.co/A9hjYxpo22,Tristeza,2021-04-18T00:00:00Z
"@damcolombia Si, muy triste, muchas gracias.🙏",Tristeza,2021-04-18T00:00:00Z
"He aprendido que todos reaccionamos distinto ante las situaciones de tristeza, angustia y dolor y nada está mal. Es importante saber entender a cada uno y no juzgar.",Tristeza,2021-04-18T00:00:00Z
ay qué es esta tristeza..... qué ira... https://t.co/QMgjQdjNc7,Tristeza,2021-04-18T00:00:00Z
"@Tipcol10 Demasiado triste, sobre todo para su mamá, está destrozada.",Tristeza,2021-04-18T00:00:00Z
"Que triste, pero es la realidad https://t.co/ZEBaSCEwBm",Tristeza,2021-04-18T00:00:00Z
"A mi mamá no le gustaban los primeros domingos que porque me iba a tomar también, pero al parecer estos tampoco porque me hizo levantar dizque a preparar arroz, que tristeza esta situación.😔",Tristeza,2021-04-18T00:00:00Z
Querida @MONYRODRIGUEZOF una triste realidad aplauden y defienden las acciones nefastas de aquellos que quieren desangrar nuestros territorios nuestros bienes economía y sociedad en general se les olvida Cuál ha sido su razón simplemente acabar lo poco que hay https://t.co/9cMvO89B4C,Tristeza,2021-04-18T00:00:00Z
@Cana__Triste 😢,Tristeza,2021-04-18T00:00:00Z
"@HamiltonGomez20 Lamentable y triste noticia. La muerte trágica o violenta de un ser humano, nos des-humaniza cada vez mas. 
Una oración para su familia y amigos🙏",Tristeza,2021-04-18T00:00:00Z
"Gloria en lugar de ceniza, óleo de gozo en lugar de luto, manto de alegría en lugar del espíritu angustiado 😊👏🏻🙌🏻",Tristeza,2021-04-18T00:00:00Z
"¿Todo es superable en esta vida? Si, todo es superable, al pasar del tiempo quedan los recuerdos. Pero cuando llega la muerte, el dolor pega más que fuerte, la tristeza arropa nuestro corazón y no vemos mañana, solo queda aferrarse a la vida y sacar fuerzas para continuar",Tristeza,2021-04-18T00:00:00Z
Lo que nos preocupa realmente es la amenaza de nuestra propia nación y de dirigentes con el min defensa. Que tristeza y que verguenza. https://t.co/V6kr5tOBmn,Tristeza,2021-04-18T00:00:00Z
@Canal1Colombia Y para que tienen hijos su ella sabe por dónde los hace. Q ridiculez y canal 1 q tristeza un Canal con tanto renombre y deduce tiempo a una persona q se ve q está arrepentida de a ver tenido hijo,Tristeza,2021-04-18T00:00:00Z
"Mira uno gente en rumba, en asados, de un lado para el otro, una falta de control total de el señor alcalde que no deja de ser más que un ignorante y pícaro robando recursos y faltando le al pueblo acacireño, que tristeza, espero que exista un llamo de atención a este alcalde",Tristeza,2021-04-18T00:00:00Z
"@ArgiroCasta58 No almuerces hoy, en muestra de tu tristeza 😆😆😆😆😆",Tristeza,2021-04-18T00:00:00Z
Será que nadie le dice que se a unido a lista de  los peores presidentes de este país duque  que tristeza ni vergüenza le da otro burro como maduro https://t.co/ROZkdYay4l,Tristeza,2021-04-18T00:00:00Z
"Da tristeza mirar la redes sociales y encontrar tantos amigos y gente conocida, jóvenes con futuro y esperanza, que pierden la batalla frente al Covid. Al tiempo, gente en las calles buscando el pan, que debería estar en la casa esperando que el virus pase.",Tristeza,2021-04-18T00:00:00Z
"Tristes por la partida de dos amigos,dos sres músicos,padre e hijo..LUIS SUAREZ y JAIRO SUAREZ,paz en sus tumbas,de luto el folclor vallenato @blogvallenato @RadioGuatapuri @Valledupar_Col @ELRINCONVLLENAT @FESVALLENATO @ValleduparCity @elheraldoco @El_Pilon https://t.co/NXFQnkSJDN",Tristeza,2021-04-18T00:00:00Z
"La situación que vivimos da tristeza e impotencia, la ciudadanía está indignada ante los constantes hechos de inseguridad, se debe actuar antes que se produzca un efecto aún mayor.",Tristeza,2021-04-18T00:00:00Z
Sorprendente y triste a la vez. https://t.co/AGHFUIfriZ,Tristeza,2021-04-18T00:00:00Z
"@BedoyaWeb @ingridjtovar @Hugompalomar @AlvaroNegroMina https://t.co/YulHvPaafg que tristeza, la misma policía",Tristeza,2021-04-18T00:00:00Z
"La callada voz de tu tristeza, lágrimas! 🎶🎶",Tristeza,2021-04-18T00:00:00Z
"He optado por no ver más estados en redes, es muy triste ver a diario tantos lazos negros!! Dios nos ampare 🙌🏼🙌🏼",Tristeza,2021-04-18T00:00:00Z
"Nada hay mejor que Iniciar la Semana con la Bendición de Dios ... Recuerda algo ... La Bendición de Dios es la que Enriquece y no trae tristeza con ella 😎 !!! en Bogotá, D.c. https://t.co/COlcmrOTiB",Tristeza,2021-04-18T00:00:00Z
"“El dolor de la tristeza se localiza en la boca del estómago es como si siempre tuvieras hambre de algo, hambre de luz, hambre de noche, hambre de todo, hambre de nada, no te deja tranquilo, te quema, te da vueltas, te atrapa todas tus palabras y no las deja salir.”",Tristeza,2021-04-18T00:00:00Z
¿Ustedes como pilotean la tristeza? A mi me gusta hacer aseo,Tristeza,2021-04-18T00:00:00Z
"#Luto
En un accidente de tránsito con su motocicleta, perdió la vida Said Ramírez Vega, de 54 años de edad. 
Ramirez Vega tiene su familia en Ocaña y trabajaba como pequeño comerciante en la ciudad de Aguachica.
Sobre las diez de la noche fue embestido por un carro fantasma. https://t.co/BZQ9B5JnyR",Tristeza,2021-04-18T00:00:00Z
"@pvasquezcolpicu @Clabelmdped @SocPediatria @INSColombia @AMCI_Colombia @SociedadColomb2 @QuinteroCalle Muy triste recurrir a manipulaciones de este tipo. No le hace bien a la confianza de la población en sus instituciones ni en los sistema de atención en salud, sin mencionar la clara violación a la dignidad de este niño y su familia.   https://t.co/eKrTGOTTlf",Tristeza,2021-04-18T00:00:00Z
"@CoviVCF__ @adri__mh Sinceramente si lo dijo como feito, pero tiene razón, el tiene un gran auto, y Williams la estaba dando toda con lo que tiene, me da tristeza por rusell :(",Tristeza,2021-04-18T00:00:00Z
Triste https://t.co/V7fabdeNKG,Tristeza,2021-04-18T00:00:00Z
O eliminan a junior o quedó con plata pero triste no me quedo,Tristeza,2021-04-18T00:00:00Z
"@SebasMasmela Otro que piense igual, tristemente para cada tiesto su arepa 😪",Tristeza,2021-04-18T00:00:00Z
🙄🙄🙄que tristeza 😔😔😔😔😔 https://t.co/A0KRp0zKAp,Tristeza,2021-04-18T00:00:00Z
"Sobrevaloran tanto a una gente que ni al caso.

Qué tristeza llave!",Tristeza,2021-04-18T00:00:00Z
"Increíble como Dios habla y siga todas las voces d e tristeza, angustia y dolor. Solo EL 🙌🏻",Tristeza,2021-04-18T00:00:00Z
"Triste, pero totalmente de acuerdo con este razonamiento -&gt; [Video] “No lo controlará nadie”: clamor del ‘Tino’ para renunciar a la Copa América https://t.co/ExS4qSwlzB vía @Pulzo",Tristeza,2021-04-18T00:00:00Z
"@iWasEasy Ayyyy no, que tristeza que le paso",Tristeza,2021-04-18T00:00:00Z
La triste realidad Dr Santiago...cuidemos todos . https://t.co/eiLleh73kU,Tristeza,2021-04-18T00:00:00Z
"Que si, celebramos este título a todo pulmón, porque después de tantas tristeza merecíamos un poco de felicidad, el Barcelonismo sabe que cosas buenas están por llegar y que esto solo Será el inico de muchas alegrías.. #ForçaBarça @FCBarcelona_es https://t.co/ED74qpNMp6",Tristeza,2021-04-18T00:00:00Z
"@CarrillonavasG @MariaFdaCabal @ojodeaguila81 @DiegoFi27933574 @salitasvargas @HeroeRava @MiguelUribeT @Uribista87 @UribistaYecid @natiibedoya @JairoLopez_IV @albamarinamessa @Cana__Triste @coherenciaporf @cecilopez_m @roelvarmo Honor y gloria al soldado que da su vida por amor a la patria, QEPD 💐🙏🇨🇴",Tristeza,2021-04-18T00:00:00Z
Qué alegría ☺️ https://t.co/dV1c2GqjLf https://t.co/d9Y7r2xaPU,Alegría,2021-04-19T00:00:00Z
"Orar, reflexionar,meditar, pensar, sentir amor y empatía por la humanidad.
Que logremos superar este período tan duro de la historia del planeta. https://t.co/C4X29vrO7K",Alegría,2021-04-19T00:00:00Z
@EmelRojasC La oscuridad no puede expulsar a la oscuridad: solo la luz puede hacer eso. El odio no puede expulsar al odio: solo el amor puede hacer eso.       Martin Luther King Jr.,Alegría,2021-04-19T00:00:00Z
Pues hoy me pusieron la segunda dosis de #VacunaCOVID19 y par a mayor felicidad llamaron a mi papá a programar su cita para vacuna esta semana 😻🧠🧠🧠❤️❤️❤️ estoy super feliz 😻😻😻😻😻 #COVID19 https://t.co/VlmW8tkkks,Alegría,2021-04-19T00:00:00Z
@mar_atori @sebastian19u Jajajjajajajajajajajajaj me hizo el mes con este comentario amor jajajajajajajaja,Alegría,2021-04-19T00:00:00Z
Una amistad como la de las chicas del cable. 🤞,Alegría,2021-04-19T00:00:00Z
"👧🏽👦🏻Con actividades lúdicas y recreativas en el albergue de Las Colinas, iniciamos la celebración de la semana de la niñez. 

Compartimos con alegría y en familia el lenguaje del amor y el respeto. 

#SúmateJugando
#VillavicencioCambiaContigo https://t.co/cipwcf1u6n",Alegría,2021-04-19T00:00:00Z
"@FonoAudioReal * le inserta un copito por el oido hasta atravesarle la cabeza*

Oye, señorita restrepo.
No me sigues?

La decepcion, la traicion
Hoy se acaba una amistad 😔",Alegría,2021-04-19T00:00:00Z
"No me gusta, nunca me gusto, solo es la mejor persona que he conocido en mi vida y no quiero que se vaya, mi amistad mas real y bonita",Alegría,2021-04-19T00:00:00Z
"Auxilio, Instagram no me deja hacer nada por comentar mucho la publicación de RK, yo solo quería un poco de su amor",Alegría,2021-04-19T00:00:00Z
Oigan mi amor me regalo la merch de calle y poche y estoy llorando😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭✨✨😍. Mi amor es lo perfecto del mundo 😍😍😍😍 https://t.co/0uBrgqThWD,Alegría,2021-04-19T00:00:00Z
"Hoy estuve en mi primera Whipple y me fue tan bien que el cirujano me dejo tocar y la profesora me felicito, la felicidad, que chimba.",Alegría,2021-04-19T00:00:00Z
"#NuevaFotoDePerfil 
El amor no me gusta pero vos sí. https://t.co/BnyZ41flxp",Alegría,2021-04-19T00:00:00Z
"Nunca se llega tarde, a un amor que está destinado a ser tuyo. 🙂",Alegría,2021-04-19T00:00:00Z
"Acabo de pasar por el Eduardo Santos y vi a los hinchas del @UnionMagdalena apoyando, alentando y celebrando el cumpleaños del equipo con un amor que la verdad no creo que permitan que esta vez haya supuestas “jugarretas” para no subir. Estoy más optimista que nunca. Vamos ❤️💙",Alegría,2021-04-19T00:00:00Z
"Una amiga le preguntó a otra por (X) hombre, ella le habló mal del tipo, que era lo peor, y que no servía. A los 20 días los vio que venían juntos de paseo abrazados  de lo lindo y viviendo su amor.

Parece chiste, pero es real. 😂😂😂",Alegría,2021-04-19T00:00:00Z
"@AABenedetti LA DIFERENCIA ENTRE UN
CARRASQUILLA Y  UN DE
MOCRATA ES ESA el AMOR
AL PUEBLO. TODA ESA DES
BANDADA DE HIJOS DE PA
PI LADRONES DEL GOBIER
NO MARCAN LA DIFEREN
CIA ENTRE ELLOS Y NOSO
TROS LOS Q DEFENDEMOS
UN POBRE PUEBLO sin EDU
CAR Y Q RESCATAREMOS
DE LA IGNORANCIA E IGNO
MINIA!",Alegría,2021-04-19T00:00:00Z
"Guardo tú amor .. 
En mi mesita de noche ..🎶",Alegría,2021-04-19T00:00:00Z
@alnahir79 Está bien lo haré!!!! Con amor tu Henry,Alegría,2021-04-19T00:00:00Z
"Criar con amor significa escuchar con respeto las inquietudes o comentarios de nuestros hijos/as, así mismo, reconocer los logros que alcanzan en sus vivencias diarias 🏆

¡Faltan 6 días! 

#súmatejugando 
#MásJuego
@gobernaciondesantander 
@MAguilarHurtado 
@juegoyninez https://t.co/G3BjhgfQqu",Alegría,2021-04-19T00:00:00Z
"@alexismarquez76 Cuando se obra con amor hacia lo que se hace y se quiere, la recompensa es lo que nos llena el alma de un sentimiento llamado Deportivo Pereira, lograste llenar tus ojos de lágrimas porque lo bueno nos hace llorar de alegría, felicitaciones flaco.",Alegría,2021-04-19T00:00:00Z
"Que buena propuesta @JoseGuarnizoA
¡Muchas gracias!
Hoy realizaremos la primera entrega de estos domicilios donde 
@otraparte se suma y se solidariza. Uno de ""Los viajes y presencias"" con más amor de los últimos meses.
Hospital Manuel Uribe Ángel
#NoLosOlvidamos https://t.co/vlig54WPe1 https://t.co/9phqARD5UJ",Alegría,2021-04-19T00:00:00Z
"No nos podemos ver con el amor pero aun así, no deja de llamarme ni de escribirme para saber como estoy💛",Alegría,2021-04-19T00:00:00Z
"Y esto sucede cuando vas al estadio solo a partidos importantes.
Esto sucede cuando no sabes ni poquito de historia ni de tu club ni del fútbol de tu país.
Esto sucede cuando hace falta amor en el hogar... Por eso. #AbortoLegalYa https://t.co/ovO4J0UFWy",Alegría,2021-04-19T00:00:00Z
"No hay nada mejor que representar tus series favoritas a través del arte. Me encuentras en Instagram como: @art_maryjane 💜💜
Link: https://t.co/j9rRxeEbPl

#lettering #FriendsReunion #friends #Mondler #ChandlerBing #Monica #arte #pasion #amor #series https://t.co/TYOgVfogbX",Alegría,2021-04-19T00:00:00Z
"Esa felicidad que se siente propia del crecimiento de un amigo... esa felicidad como si fuera a vos que te ha resultado después de hacerle tanta presión y haberlo visualizado en reiteradas ocasiones. 

¡Que el éxito he atropelle Ms. D!",Alegría,2021-04-19T00:00:00Z
"Esto nos llena de alegría el 🖤: el nuevo lanzamiento de @DiscosPacifico, el grupo de culto del Pacífico colombiano @semblanzasgrupo y #voypaalla. Encuéntralo en CD en nuestras tiendas física y en https://t.co/hsRHw8C2c5
Envíos a todo el país #apoyalolocal #lamusicaesmireligion https://t.co/KPazI52Yac",Alegría,2021-04-19T00:00:00Z
Una demostración de amor? La paciencia. Nadie le tiene paciencia a quien no quiere,Alegría,2021-04-19T00:00:00Z
No quiero ser una opción. Ni verte como un amor más.,Alegría,2021-04-19T00:00:00Z
"La reforma tributaria propuesta afecta a toda Colombia, los Emberá seguiremos resistiendo con arte, trabajo y amor ¿y tú?

#ReformaTributaria #ParoNacionalYa #ParoNacionalIndefinido 
#tienehuevo",Alegría,2021-04-19T00:00:00Z
El amor propio se refleja mucho con las personas que uno se rodea o genera relaciones amorosas.,Alegría,2021-04-19T00:00:00Z
@Matador000 Que alegría saber que un hijo de puta se vaya a la B... Bien ido señor @Edo_Pimentel,Alegría,2021-04-19T00:00:00Z
"Quiero dormir y despertar con alguien a mi lado... 
Para principalmente; el mañanero, para darle amor y hacerle un desayuno entre las piernas 🙄
¿Mucho pedir? ¿Universo?
¿Estás ahí?",Alegría,2021-04-19T00:00:00Z
"@MAndreaNieto Que viva!!!! 
Ahora sí entiende que un abrazo significa amistad? https://t.co/u9yWkXppWW",Alegría,2021-04-19T00:00:00Z
Así es mi amor https://t.co/TVMeA1oteZ,Alegría,2021-04-19T00:00:00Z
"Pero cuando estoy contigo es cuando digo, que este amor que siento es porque tú lo has merecido ❤ https://t.co/vCH6tWgC3x",Alegría,2021-04-19T00:00:00Z
"""Incluso si me caigo y lastimo correré sin cesar hasta mi sueño, porque siempre estaré contento con quien me he convertido""

                              —Young Forever
Llora* https://t.co/EOLqDPvm9n",Alegría,2021-04-19T00:00:00Z
si amor https://t.co/E4dZweOMQb,Alegría,2021-04-19T00:00:00Z
Qué alegría de tener a papá con su primera dosis 💉 https://t.co/3IBf5530jX,Alegría,2021-04-19T00:00:00Z
"🎉 Doña Isabel Triviño de Laverde 👵🏼 ya recibió su segunda dosis de la vacuna contra la COVID-19❗️
Esto nos llena de felicidad, así como ella son muchos los vallecaucanos que le dicen SÍ a la vacunación 💉

Seguimos un paso adelante 💪🏾 en la lucha contra el coronavirus. https://t.co/cMg8Wi367z",Alegría,2021-04-19T00:00:00Z
Cuando me encariño con alguien ese amor no muere nunca y solamente me alejo cuando siento que esa persona está haciendo las cosas incorrectas y no se deja ayudar. El cariño siempre permanecerá.,Alegría,2021-04-19T00:00:00Z
"Presidente Duque pensar en próximo pensar en país ,  urge. Gran responsable. Por amor a país. Afirmó Ivan silva castro https://t.co/OEiuwkl2np",Alegría,2021-04-19T00:00:00Z
"#roses #redroses #rosas #rosasrojas #gift #Pereira #floresenpereira #floristeriasenpereira 
#floristeriaenpereira #floristeriaspereira  #love #orchids #amor #mothersday 
#happymothersday #mothersdaygift #mothersday2021 #diadelamadre #madre #madres #felizdiadelasmadres https://t.co/INcZsAe4bZ",Alegría,2021-04-19T00:00:00Z
"Amar es estar dispuesto a dar tu vida misma por la felicidad del otro

Así te amo yo @SaraLopera20",Alegría,2021-04-19T00:00:00Z
"“Un matrimonio exitoso no requiere una casa grande, un cónyugue prefecto, un millón de dólares o un auto caro.  Puedes tener todo lo anterior y aún así tener un matrimonio miserable. Un matrimonio exitoso requiere lealtad, compromiso, apoyo, amor y Allah sea el centro de todo 😍",Alegría,2021-04-19T00:00:00Z
"Quiero mucho sexo, mucho amor, muchas atenciones, muchas caricias, ser prioridad... Quiero sentir que me necesitan, que no quieren estar sin mi, que no de lo mismo que esté o que me vaya. Quiero que luchen por sus sueños, sin abandonarme o dejarme sin respuestas.",Alegría,2021-04-19T00:00:00Z
"Dónde te den respuesta a todo aquello que te preocupa ahí es, donde acaricien tu cara angustiada  y te digan todo va a estar bien ahí es. Dónde te digan lo que importa eres tú, así todo al rededor sea incierto ahí es. 💛 Dónde sientas amor real ahí es.",Alegría,2021-04-19T00:00:00Z
"@ZuluagaCamila Póngale alegría a la vida!! Pero es que un personaje de esos, si da papaya....",Alegría,2021-04-19T00:00:00Z
"#RazónYCorazónEs  Es ser coherentes, Lo importante NO es tratar de ser importante, sino HACER cosas que importen... y hacerlas con amor y pasión 💪🏻💛 @Bancolombia",Alegría,2021-04-19T00:00:00Z
"@GustavoBolivar cuán Ud despreciable CHURRIAS con engaños convoca a sus seguidores a una marcha se  convirtiendo en un asesino terrorista igual a su amor EL CACAS, el resultado de esas marchas es el seguir disparando el COVID 19 y eso es asesinato en masa",Alegría,2021-04-19T00:00:00Z
Jajjaa nivel de amistad https://t.co/Z0pXgDSrb0,Alegría,2021-04-19T00:00:00Z
"Tan lindo que es trabajar codo a codo para conseguir un sueño, de eso se trata el amor porque para sexo y palabras bonitas está cualquiera.",Alegría,2021-04-19T00:00:00Z
El amor se parece mucho a la tranquilidad 💜 https://t.co/RGbT9R02fD,Alegría,2021-04-19T00:00:00Z
Cuando mi mejor amiga se fue al cielo me dejó a una persona super especial a mi lado❤️💚 jamas pensé que nuentra amistad con Karen fuera tan grande 🥺🥺,Alegría,2021-04-19T00:00:00Z
@marce84_ Bendito ... descripción completa de la FELICIDAD 😍😍😍,Alegría,2021-04-19T00:00:00Z
Ya llegará un amor bonito.,Alegría,2021-04-19T00:00:00Z
"@YesidCarcamo1 @vanedelatorre Si se fijan bien en la entrevista parecieran que estuvieran en un club fino,con un excelente whisky y hablan de un tema divertido para ellos como es debatir el miserable precio de un huevo y del arroz de nuestro amado pueblo colombiano... nojodaaaa que tristeza cuadro😠",Alegría,2021-04-19T00:00:00Z
